Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,0.9972602739726028,365|95|97|94|79|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,186|48|53|44|41|,179|47|44|50|38|,0|0|0|0|0|,0|0|0|0|0|,84|25|21|18|20|,71|15|18|18|20|,0|0|0|0|0|,0|0|0|0|0|,155,210,84,883|284|157|154|288|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1248|379|254|248|367|,848|279|154|148|267|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|1.0|2.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,397|100|100|98|99|,33|7|5|14|7|,364|93|95|84|92|,4|4|4|4|4|,0.48972978044661286|0.49565096952908594|0.48272930173238393|0.4858533272974196|0.4835763499439192|,0.48904109589041095|0.48947368421052634|0.5360824742268041|0.44680851063829785|0.4810126582278481|,0.5986301369863014,0.40136986301369865,0.5232876712328767,0.4767123287671233,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365|95|97|94|79|,93|95|84|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,93|95|84|92|,0|0|0|0|,12,4,2,23,20,23
11,400.0|100.0|100.0|100.0|100.0|,0.9725274725274725,364|93|95|84|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,183|54|44|48|37|,181|39|51|36|55|,0|0|0|0|0|,0|0|0|0|0|,45|20|7|7|11|,51|12|14|10|15|,0|0|0|0|0|,0|0|0|0|0|,96,268,45,432|186|12|124|110|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,796|279|107|208|202|,396|179|7|108|102|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|2.0|0|0|5.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|100|93|100|100|,39|11|6|8|14|,354|89|87|92|86|,4|4|4|4|4|,0.4955828855210722|0.4990172274251359|0.4938781163434902|0.4975907029478458|0.4819825141776938|,0.5288461538461539|0.5591397849462365|0.5631578947368421|0.5238095238095238|0.4673913043478261|,0.5631868131868132,0.4368131868131868,0.4793956043956044,0.5206043956043956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|93|95|84|92|,89|87|92|86|,0|0|0|0|,0|0|0|0|,0|0|0|0|,89|87|92|86|,0|0|0|0|,4,4,2,16,10,9
12,400.0|100.0|100.0|100.0|100.0|,1.0197740112994351,354|89|87|92|86|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,182|43|47|47|45|,172|46|40|45|41|,0|0|0|0|0|,0|0|0|0|0|,90|21|22|19|28|,83|26|20|11|26|,0|0|0|0|0|,0|0|0|0|0|,173,181,90,1683|452|330|348|553|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2037|541|417|440|639|,1637|441|317|340|539|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|0|0|0|13.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|98|96|93|100|,26|7|5|6|8|,361|91|91|87|92|,4|4|4|4|4|,0.4940131347952377|0.4810314354248201|0.4935922843176114|0.48744683364839325|0.4995605732828555|,0.5070621468926554|0.5898876404494382|0.4827586206896552|0.47282608695652173|0.48255813953488375|,0.5282485875706214,0.4717514124293785,0.5720338983050848,0.4279661016949153,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|89|87|92|86|,91|91|87|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,91|91|87|92|,0|0|0|0|,5,7,6,32,8,32
13,400.0|100.0|100.0|100.0|100.0|,0.9944598337950139,361|91|91|87|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,184|50|40|43|51|,177|41|51|44|41|,0|0|0|0|0|,0|0|0|0|0|,25|7|4|5|9|,21|6|5|7|3|,0|0|0|0|0|,0|0|0|0|0|,46,315,25,433|113|91|84|145|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,794|204|182|171|237|,394|104|82|71|137|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,21.0|0|0|6.0|15.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,379|92|87|100|100|,20|8|2|2|8|,359|84|85|98|92|,4|4|4|4|4|,0.4919870934078161|0.4744897959183674|0.49245260234271215|0.4965649359228431|0.49704631379962194|,0.4584487534626039|0.4010989010989011|0.4945054945054945|0.4482758620689655|0.4891304347826087|,0.5886426592797784,0.4113573407202216,0.48753462603878117,0.5124653739612188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361|91|91|87|92|,84|85|98|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,84|85|98|92|,0|0|0|0|,3,1,4,7,4,6
14,400.0|100.0|100.0|100.0|100.0|,0.9944289693593314,359|84|85|98|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,181|44|41|52|44|,178|40|44|46|48|,0|0|0|0|0|,0|0|0|0|0|,81|20|18|24|19|,73|18|17|19|19|,0|0|0|0|0|,0|0|0|0|0|,154,205,81,1669|357|461|433|418|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2028|441|546|531|510|,1628|341|446|431|410|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,18.0|0|11.0|7.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|85|100|100|97|,25|6|4|9|6|,357|79|96|91|91|,4|4|4|4|4|,0.4980893227085451|0.48692602040816324|0.4987543252595156|0.49716264056643067|0.499852315689981|,0.4220055710306407|0.375|0.47058823529411764|0.42346938775510207|0.41847826086956524|,0.5222841225626741,0.4777158774373259,0.5376044568245125,0.4623955431754875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359|84|85|98|92|,79|96|91|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,79|96|91|91|,0|0|0|0|,12,14,4,24,13,14
15,400.0|100.0|100.0|100.0|100.0|,1.0252100840336134,357|79|96|91|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,177|36|49|44|48|,180|43|47|47|43|,0|0|0|0|0|,0|0|0|0|0|,24|2|3|8|11|,28|5|10|9|4|,0|0|0|0|0|,0|0|0|0|0|,52,305,24,276|60|14|137|65|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,633|139|110|228|156|,233|39|10|128|56|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|2.0|6.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|99|100|100|93|,26|9|8|3|6|,366|90|92|97|87|,4|4|4|4|4|,0.4954628910387684|0.47628585162634196|0.4994574652777778|0.49707160970897224|0.4858712715855573|,0.46638655462184875|0.4810126582278481|0.46875|0.4340659340659341|0.4835164835164835|,0.5672268907563025,0.4327731092436975,0.4957983193277311,0.5042016806722689,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|79|96|91|91|,90|92|97|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,90|92|97|87|,0|0|0|0|,3,2,5,4,3,7
16,400.0|100.0|100.0|100.0|100.0|,0.9672131147540983,366|90|92|97|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,182|49|46|46|41|,184|41|46|51|46|,0|0|0|0|0|,0|0|0|0|0|,113|29|34|22|28|,108|26|29|26|27|,0|0|0|0|0|,0|0|0|0|0|,221,145,113,1663|455|451|377|380|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2029|545|543|474|467|,1629|445|443|374|367|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,19.0|0|0|6.0|13.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,381|87|94|100|100|,27|6|5|9|7|,354|81|89|91|93|,4|4|4|4|4|,0.49528763175968227|0.4925308641975309|0.4801216918714556|0.4855457540652568|0.4946492271105827|,0.4603825136612022|0.4222222222222222|0.483695652173913|0.44329896907216493|0.4942528735632184|,0.5505464480874317,0.4494535519125683,0.546448087431694,0.453551912568306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|90|92|97|87|,81|89|91|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,81|89|91|93|,0|0|0|0|,12,24,1,29,19,28
17,400.0|100.0|100.0|100.0|100.0|,1.0310734463276836,354|81|89|91|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|37|50|46|45|,176|44|39|45|48|,0|0|0|0|0|,0|0|0|0|0|,27|4|8|5|10|,23|7|3|6|7|,0|0|0|0|0|,0|0|0|0|0|,50,304,27,299|108|38|0|153|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,653|189|127|91|246|,262|89|27|0|146|,0|0|0|0|0|,0|0|0|0|0|,391|100|100|91|100|,0|0|0|0|0|,391|100|100|91|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,4.0|4.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|100|99|90|98|,22|11|3|5|3|,365|89|96|85|95|,4|4|4|4|4|,0.48462087841935586|0.4801097393689986|0.4806842570382528|0.48716942398261076|0.4837553474390104|,0.4901129943502825|0.5061728395061729|0.4943820224719101|0.489010989010989|0.4731182795698925|,0.6200564971751412,0.3799435028248588,0.4689265536723164,0.5310734463276836,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|81|89|91|93|,89|96|85|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,89|96|85|95|,0|0|0|0|,5,2,0,9,4,7
18,400.0|100.0|100.0|100.0|100.0|,0.9726027397260274,365|89|96|85|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|44|56|34|51|,180|45|40|51|44|,0|0|0|0|0|,0|0|0|0|0|,103|29|20|22|32|,111|31|19|29|32|,0|0|0|0|0|,0|0|0|0|0|,214,151,103,1692|453|111|400|728|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2057|542|207|485|823|,1657|442|107|385|723|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|12.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|100|97|97|94|,33|9|12|6|6|,355|91|85|91|88|,4|4|4|4|4|,0.4853161944079565|0.4969069561924|0.46633572048611116|0.4707612456747404|0.4938781163434902|,0.48904109589041095|0.5617977528089888|0.453125|0.4176470588235294|0.5210526315789473|,0.5821917808219178,0.4178082191780822,0.589041095890411,0.410958904109589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365|89|96|85|95|,91|85|91|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,91|85|91|88|,0|0|0|0|,9,15,1,36,11,31
19,400.0|100.0|100.0|100.0|100.0|,1.0309859154929577,355|91|85|91|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,173|45|41|41|46|,182|46|44|50|42|,0|0|0|0|0|,0|0|0|0|0|,38|9|10|7|12|,33|7|10|9|7|,0|0|0|0|0|,0|0|0|0|0|,71,284,38,551|178|66|58|249|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,906|269|151|149|337|,506|169|51|49|237|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|0|0|12.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|97|97|100|94|,22|7|4|7|4|,366|90|93|93|90|,4|4|4|4|4|,0.48408847450902615|0.47605965463108313|0.4950173010380623|0.4766936360342955|0.47804752066115697|,0.46901408450704224|0.46703296703296704|0.5058823529411764|0.45054945054945056|0.45454545454545453|,0.6211267605633802,0.3788732394366197,0.4647887323943662,0.5352112676056338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|91|85|91|88|,90|93|93|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,90|93|93|90|,0|0|0|0|,1,5,2,14,4,12
20,400.0|100.0|100.0|100.0|100.0|,0.9699453551912568,366|90|93|93|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,177|35|49|41|52|,189|55|44|52|38|,0|0|0|0|0|,0|0|0|0|0|,69|18|17|10|24|,88|26|12|24|26|,0|0|0|0|0|,0|0|0|0|0|,157,209,69,1361|223|502|187|449|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1727|313|595|280|539|,1327|213|495|180|439|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,17.0|0|5.0|12.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,383|93|100|100|90|,28|10|4|11|3|,355|83|96|89|87|,4|4|4|4|4|,0.4952279106572308|0.4924691358024691|0.4992773731067175|0.4872239565267661|0.4934567901234568|,0.5204918032786885|0.5444444444444444|0.543010752688172|0.4838709677419355|0.5111111111111111|,0.5628415300546448,0.4371584699453552,0.5286885245901639,0.4713114754098361,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|90|93|93|90|,83|96|89|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,83|96|89|87|,0|0|0|0|,0,5,3,23,11,27
21,400.0|100.0|100.0|100.0|100.0|,1.0338028169014084,355|83|96|89|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|38|51|40|42|,184|45|45|49|45|,0|0|0|0|0|,0|0|0|0|0|,32|5|8|12|7|,42|11|12|10|9|,0|0|0|0|0|,0|0|0|0|0|,74,281,32,389|61|74|169|85|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,744|144|170|258|172|,344|44|70|158|72|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|10.0|0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|100|98|100|91|,22|4|8|5|5|,367|96|90|95|86|,4|4|4|4|4|,0.4964272961713946|0.49546378284221226|0.49953884548611105|0.4875647014265876|0.4958713172149557|,0.47183098591549294|0.5|0.515625|0.38202247191011235|0.4885057471264368|,0.5492957746478874,0.4507042253521127,0.5338028169014084,0.46619718309859154,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|83|96|89|87|,96|90|95|86|,0|0|0|0|,0|0|0|0|,0|0|0|0|,96|90|95|86|,0|0|0|0|,2,2,1,13,6,8
22,400.0|100.0|100.0|100.0|100.0|,1.0163487738419619,367|96|90|95|86|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,204|60|47|46|51|,163|36|43|49|35|,0|0|0|0|0|,0|0|0|0|0|,89|26|24|18|21|,81|15|29|21|16|,0|0|0|0|0|,0|0|0|0|0|,170,197,89,1701|538|401|240|522|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2068|634|491|335|608|,1668|534|391|235|508|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|1.0|0|4.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,395|100|97|100|98|,22|5|6|4|7|,373|95|91|96|91|,4|4|4|4|4|,0.4734703650632197|0.4842664930555556|0.48456790123456783|0.45498614958448746|0.4599783666846945|,0.47547683923705725|0.4583333333333333|0.5|0.4473684210526316|0.5|,0.611716621253406,0.388283378746594,0.6185286103542235,0.3814713896457766,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367|96|90|95|86|,95|91|96|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,95|91|96|91|,0|0|0|0|,17,10,3,24,15,20
23,400.0|100.0|100.0|100.0|100.0|,0.9731903485254692,373|95|91|96|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,189|44|48|49|48|,184|51|43|47|43|,0|0|0|0|0|,0|0|0|0|0|,27|11|6|6|4|,29|11|5|8|5|,0|0|0|0|0|,0|0|0|0|0|,56,317,27,427|213|77|65|72|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,800|308|168|161|163|,400|208|68|61|63|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,19.0|0|12.0|0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,381|93|100|88|100|,18|6|3|3|6|,363|87|97|85|94|,4|4|4|4|4|,0.4939031402511338|0.4896675900277009|0.4944149257336071|0.4906141493055556|0.4948979591836735|,0.4973190348525469|0.5421052631578948|0.47802197802197804|0.4895833333333333|0.47802197802197804|,0.564343163538874,0.435656836461126,0.5442359249329759,0.45576407506702415,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373|95|91|96|91|,87|97|85|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,87|97|85|94|,0|0|0|0|,5,2,1,5,5,9
24,400.0|100.0|100.0|100.0|100.0|,1.024793388429752,363|87|97|85|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|51|40|42|52|,178|36|57|43|42|,0|0|0|0|0|,0|0|0|0|0|,92|19|25|18|30|,81|21|24|17|19|,0|0|0|0|0|,0|0|0|0|0|,173,190,92,1784|323|555|338|568|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2147|410|652|423|662|,1747|310|552|323|562|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|0|0|0|11.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|96|100|93|100|,17|3|6|4|4|,372|93|94|89|96|,4|4|4|4|4|,0.4782611995234084|0.4885718060509975|0.4846689339993623|0.45539792387543243|0.45897464916251707|,0.47107438016528924|0.5057471264367817|0.5103092783505154|0.40588235294117647|0.4574468085106383|,0.5730027548209367,0.42699724517906334,0.628099173553719,0.371900826446281,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363|87|97|85|94|,93|94|89|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,93|94|89|96|,0|0|0|0|,11,14,2,31,9,25
25,400.0|100.0|100.0|100.0|100.0|,0.9865591397849462,372|93|94|89|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,205|53|56|46|50|,167|40|38|43|46|,0|0|0|0|0|,0|0|0|0|0|,23|9|9|4|1|,20|7|3|6|4|,0|0|0|0|0|,0|0|0|0|0|,43,329,23,260|135|105|20|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,632|228|199|109|96|,236|128|99|9|0|,0|0|0|0|0|,0|0|0|0|0|,396|100|100|100|96|,0|0|0|0|0|,396|100|100|100|96|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|0|3.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|98|100|97|98|,26|6|5|8|7|,367|92|95|89|91|,4|4|4|4|4|,0.4885662359810382|0.49234015493120586|0.48322204617473974|0.4852922610781467|0.4861924913194444|,0.4717741935483871|0.510752688172043|0.4946808510638298|0.449438202247191|0.4322916666666667|,0.603494623655914,0.396505376344086,0.5268817204301075,0.4731182795698925,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372|93|94|89|96|,92|95|89|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,92|95|89|91|,0|0|0|0|,2,6,0,5,2,8
26,400.0|100.0|100.0|100.0|100.0|,0.9863760217983651,367|92|95|89|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,196|55|49|52|40|,171|37|46|37|51|,0|0|0|0|0|,0|0|0|0|0|,136|33|31|40|32|,103|18|26|24|35|,0|0|0|0|0|,0|0|0|0|0|,239,128,136,2271|503|696|619|453|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2638|595|791|708|544|,2238|495|691|608|444|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|0|13.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|93|100|94|100|,25|3|6|8|8|,362|90|94|86|92|,4|4|4|4|4|,0.4700625143849906|0.47267840264650285|0.4638504155124653|0.45896982704204004|0.48064847240671416|,0.46185286103542234|0.5054347826086957|0.4368421052631579|0.449438202247191|0.45604395604395603|,0.6730245231607629,0.32697547683923706,0.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367|92|95|89|91|,90|94|86|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,90|94|86|92|,0|0|0|0|,14,23,3,57,15,24
