Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|,210|131|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,210|131|24|,nan|nan|nan|,nan|nan|nan|,0|210|155|,0|0|0|,883|210|155|,0|0|0|,276|71|53|,0|0|0|,0|0|0|,276|71|53|,0|0|0|,0|0|0|,274|70|53|,6|4|23|,0|0|0|
11,0|1|2|,268|66|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,268|66|30|,nan|nan|nan|,nan|nan|nan|,0|268|96|,0|0|0|,432|268|96|,0|0|0|,190|156|54|,0|0|0|,0|0|0|,190|156|54|,0|0|0|,0|0|0|,188|151|54|,7|6|26|,0|0|0|
12,0|1|2|,181|145|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,181|145|28|,nan|nan|nan|,nan|nan|nan|,0|181|173|,0|0|0|,1683|181|173|,0|0|0|,330|30|40|,0|0|0|,0|0|0|,330|30|40|,0|0|0|,0|0|0|,319|30|38|,4|0|22|,0|0|0|
13,0|1|2|,315|30|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,315|30|16|,nan|nan|nan|,nan|nan|nan|,0|315|46|,0|0|0|,433|315|46|,0|0|0|,222|156|22|,0|0|0|,0|0|0|,222|156|22|,0|0|0|,0|0|0|,206|153|20|,1|8|11|,0|0|0|
14,0|1|2|,205|145|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,205|145|9|,nan|nan|nan|,nan|nan|nan|,0|205|154|,0|0|0|,1669|205|154|,0|0|0|,326|39|35|,0|0|0|,0|0|0|,326|39|35|,0|0|0|,0|0|0|,316|34|32|,11|2|12|,0|0|0|
15,0|1|2|,305|32|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,305|32|20|,nan|nan|nan|,nan|nan|nan|,0|305|52|,0|0|0|,276|305|52|,0|0|0|,150|217|33|,0|0|0|,0|0|0|,150|217|33|,0|0|0|,0|0|0|,147|213|32|,2|10|14|,0|0|0|
16,0|1|2|,145|203|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,145|203|18|,nan|nan|nan|,nan|nan|nan|,0|145|221|,0|0|0|,1663|145|221|,0|0|0|,328|35|37|,0|0|0|,0|0|0|,328|35|37|,0|0|0|,0|0|0|,313|33|35|,9|1|17|,0|0|0|
17,0|1|2|,304|32|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,304|32|18|,nan|nan|nan|,nan|nan|nan|,0|304|50|,0|0|0|,299|304|50|,0|0|0|,152|211|28|,0|0|0|,0|0|0|,152|211|28|,0|0|0|,0|0|0|,151|208|28|,0|7|15|,0|0|0|
18,0|1|2|,151|201|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,151|201|13|,nan|nan|nan|,nan|nan|nan|,0|151|214|,0|0|0|,1692|151|214|,0|0|0|,298|44|58|,0|0|0|,0|0|0|,298|44|58|,0|0|0|,0|0|0|,291|40|57|,7|1|25|,0|0|0|
19,0|1|2|,284|39|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,284|39|32|,nan|nan|nan|,nan|nan|nan|,0|284|71|,0|0|0|,551|284|71|,0|0|0|,218|153|29|,0|0|0|,0|0|0|,218|153|29|,0|0|0|,0|0|0|,212|148|28|,3|7|12|,0|0|0|
20,0|1|2|,209|141|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,209|141|16|,nan|nan|nan|,nan|nan|nan|,0|209|157|,0|0|0|,1361|209|157|,0|0|0|,297|58|45|,0|0|0|,0|0|0|,297|58|45|,0|0|0|,0|0|0|,285|57|41|,4|4|20|,0|0|0|
21,0|1|2|,281|53|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,281|53|21|,nan|nan|nan|,nan|nan|nan|,0|281|74|,0|0|0|,389|281|74|,0|0|0|,204|156|40|,0|0|0|,0|0|0|,204|156|40|,0|0|0|,0|0|0|,199|152|38|,2|5|15|,0|0|0|
22,0|1|2|,197|147|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,197|147|23|,nan|nan|nan|,nan|nan|nan|,0|197|170|,0|0|0|,1701|197|170|,0|0|0|,330|45|25|,0|0|0|,0|0|0|,330|45|25|,0|0|0|,0|0|0|,325|45|25|,8|4|10|,0|0|0|
23,0|1|2|,317|41|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,317|41|15|,nan|nan|nan|,nan|nan|nan|,0|317|56|,0|0|0|,427|317|56|,0|0|0|,198|178|24|,0|0|0|,0|0|0|,198|178|24|,0|0|0|,0|0|0|,191|168|22|,1|9|8|,0|0|0|
24,0|1|2|,190|159|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,190|159|14|,nan|nan|nan|,nan|nan|nan|,0|190|173|,0|0|0|,1784|190|173|,0|0|0|,338|28|34|,0|0|0|,0|0|0|,338|28|34|,0|0|0|,0|0|0|,332|26|31|,3|2|12|,0|0|0|
25,0|1|2|,329|24|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,329|24|19|,nan|nan|nan|,nan|nan|nan|,0|329|43|,0|0|0|,260|329|43|,0|0|0|,129|238|29|,0|0|0|,0|0|0|,129|238|29|,0|0|0|,0|0|0|,128|236|29|,0|15|11|,0|0|0|
26,0|1|2|,128|221|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,128|221|18|,nan|nan|nan|,nan|nan|nan|,0|128|239|,0|0|0|,2271|128|239|,0|0|0|,342|17|41|,0|0|0|,0|0|0|,342|17|41|,0|0|0|,0|0|0|,331|15|41|,10|0|15|,0|0|0|
27,0|1|2|,321|15|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,321|15|26|,nan|nan|nan|,nan|nan|nan|,0|321|41|,0|0|0|,183|321|41|,0|0|0|,107|246|25|,0|0|0|,0|0|0|,107|246|25|,0|0|0|,0|0|0|,105|240|22|,2|11|9|,0|0|0|
28,0|1|2|,103|229|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,103|229|13|,nan|nan|nan|,nan|nan|nan|,0|103|242|,0|0|0|,2004|103|242|,0|0|0|,328|24|48|,0|0|0|,0|0|0|,328|24|48|,0|0|0|,0|0|0|,319|23|47|,11|0|15|,0|0|0|
29,0|1|2|,308|23|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,308|23|32|,nan|nan|nan|,nan|nan|nan|,0|308|55|,0|0|0|,202|308|55|,0|0|0|,136|216|38|,0|0|0|,0|0|0|,136|216|38|,0|0|0|,0|0|0|,136|212|38|,1|11|14|,0|0|0|
30,0|1|2|,135|201|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,135|201|24|,nan|nan|nan|,nan|nan|nan|,0|135|225|,0|0|0|,2195|135|225|,0|0|0|,355|18|27|,0|0|0|,0|0|0|,355|18|27|,0|0|0|,0|0|0|,335|17|26|,12|1|15|,0|0|0|
31,0|1|2|,323|16|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,323|16|11|,nan|nan|nan|,nan|nan|nan|,0|323|27|,0|0|0|,117|323|27|,0|0|0|,68|279|20|,0|0|0|,0|0|0|,68|279|20|,0|0|0|,0|0|0|,67|278|20|,0|10|9|,0|0|0|
32,0|1|2|,67|268|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,67|268|11|,nan|nan|nan|,nan|nan|nan|,0|67|279|,0|0|0|,3184|67|279|,0|0|0|,361|12|27|,0|0|0|,0|0|0|,361|12|27|,0|0|0|,0|0|0|,347|11|26|,11|1|11|,0|0|0|
33,0|1|2|,336|10|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,336|10|15|,nan|nan|nan|,nan|nan|nan|,0|336|25|,0|0|0|,72|336|25|,0|0|0|,57|305|22|,0|0|0|,0|0|0|,57|305|22|,0|0|0|,0|0|0|,57|298|22|,2|14|8|,0|0|0|
34,0|1|2|,55|284|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,55|284|14|,nan|nan|nan|,nan|nan|nan|,0|55|298|,0|0|0|,2873|55|298|,0|0|0|,353|5|42|,0|0|0|,0|0|0|,353|5|42|,0|0|0|,0|0|0|,340|5|41|,8|0|18|,0|0|0|
35,0|1|2|,332|5|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,332|5|23|,nan|nan|nan|,nan|nan|nan|,0|332|28|,0|0|0|,95|332|28|,0|0|0|,69|288|23|,0|0|0|,0|0|0|,69|288|23|,0|0|0|,0|0|0|,68|285|23|,3|18|9|,0|0|0|
36,0|1|2|,65|267|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,65|267|14|,nan|nan|nan|,nan|nan|nan|,0|65|281|,0|0|0|,3235|65|281|,0|0|0|,362|7|31|,0|0|0|,0|0|0|,362|7|31|,0|0|0|,0|0|0|,348|7|30|,6|1|12|,0|0|0|
37,0|1|2|,342|6|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|6|18|,nan|nan|nan|,nan|nan|nan|,0|342|24|,0|0|0|,80|342|24|,0|0|0|,69|309|22|,0|0|0|,0|0|0|,69|309|22|,0|0|0|,0|0|0|,67|301|21|,2|19|8|,0|0|0|
38,0|1|2|,65|282|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,65|282|13|,nan|nan|nan|,nan|nan|nan|,0|65|295|,0|0|0|,1873|65|295|,0|0|0|,342|11|47|,0|0|0|,0|0|0|,342|11|47|,0|0|0|,0|0|0|,333|10|44|,5|0|16|,0|0|0|
39,0|1|2|,328|10|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|10|28|,nan|nan|nan|,nan|nan|nan|,0|328|38|,0|0|0|,96|328|38|,0|0|0|,67|280|29|,0|0|0|,0|0|0|,67|280|29|,0|0|0|,0|0|0|,67|279|29|,2|9|13|,0|0|0|
40,0|1|2|,65|270|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,65|270|16|,nan|nan|nan|,nan|nan|nan|,0|65|286|,0|0|0|,2095|65|286|,0|0|0|,338|15|48|,0|0|0|,0|0|0|,338|15|48|,0|0|0|,0|0|0|,328|15|47|,10|1|21|,0|0|0|
41,0|1|2|,318|14|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,318|14|26|,nan|nan|nan|,nan|nan|nan|,0|318|40|,0|0|0|,102|318|40|,0|0|0|,84|281|35|,0|0|0|,0|0|0|,84|281|35|,0|0|0|,0|0|0|,82|266|34|,0|18|14|,0|0|0|
42,0|1|2|,82|248|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,82|248|20|,nan|nan|nan|,nan|nan|nan|,0|82|268|,0|0|0|,2473|82|268|,0|0|0|,340|12|48|,0|0|0|,0|0|0|,340|12|48|,0|0|0|,0|0|0|,331|10|46|,17|0|15|,0|0|0|
43,0|1|2|,314|10|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,314|10|31|,nan|nan|nan|,nan|nan|nan|,0|314|41|,0|0|0|,106|314|41|,0|0|0|,76|271|35|,0|0|0|,0|0|0|,76|271|35|,0|0|0|,0|0|0|,75|263|34|,3|15|12|,0|0|0|
44,0|1|2|,72|248|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,72|248|22|,nan|nan|nan|,nan|nan|nan|,0|72|270|,0|0|0|,1995|72|270|,0|0|0|,345|7|48|,0|0|0|,0|0|0|,345|7|48|,0|0|0|,0|0|0|,334|7|47|,10|0|24|,0|0|0|
45,0|1|2|,324|7|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,324|7|23|,nan|nan|nan|,nan|nan|nan|,0|324|30|,0|0|0|,19|324|30|,0|0|0|,19|320|29|,0|0|0|,0|0|0|,19|320|29|,0|0|0|,0|0|0|,19|310|27|,0|12|8|,0|0|0|
46,0|1|2|,19|298|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,19|298|19|,nan|nan|nan|,nan|nan|nan|,0|19|317|,0|0|0|,4453|19|317|,0|0|0|,374|1|25|,0|0|0|,0|0|0|,374|1|25|,0|0|0|,0|0|0|,352|1|23|,10|0|6|,0|0|0|
47,0|1|2|,342|1|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|1|17|,nan|nan|nan|,nan|nan|nan|,0|342|18|,0|0|0|,0|342|18|,0|0|0|,0|342|18|,0|0|0|,0|0|0|,0|342|18|,0|0|0|,0|0|0|,0|342|18|,0|20|9|,0|0|0|
48,0|1|2|,0|322|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|9|,nan|nan|nan|,nan|nan|nan|,0|0|331|,0|0|0|,3924|0|331|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,353|0|37|,6|0|20|,0|0|0|
49,0|1|2|,347|0|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|17|,nan|nan|nan|,nan|nan|nan|,0|347|17|,0|0|0|,0|347|17|,0|0|0|,0|347|17|,0|0|0|,0|0|0|,0|347|17|,0|0|0|,0|0|0|,0|346|17|,0|20|9|,0|0|0|
50,0|1|2|,0|326|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|8|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,2893|0|334|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,342|0|44|,1|0|16|,0|0|0|
51,0|1|2|,341|0|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|28|,nan|nan|nan|,nan|nan|nan|,0|341|28|,0|0|0|,0|341|28|,0|0|0|,0|341|28|,0|0|0|,0|0|0|,0|341|28|,0|0|0|,0|0|0|,0|341|28|,0|12|13|,0|0|0|
52,0|1|2|,0|329|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|15|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,2789|0|344|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,347|0|49|,7|0|22|,0|0|0|
53,0|1|2|,340|0|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,340|0|27|,nan|nan|nan|,nan|nan|nan|,0|340|27|,0|0|0|,0|340|27|,0|0|0|,0|340|27|,0|0|0|,0|0|0|,0|340|27|,0|0|0|,0|0|0|,0|340|27|,0|19|9|,0|0|0|
54,0|1|2|,0|321|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|321|18|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,3326|0|339|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,356|0|32|,7|0|10|,0|0|0|
55,0|1|2|,349|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,349|0|22|,nan|nan|nan|,nan|nan|nan|,0|349|22|,0|0|0|,0|349|22|,0|0|0|,0|349|22|,0|0|0|,0|0|0|,0|349|22|,0|0|0|,0|0|0|,0|349|22|,0|22|5|,0|0|0|
56,0|1|2|,0|327|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|327|17|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,2993|0|344|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,349|0|40|,7|0|21|,0|0|0|
57,0|1|2|,342|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|19|,nan|nan|nan|,nan|nan|nan|,0|342|19|,0|0|0|,0|342|19|,0|0|0|,0|342|19|,0|0|0|,0|0|0|,0|342|19|,0|0|0|,0|0|0|,0|341|19|,0|21|11|,0|0|0|
58,0|1|2|,0|320|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|320|8|,nan|nan|nan|,nan|nan|nan|,0|0|328|,0|0|0|,3315|0|328|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,351|0|42|,4|0|12|,0|0|0|
59,0|1|2|,347|0|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|30|,nan|nan|nan|,nan|nan|nan|,0|347|30|,0|0|0|,0|347|30|,0|0|0|,0|347|30|,0|0|0|,0|0|0|,0|347|30|,0|0|0|,0|0|0|,0|336|29|,0|19|12|,0|0|0|
60,0|1|2|,0|317|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|317|17|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,3003|0|334|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,361|0|37|,8|0|15|,0|0|0|
61,0|1|2|,353|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,353|0|22|,nan|nan|nan|,nan|nan|nan|,0|353|22|,0|0|0|,0|353|22|,0|0|0|,0|353|22|,0|0|0|,0|0|0|,0|353|22|,0|0|0|,0|0|0|,0|346|21|,0|18|9|,0|0|0|
62,0|1|2|,0|328|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|12|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,3572|0|340|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,344|0|36|,7|0|15|,0|0|0|
63,0|1|2|,337|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|0|21|,nan|nan|nan|,nan|nan|nan|,0|337|21|,0|0|0|,0|337|21|,0|0|0|,0|337|21|,0|0|0|,0|0|0|,0|337|21|,0|0|0|,0|0|0|,0|337|21|,0|16|8|,0|0|0|
64,0|1|2|,0|321|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|321|13|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,2468|0|334|,0|0|0|,353|0|46|,0|0|0|,0|0|0|,353|0|46|,0|0|0|,0|0|0|,343|0|45|,11|0|16|,0|0|0|
65,0|1|2|,332|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,332|0|29|,nan|nan|nan|,nan|nan|nan|,0|332|29|,0|0|0|,0|332|29|,0|0|0|,0|332|29|,0|0|0|,0|0|0|,0|332|29|,0|0|0|,0|0|0|,0|332|29|,0|21|6|,0|0|0|
66,0|1|2|,0|311|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|311|23|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,3514|0|334|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,356|0|34|,3|0|13|,0|0|0|
67,0|1|2|,353|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,353|0|21|,nan|nan|nan|,nan|nan|nan|,0|353|21|,0|0|0|,0|353|21|,0|0|0|,0|353|21|,0|0|0|,0|0|0|,0|353|21|,0|0|0|,0|0|0|,0|342|21|,0|14|13|,0|0|0|
68,0|1|2|,0|328|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|8|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,2961|0|336|,0|0|0|,350|0|50|,0|0|0|,0|0|0|,350|0|50|,0|0|0|,0|0|0|,343|0|47|,7|0|21|,0|0|0|
69,0|1|2|,336|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,336|0|26|,nan|nan|nan|,nan|nan|nan|,0|336|26|,0|0|0|,0|336|26|,0|0|0|,0|336|26|,0|0|0|,0|0|0|,0|336|26|,0|0|0|,0|0|0|,0|336|26|,0|26|7|,0|0|0|
70,0|1|2|,0|310|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|310|19|,nan|nan|nan|,nan|nan|nan|,0|0|329|,0|0|0|,2774|0|329|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,356|0|41|,6|0|20|,0|0|0|
71,0|1|2|,350|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,350|0|21|,nan|nan|nan|,nan|nan|nan|,0|350|21|,0|0|0|,0|350|21|,0|0|0|,0|350|21|,0|0|0|,0|0|0|,0|350|21|,0|0|0|,0|0|0|,0|349|21|,0|11|8|,0|0|0|
72,0|1|2|,0|338|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|338|13|,nan|nan|nan|,nan|nan|nan|,0|0|351|,0|0|0|,4082|0|351|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,365|0|29|,5|0|11|,0|0|0|
73,0|1|2|,360|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,360|0|18|,nan|nan|nan|,nan|nan|nan|,0|360|18|,0|0|0|,0|360|18|,0|0|0|,0|360|18|,0|0|0|,0|0|0|,0|360|18|,0|0|0|,0|0|0|,0|358|18|,0|17|8|,0|0|0|
74,0|1|2|,0|341|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|341|10|,nan|nan|nan|,nan|nan|nan|,0|0|351|,0|0|0|,3484|0|351|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,352|0|33|,9|0|16|,0|0|0|
75,0|1|2|,343|0|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|17|,nan|nan|nan|,nan|nan|nan|,0|343|17|,0|0|0|,0|343|17|,0|0|0|,0|343|17|,0|0|0|,0|0|0|,0|343|17|,0|0|0|,0|0|0|,0|341|17|,0|10|8|,0|0|0|
76,0|1|2|,0|331|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|9|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,2596|0|340|,0|0|0|,348|0|52|,0|0|0|,0|0|0|,348|0|52|,0|0|0|,0|0|0|,338|0|50|,5|0|18|,0|0|0|
77,0|1|2|,333|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|0|32|,nan|nan|nan|,nan|nan|nan|,0|333|32|,0|0|0|,0|333|32|,0|0|0|,0|333|32|,0|0|0|,0|0|0|,0|333|32|,0|0|0|,0|0|0|,0|333|32|,0|16|11|,0|0|0|
78,0|1|2|,0|317|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|317|21|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,4100|0|338|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,363|0|32|,8|0|13|,0|0|0|
79,0|1|2|,355|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,355|0|19|,nan|nan|nan|,nan|nan|nan|,0|355|19|,0|0|0|,0|355|19|,0|0|0|,0|355|19|,0|0|0|,0|0|0|,0|355|19|,0|0|0|,0|0|0|,0|347|19|,0|12|8|,0|0|0|
