Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,0.969187675070028,357|78|96|94|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,168|36|44|47|41|,189|42|52|47|48|,0|0|0|0|0|,0|0|0|0|0|,100|12|24|40|24|,114|16|26|39|33|,0|0|0|0|0|,0|0|0|0|0|,214,143,100,1484|142|324|646|372|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1841|220|420|740|461|,1441|120|320|640|361|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,21.0|0|6.0|15.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,379|89|100|100|90|,33|6|8|11|8|,346|83|92|89|82|,4|4|4|4|4|,0.44571554111840817|0.4179404996712688|0.47585720486111116|0.44629923042100494|0.41336321171569246|,0.4005602240896359|0.4166666666666667|0.4270833333333333|0.39361702127659576|0.3651685393258427|,0.6190476190476191,0.38095238095238093,0.7002801120448179,0.29971988795518206,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|78|96|94|89|,83|92|89|82|,0|0|0|0|,0|0|0|0|,0|0|0|0|,25|34|45|31|,0|0|0|0|,23,8,0,26,25,18
11,400.0|100.0|100.0|100.0|100.0|,1.023121387283237,346|83|92|89|82|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|36|48|51|41|,170|47|44|38|41|,0|0|0|0|0|,0|0|0|0|0|,32|15|7|4|6|,29|15|7|2|5|,0|0|0|0|0|,0|0|0|0|0|,61,285,32,167|63|86|0|18|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,513|146|178|89|100|,124|46|78|0|0|,0|0|0|0|0|,0|0|0|0|0|,389|100|100|89|100|,0|0|0|0|0|,389|100|100|89|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,4.0|0|0|0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|98|90|97|100|,31|11|3|6|11|,354|87|87|91|89|,4|4|4|4|4|,0.4777389822580106|0.4686093772681086|0.4956285444234405|0.46550309304380755|0.4564991076740036|,0.4797687861271676|0.5|0.5|0.4887640449438202|0.4268292682926829|,0.5549132947976878,0.44508670520231214,0.638728323699422,0.36127167630057805,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346|83|92|89|82|,87|87|91|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,24|18|8|8|,0|0|0|0|,5,3,2,10,5,7
12,400.0|100.0|100.0|100.0|100.0|,1.0169491525423728,354|87|87|91|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,174|35|45|53|41|,180|52|42|38|48|,0|0|0|0|0|,0|0|0|0|0|,115|16|21|48|30|,128|29|26|35|38|,0|0|0|0|0|,0|0|0|0|0|,243,111,115,2041|226|296|1133|386|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2395|313|383|1224|475|,1995|213|283|1124|375|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,16.0|16.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|100|97|91|96|,24|4|6|8|6|,360|96|91|83|90|,4|4|4|4|4|,0.4636558779405663|0.46082705773550015|0.4646915048223015|0.45396087429054455|0.45423557631612166|,0.4971751412429379|0.5517241379310345|0.5|0.5|0.43820224719101125|,0.5324858757062146,0.4675141242937853,0.6878531073446328,0.3121468926553672,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|87|87|91|89|,96|91|83|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,42|41|36|38|,0|0|0|0|,13,6,7,27,27,35
13,400.0|100.0|100.0|100.0|100.0|,0.9861111111111112,360|96|91|83|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,186|49|47|47|43|,174|47|44|36|47|,0|0|0|0|0|,0|0|0|0|0|,21|7|7|3|4|,37|16|8|3|10|,0|0|0|0|0|,0|0|0|0|0|,58,302,21,276|76|123|22|55|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,636|172|214|105|145|,236|72|114|5|45|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|0|0|11.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|90|100|100|99|,34|12|5|7|10|,355|78|95|93|89|,4|4|4|4|4|,0.4738638117283951|0.4839409722222222|0.46712353580485444|0.47321817390042087|0.45919753086419757|,0.44027777777777777|0.4895833333333333|0.41208791208791207|0.39759036144578314|0.45555555555555555|,0.525,0.475,0.6597222222222222,0.3402777777777778,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|96|91|83|90|,78|95|93|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,13|30|17|16|,0|0|0|0|,4,2,1,5,3,6
14,400.0|100.0|100.0|100.0|100.0|,1.0225352112676056,355|78|95|93|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,192|41|55|54|42|,163|37|40|39|47|,0|0|0|0|0|,0|0|0|0|0|,106|23|21|37|25|,95|21|20|26|28|,0|0|0|0|0|,0|0|0|0|0|,201,154,106,1899|408|324|823|344|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2254|486|419|916|433|,1854|386|319|816|333|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|2.0|0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|95|100|99|100|,31|9|5|6|11|,363|86|95|93|89|,4|4|4|4|4|,0.46414005157706806|0.47596153846153844|0.43836565096952906|0.46794427101399005|0.4443883348062113|,0.46901408450704224|0.5576923076923077|0.4052631578947368|0.44623655913978494|0.48314606741573035|,0.5154929577464789,0.48450704225352115,0.6887323943661972,0.3112676056338028,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|78|95|93|89|,86|95|93|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|33|36|46|,0|0|0|0|,15,2,8,32,22,27
15,400.0|100.0|100.0|100.0|100.0|,0.9834710743801653,363|86|95|93|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,188|47|51|46|44|,175|39|44|47|45|,0|0|0|0|0|,0|0|0|0|0|,23|4|12|2|5|,20|3|7|5|5|,0|0|0|0|0|,0|0|0|0|0|,43,320,23,371|19|293|0|59|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,734|105|388|93|148|,341|5|288|0|48|,0|0|0|0|0|,0|0|0|0|0|,393|100|100|93|100|,0|0|0|0|0|,393|100|100|93|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,17.0|5.0|0|5.0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|100|76|100|100|,19|7|3|3|6|,357|93|73|97|94|,4|4|4|4|4|,0.47947734292587785|0.48235532720389407|0.4577562326869805|0.48699271592091575|0.4737406893069057|,0.48622589531680444|0.4418604651162791|0.5|0.5268817204301075|0.47191011235955055|,0.5013774104683195,0.4986225895316804,0.6432506887052342,0.35674931129476584,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363|86|95|93|89|,93|73|97|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,11|26|11|27|,0|0|0|0|,0,1,1,1,13,7
16,400.0|100.0|100.0|100.0|100.0|,1.0308123249299719,357|93|73|97|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|48|38|47|46|,178|45|35|50|48|,0|0|0|0|0|,0|0|0|0|0|,117|37|13|42|25|,109|34|10|44|21|,0|0|0|0|0|,0|0|0|0|0|,226,131,117,2281|668|185|972|456|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2638|761|258|1069|550|,2238|661|158|969|450|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|0|0|12.0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|90|97|100|100|,19|2|7|9|1|,368|88|90|91|99|,4|4|4|4|4|,0.4609177004134988|0.487397386981154|0.4087539876149371|0.4817993410564354|0.4238909008601176|,0.4341736694677871|0.44086021505376344|0.4178082191780822|0.5|0.3723404255319149|,0.42997198879551823,0.5700280112044818,0.6848739495798319,0.31512605042016806,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|93|73|97|94|,88|90|91|99|,0|0|0|0|,0|0|0|0|,0|0|0|0|,28|32|44|36|,0|0|0|0|,14,11,11,28,24,29
17,400.0|100.0|100.0|100.0|100.0|,0.9402173913043478,368|88|90|91|99|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,192|43|44|45|60|,176|45|46|46|39|,0|0|0|0|0|,0|0|0|0|0|,27|4|14|0|9|,24|2|10|4|8|,0|0|0|0|0|,0|0|0|0|0|,51,317,27,415|20|372|0|23|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,783|108|462|91|122|,392|8|362|0|22|,0|0|0|0|0|,0|0|0|0|0|,391|100|100|91|100|,0|0|0|0|0|,391|100|100|91|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|7.0|0|0|6.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|100|79|99|100|,32|9|7|5|11|,346|91|72|94|89|,4|4|4|4|4|,0.46379888350661624|0.4727208161157025|0.4356790123456791|0.4874411302982731|0.41600346903377206|,0.4157608695652174|0.4147727272727273|0.4|0.42857142857142855|0.41919191919191917|,0.47690217391304346,0.5230978260869565,0.688858695652174,0.3111413043478261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368|88|90|91|99|,91|72|94|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,18|20|8|15|,0|0|0|0|,2,0,9,1,10,5
18,400.0|100.0|100.0|100.0|100.0|,1.0202312138728324,346|91|72|94|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|44|36|49|56|,161|47|36|45|33|,0|0|0|0|0|,0|0|0|0|0|,123|29|8|44|42|,110|36|8|42|24|,0|0|0|0|0|,0|0|0|0|0|,233,113,123,2249|381|85|941|842|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2595|472|157|1035|931|,2195|372|57|935|831|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|0|20.0|2.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|91|100|100|87|,25|6|8|7|4|,353|85|92|93|83|,4|4|4|4|4|,0.445744512011761|0.47488226059654626|0.3261959876543209|0.4849196468990493|0.4135210200732231|,0.38872832369942195|0.46153846153846156|0.2638888888888889|0.42021276595744683|0.38202247191011235|,0.4147398843930636,0.5852601156069365,0.7167630057803468,0.2832369942196532,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346|91|72|94|89|,85|92|93|83|,0|0|0|0|,0|0|0|0|,0|0|0|0|,33|37|46|45|,0|0|0|0|,13,8,13,23,33,33
19,400.0|100.0|100.0|100.0|100.0|,0.9886685552407932,353|85|92|93|83|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|41|40|56|39|,177|44|52|37|44|,0|0|0|0|0|,0|0|0|0|0|,27|5|14|6|2|,26|6|16|3|1|,0|0|0|0|0|,0|0|0|0|0|,53,300,27,228|35|193|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,581|120|285|93|83|,205|20|185|0|0|,0|0|0|0|0|,0|0|0|0|0|,376|100|100|93|83|,0|0|0|0|0|,376|100|100|93|83|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|99|89|95|93|,27|8|7|5|7|,349|91|82|90|86|,4|4|4|4|4|,0.4563735364219278|0.47740484429065744|0.4195120510396976|0.4568447219331715|0.4493395267818262|,0.4461756373937677|0.48823529411764705|0.375|0.44623655913978494|0.4819277108433735|,0.4192634560906516,0.5807365439093485,0.6926345609065155,0.3073654390934844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353|85|92|93|83|,91|82|90|86|,0|0|0|0|,0|0|0|0|,0|0|0|0|,14|20|2|10|,0|0|0|0|,6,0,3,5,5,8
20,400.0|100.0|100.0|100.0|100.0|,1.0429799426934097,349|91|82|90|86|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|43|34|54|40|,178|48|48|36|46|,0|0|0|0|0|,0|0|0|0|0|,132|31|12|53|36|,130|33|22|35|40|,0|0|0|0|0|,0|0|0|0|0|,262,87,132,2234|394|159|930|751|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2583|485|241|1020|837|,2183|385|141|920|737|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|2.0|2.0|0|6.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|100|100|90|100|,26|6|8|4|8|,364|94|92|86|92|,4|4|4|4|4|,0.4479704600126435|0.4705349595459486|0.38559637120761436|0.4580246913580247|0.4522714981070848|,0.4656160458452722|0.5164835164835165|0.40853658536585363|0.4444444444444444|0.4883720930232558|,0.3997134670487106,0.6002865329512894,0.7048710601719198,0.29512893982808025,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349|91|82|90|86|,94|92|86|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|34|33|45|,0|0|0|0|,23,3,20,18,47,21
21,400.0|100.0|100.0|100.0|100.0|,0.9917582417582418,364|94|92|86|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,170|37|45|47|41|,194|57|47|39|51|,0|0|0|0|0|,0|0|0|0|0|,22|8|9|3|2|,31|9|15|2|5|,0|0|0|0|0|,0|0|0|0|0|,53,311,22,291|125|124|0|42|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,655|219|216|86|134|,269|119|116|0|34|,0|0|0|0|0|,0|0|0|0|0|,386|100|100|86|100|,0|0|0|0|0|,386|100|100|86|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|0|0|3.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,383|90|99|100|94|,22|3|9|5|5|,361|87|90|95|89|,4|4|4|4|4|,0.43054695990822356|0.4432718424626527|0.3982455103969753|0.4425365062195782|0.42152055765595464|,0.44642857142857145|0.4521276595744681|0.41847826086956524|0.45348837209302323|0.46195652173913043|,0.38324175824175827,0.6167582417582418,0.7362637362637363,0.26373626373626374,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|94|92|86|92|,87|90|95|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,15|22|16|11|,0|0|0|0|,4,0,2,3,7,6
22,400.0|100.0|100.0|100.0|100.0|,1.0193905817174516,361|87|90|95|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|39|39|53|40|,190|48|51|42|49|,0|0|0|0|0|,0|0|0|0|0|,108|16|20|45|27|,115|24|20|34|37|,0|0|0|0|0|,0|0|0|0|0|,223,138,108,2019|213|310|1070|426|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2380|300|400|1165|515|,1980|200|300|1065|415|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|2.0|8.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|100|100|93|97|,22|6|4|4|8|,368|94|96|89|89|,4|4|4|4|4|,0.4342297097167762|0.43800369929977534|0.36290123456790124|0.4531855955678671|0.46149476076253004|,0.4445983379501385|0.4885057471264368|0.4222222222222222|0.4105263157894737|0.4606741573033708|,0.4085872576177285,0.5914127423822715,0.739612188365651,0.26038781163434904,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361|87|90|95|89|,94|96|89|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,37|43|45|39|,0|0|0|0|,8,0,11,15,45,29
23,400.0|100.0|100.0|100.0|100.0|,0.9538043478260869,368|94|96|89|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|42|43|39|47|,197|52|53|50|42|,0|0|0|0|0|,0|0|0|0|0|,29|12|7|3|7|,34|10|12|3|9|,0|0|0|0|0|,0|0|0|0|0|,63,305,29,353|234|119|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,721|328|215|89|89|,343|228|115|0|0|,0|0|0|0|0|,0|0|0|0|0|,378|100|100|89|89|,0|0|0|0|0|,378|100|100|89|89|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2.0|0|0|2.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|78|99|100|99|,25|5|11|4|5|,351|73|88|96|94|,4|4|4|4|4|,0.42253957939508513|0.42120303304662743|0.40036349826388884|0.42901780078272944|0.4272503471783866|,0.45652173913043476|0.5159574468085106|0.4322916666666667|0.43258426966292135|0.4438202247191011|,0.37228260869565216,0.6277173913043478,0.7472826086956522,0.25271739130434784,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368|94|96|89|89|,73|88|96|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,15|24|13|10|,0|0|0|0|,2,2,5,2,8,10
24,400.0|100.0|100.0|100.0|100.0|,1.03988603988604,351|73|88|96|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|37|44|44|47|,179|36|44|52|47|,0|0|0|0|0|,0|0|0|0|0|,110|11|17|38|44|,122|17|20|45|40|,0|0|0|0|0|,0|0|0|0|0|,232,119,110,2240|241|223|823|953|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2591|314|311|919|1047|,2191|214|211|819|947|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|6.0|6.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|100|100|99|89|,23|5|5|8|5|,365|95|95|91|84|,4|4|4|4|4|,0.4103396076330549|0.36395196096828675|0.40453899793388426|0.4243706597222222|0.42524898143956547|,0.4287749287749288|0.4246575342465753|0.4602272727272727|0.3958333333333333|0.43617021276595747|,0.36324786324786323,0.6367521367521367,0.7663817663817664,0.2336182336182336,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351|73|88|96|94|,95|95|91|84|,0|0|0|0|,0|0|0|0|,0|0|0|0|,33|41|32|36|,0|0|0|0|,7,2,15,13,48,25
25,400.0|100.0|100.0|100.0|100.0|,0.9287671232876712,365|95|95|91|84|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,183|57|43|50|33|,182|38|52|41|51|,0|0|0|0|0|,0|0|0|0|0|,26|10|9|3|4|,25|9|10|1|5|,0|0|0|0|0|,0|0|0|0|0|,51,314,26,202|144|58|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,567|239|153|91|84|,192|139|53|0|0|,0|0|0|0|0|,0|0|0|0|0|,375|100|100|91|84|,0|0|0|0|0|,375|100|100|91|84|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|0|0|3.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,372|91|94|100|87|,33|5|10|10|8|,339|86|84|90|79|,4|4|4|4|4|,0.4408181647588666|0.3998337950138505|0.4378116343490305|0.46603671054220497|0.42736678004535156|,0.4301369863013699|0.3894736842105263|0.46842105263157896|0.4230769230769231|0.44047619047619047|,0.3863013698630137,0.6136986301369863,0.7150684931506849,0.28493150684931506,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365|95|95|91|84|,86|84|90|79|,0|0|0|0|,0|0|0|0|,0|0|0|0|,25|10|11|3|,0|0|0|0|,4,0,5,6,9,2
26,400.0|100.0|100.0|100.0|100.0|,1.0884955752212389,339|86|84|90|79|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|55|34|49|33|,168|31|50|41|46|,0|0|0|0|0|,0|0|0|0|0|,118|21|24|43|30|,124|12|30|36|46|,0|0|0|0|0|,0|0|0|0|0|,242,97,118,1816|397|260|676|483|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2155|483|344|766|562|,1755|383|244|666|462|,0|0|0|0|0|,0|0|0|0|0|,399|99|100|100|100|,0|0|0|0|0|,399|99|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|5.0|3.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|97|100|100|94|,22|4|7|5|6|,369|93|93|95|88|,4|4|4|4|4|,0.445229766535272|0.44547728501892925|0.43587018140589573|0.45432098765432105|0.4230091331517385|,0.4351032448377581|0.48255813953488375|0.42857142857142855|0.4111111111111111|0.4177215189873418|,0.35398230088495575,0.6460176991150443,0.6828908554572272,0.31710914454277284,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339|86|84|90|79|,93|93|95|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,40|40|37|34|,0|0|0|0|,10,3,19,11,51,24
