Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,1.0767045454545454,352|100|88|78|86|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|50|43|42|41|,176|50|45|36|45|,0|0|0|0|0|,0|0|0|0|0|,84|23|29|10|22|,68|19|23|3|23|,0|0|0|0|0|,0|0|0|0|0|,152,200,84,1104|193|493|102|316|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1456|293|581|180|402|,1056|193|481|80|302|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|0|6.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|98|97|100|99|,15|4|7|4|0|,379|94|90|96|99|,4|4|4|4|4|,0.49985069085743805|0.496|0.4915741219008265|0.4989727153188692|0.49722823147647377|,0.5|0.49|0.4602272727272727|0.4807692307692308|0.5697674418604651|,0.4900568181818182,0.5099431818181818,0.4928977272727273,0.5071022727272727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352|100|88|78|86|,94|90|96|99|,0|0|0|0|,0|0|0|0|,0|0|0|0|,72|81|60|82|,0|0|0|0|,8,2,9,18,23,24
11,400.0|100.0|100.0|100.0|100.0|,0.8654353562005277,379|94|90|96|99|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,200|44|46|54|56|,179|50|44|42|43|,0|0|0|0|0|,0|0|0|0|0|,41|8|1|20|12|,43|14|8|16|5|,0|0|0|0|0|,0|0|0|0|0|,84,295,41,600|92|0|441|67|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,979|186|90|537|166|,589|86|0|437|66|,0|0|0|0|0|,0|0|0|0|0|,390|100|90|100|100|,0|0|0|0|0|,390|100|90|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,29.0|4.0|23.0|0|2.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,361|100|100|61|100|,33|11|10|5|7|,328|89|90|56|93|,4|4|4|4|4|,0.4987851657952813|0.4999717066545948|0.4972222222222221|0.499755859375|0.49382716049382713|,0.5408970976253298|0.526595744680851|0.5666666666666667|0.5364583333333334|0.5353535353535354|,0.46965699208443273,0.5303430079155673,0.48284960422163586,0.5171503957783641,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379|94|90|96|99|,89|90|56|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,51|27|45|36|,0|0|0|0|,6,1,1,13,11,9
12,400.0|100.0|100.0|100.0|100.0|,1.0945121951219512,328|89|90|56|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,165|45|46|20|54|,163|44|44|36|39|,0|0|0|0|0|,0|0|0|0|0|,85|17|32|5|31|,84|21|31|6|26|,0|0|0|0|0|,0|0|0|0|0|,169,159,85,1782|420|762|79|521|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2110|509|852|135|614|,1710|409|752|35|514|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|1.0|8.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|97|100|100|94|,32|7|10|9|6|,359|90|90|91|88|,4|4|4|4|4|,0.49746709547888157|0.4993687665698775|0.4989506172839506|0.4711415816326531|0.49647358076078163|,0.5152439024390244|0.5168539325842697|0.5666666666666667|0.375|0.5483870967741935|,0.5411585365853658,0.45884146341463417,0.47103658536585363,0.5289634146341463,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328|89|90|56|93|,90|90|91|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,72|83|59|70|,0|0|0|0|,8,4,4,26,26,17
13,400.0|100.0|100.0|100.0|100.0|,0.8802228412256268,359|90|90|91|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,181|45|49|40|47|,178|45|41|51|41|,0|0|0|0|0|,0|0|0|0|0|,37|11|3|10|13|,38|7|4|22|5|,0|0|0|0|0|,0|0|0|0|0|,75,284,37,503|143|0|130|230|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,862|233|90|221|318|,472|133|0|121|218|,0|0|0|0|0|,0|0|0|0|0|,389|99|90|100|100|,0|0|0|0|0|,389|99|90|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,54.0|0|43.0|11.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,335|77|100|100|58|,19|4|2|9|4|,316|73|98|91|54|,4|4|4|4|4|,0.4930381514730644|0.49095679012345683|0.49058641975308637|0.48716942398261076|0.4921875|,0.49442896935933145|0.46111111111111114|0.5055555555555555|0.489010989010989|0.5227272727272727|,0.5459610027855153,0.45403899721448465,0.43036211699164345,0.5696378830083565,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359|90|90|91|88|,73|98|91|54|,0|0|0|0|,0|0|0|0|,0|0|0|0|,40|37|60|32|,0|0|0|0|,4,3,1,13,9,7
14,400.0|100.0|100.0|100.0|100.0|,1.0632911392405062,316|73|98|91|54|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,166|39|57|41|29|,150|34|41|50|25|,0|0|0|0|0|,0|0|0|0|0|,72|18|33|11|10|,75|15|28|20|12|,0|0|0|0|0|,0|0|0|0|0|,147,169,72,768|167|414|149|38|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1084|240|512|240|92|,692|140|412|140|0|,0|0|0|0|0|,0|0|0|0|0|,392|100|100|100|92|,0|0|0|0|0|,392|100|100|100|92|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|10.0|0|0|12.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,370|100|88|82|100|,34|7|12|7|8|,336|93|76|75|92|,4|4|4|4|4|,0.49877824066655985|0.4971382998686432|0.49841211995002077|0.49686028257456827|0.4998285322359396|,0.5221518987341772|0.4863013698630137|0.5561224489795918|0.4945054945054945|0.5555555555555556|,0.5348101265822784,0.4651898734177215,0.49683544303797467,0.5031645569620253,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316|73|98|91|54|,93|76|75|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,66|66|47|53|,0|0|0|0|,7,3,7,16,22,17
15,400.0|100.0|100.0|100.0|100.0|,0.9732142857142857,336|93|76|75|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,150|48|30|27|45|,186|45|46|48|47|,0|0|0|0|0|,0|0|0|0|0|,50|16|3|10|21|,54|11|7|18|18|,0|0|0|0|0|,0|0|0|0|0|,104,232,50,752|254|32|113|353|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1088|347|108|188|445|,688|247|8|88|345|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,51.0|0|40.0|11.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,349|80|100|100|69|,22|7|6|7|2|,327|73|94|93|67|,4|4|4|4|4|,0.49467430201247176|0.48702162099664703|0.49458968144044324|0.4988444444444443|0.48910089792060485|,0.4479166666666667|0.4032258064516129|0.48026315789473684|0.4266666666666667|0.483695652173913|,0.4538690476190476,0.5461309523809523,0.44345238095238093,0.5565476190476191,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336|93|76|75|92|,73|94|93|67|,0|0|0|0|,0|0|0|0|,0|0|0|0|,51|52|59|52|,0|0|0|0|,6,3,3,18,3,17
16,400.0|100.0|100.0|100.0|100.0|,1.107033639143731,327|73|94|93|67|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,153|40|42|37|34|,174|33|52|56|33|,0|0|0|0|0|,0|0|0|0|0|,48|13|16|10|9|,65|9|26|24|6|,0|0|0|0|0|,0|0|0|0|0|,113,214,48,610|135|194|223|58|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,937|208|288|316|125|,537|108|188|216|25|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,16.0|2.0|0|0|14.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|100|84|100|100|,22|4|7|4|7|,362|96|77|96|93|,4|4|4|4|4|,0.4981646700146827|0.494698817789454|0.49343594386600265|0.49442132038385944|0.48234573401648473|,0.463302752293578|0.4452054794520548|0.44680851063829785|0.44623655913978494|0.5298507462686567|,0.5244648318042814,0.47553516819571867,0.4648318042813456,0.5351681957186545,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327|73|94|93|67|,96|77|96|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,61|56|70|52|,0|0|0|0|,7,1,7,9,17,7
17,400.0|100.0|100.0|100.0|100.0|,1.0248618784530388,362|96|77|96|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,184|53|38|40|53|,178|43|39|56|40|,0|0|0|0|0|,0|0|0|0|0|,61|20|10|8|23|,62|15|11|18|18|,0|0|0|0|0|,0|0|0|0|0|,123,239,61,986|291|168|211|316|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1348|387|245|307|409|,948|287|145|207|309|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|8.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|99|100|95|98|,21|3|7|2|9|,371|96|93|93|89|,4|4|4|4|4|,0.4897286407618815|0.482421875|0.48410355877888345|0.475341796875|0.49947970863683666|,0.4558011049723757|0.4791666666666667|0.43506493506493504|0.390625|0.5161290322580645|,0.4696132596685083,0.5303867403314917,0.40331491712707185,0.5966850828729282,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|96|77|96|93|,96|93|93|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,75|68|69|70|,0|0|0|0|,4,3,3,24,13,14
18,400.0|100.0|100.0|100.0|100.0|,0.9380053908355795,371|96|93|93|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,174|43|43|39|49|,197|53|50|54|40|,0|0|0|0|0|,0|0|0|0|0|,41|13|11|6|11|,48|8|14|18|8|,0|0|0|0|0|,0|0|0|0|0|,89,282,41,581|209|206|52|114|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,952|305|299|145|203|,552|205|199|45|103|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,24.0|0|0|17.0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|83|93|100|100|,28|3|4|13|8|,348|80|89|87|92|,4|4|4|4|4|,0.4988648004591655|0.48977322048611116|0.49439241530812805|0.49846803098624115|0.49946345158439587|,0.47304582210242585|0.484375|0.4838709677419355|0.41397849462365593|0.5112359550561798|,0.5,0.5,0.46630727762803237,0.5336927223719676,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371|96|93|93|89|,80|89|87|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,50|65|44|57|,0|0|0|0|,4,3,3,9,9,13
19,400.0|100.0|100.0|100.0|100.0|,1.0574712643678161,348|80|89|87|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,159|38|39|38|44|,189|42|50|49|48|,0|0|0|0|0|,0|0|0|0|0|,57|10|11|20|16|,75|20|13|23|19|,0|0|0|0|0|,0|0|0|0|0|,132,216,57,1122|204|189|400|329|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1470|284|278|487|421|,1070|184|178|387|321|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|0|6.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|98|100|100|96|,26|10|10|3|3|,368|88|90|97|93|,4|4|4|4|4|,0.48817338816224076|0.48417968749999996|0.46891175356646886|0.48398071079402816|0.49521502835538755|,0.41522988505747127|0.38125|0.46629213483146065|0.41954022988505746|0.391304347826087|,0.5287356321839081,0.47126436781609193,0.39511494252873564,0.6048850574712644,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348|80|89|87|92|,88|90|97|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,68|67|82|77|,0|0|0|0|,6,3,1,24,15,8
