Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|,200|139|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,200|139|13|,nan|nan|nan|,nan|nan|nan|,0|200|152|,0|0|0|,1104|200|152|,0|0|0|,302|63|35|,0|0|0|,0|0|0|,302|63|35|,0|0|0|,0|0|0|,298|62|34|,3|3|9|,0|0|0|
11,0|1|2|,295|59|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,295|59|25|,nan|nan|nan|,nan|nan|nan|,0|295|84|,0|0|0|,600|295|84|,0|0|0|,174|180|36|,0|0|0|,0|0|0|,174|180|36|,0|0|0|,0|0|0|,163|162|36|,4|9|20|,0|0|0|
12,0|1|2|,159|153|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,159|153|16|,nan|nan|nan|,nan|nan|nan|,0|159|169|,0|0|0|,1782|159|169|,0|0|0|,296|61|43|,0|0|0|,0|0|0|,296|61|43|,0|0|0|,0|0|0|,292|57|42|,8|3|21|,0|0|0|
13,0|1|2|,284|54|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,284|54|21|,nan|nan|nan|,nan|nan|nan|,0|284|75|,0|0|0|,503|284|75|,0|0|0|,197|157|35|,0|0|0|,0|0|0|,197|157|35|,0|0|0|,0|0|0|,174|129|32|,5|5|9|,0|0|0|
14,0|1|2|,169|124|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,169|124|23|,nan|nan|nan|,nan|nan|nan|,0|169|147|,0|0|0|,768|169|147|,0|0|0|,248|79|65|,0|0|0|,0|0|0|,248|79|65|,0|0|0|,0|0|0|,237|74|59|,5|2|27|,0|0|0|
15,0|1|2|,232|72|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,232|72|32|,nan|nan|nan|,nan|nan|nan|,0|232|104|,0|0|0|,752|232|104|,0|0|0|,243|122|35|,0|0|0|,0|0|0|,243|122|35|,0|0|0|,0|0|0|,220|100|29|,6|4|12|,0|0|0|
16,0|1|2|,214|96|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,214|96|17|,nan|nan|nan|,nan|nan|nan|,0|214|113|,0|0|0|,610|214|113|,0|0|0|,255|102|43|,0|0|0|,0|0|0|,255|102|43|,0|0|0|,0|0|0|,245|99|40|,6|2|14|,0|0|0|
17,0|1|2|,239|97|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,239|97|26|,nan|nan|nan|,nan|nan|nan|,0|239|123|,0|0|0|,986|239|123|,0|0|0|,295|77|28|,0|0|0|,0|0|0|,295|77|28|,0|0|0|,0|0|0|,289|75|28|,7|4|10|,0|0|0|
18,0|1|2|,282|71|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,282|71|18|,nan|nan|nan|,nan|nan|nan|,0|282|89|,0|0|0|,581|282|89|,0|0|0|,237|132|31|,0|0|0|,0|0|0|,237|132|31|,0|0|0|,0|0|0|,221|126|29|,5|8|15|,0|0|0|
19,0|1|2|,216|118|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,216|118|14|,nan|nan|nan|,nan|nan|nan|,0|216|132|,0|0|0|,1122|216|132|,0|0|0|,303|59|38|,0|0|0|,0|0|0|,303|59|38|,0|0|0|,0|0|0|,298|58|38|,4|6|16|,0|0|0|
20,0|1|2|,294|52|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,294|52|22|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
