Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10,5.970149253731343,6.7164179104477615,8.955223880597014,8.955223880597014,10.44776119402985,8.208955223880597,8.955223880597014,3.731343283582089,1.4925373134328357,0.0,0.0,0.0,0.0,1.4925373134328357,2.9850746268656714,1.4925373134328357,6.7164179104477615,8.955223880597014,6.7164179104477615,8.208955223880597
11,4.545454545454546,9.090909090909092,12.727272727272727,9.090909090909092,11.818181818181818,9.090909090909092,4.545454545454546,2.727272727272727,0.9090909090909091,0.0,0.0,0.0,0.0,1.8181818181818181,0.9090909090909091,4.545454545454546,8.181818181818182,7.2727272727272725,5.454545454545454,7.2727272727272725
12,10.526315789473683,12.631578947368421,9.473684210526317,11.578947368421053,14.736842105263156,7.368421052631578,2.1052631578947367,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,2.1052631578947367,7.368421052631578,8.421052631578947,5.263157894736842,5.263157894736842
13,5.714285714285714,10.0,12.857142857142856,22.857142857142858,8.571428571428571,1.4285714285714286,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,10.0,8.571428571428571,5.714285714285714,8.571428571428571
14,7.017543859649122,12.280701754385964,19.298245614035086,17.543859649122805,12.280701754385964,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,3.508771929824561,10.526315789473683,8.771929824561402,3.508771929824561
15,6.666666666666667,11.11111111111111,15.555555555555555,17.77777777777778,11.11111111111111,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,6.666666666666667,11.11111111111111,11.11111111111111
16,14.285714285714285,14.285714285714285,25.71428571428571,17.142857142857142,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,17.142857142857142
17,19.230769230769234,26.923076923076923,15.384615384615385,11.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461538461538,15.384615384615385
18,15.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
