Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,0.9453551912568307,366|83|97|94|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,170|42|49|40|39|,196|41|48|54|53|,0|0|0|0|0|,0|0|0|0|0|,59|19|23|10|7|,79|16|27|16|20|,0|0|0|0|0|,0|0|0|0|0|,138,228,59,1008|387|432|138|51|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1374|470|529|232|143|,974|370|429|132|43|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,28.0|0|0|11.0|17.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,372|89|83|100|100|,26|3|6|6|11|,346|86|77|94|89|,4|4|4|4|4|,0.4909503866941384|0.4903832196254899|0.49136465086619197|0.4731496152105026|0.48818525519848777|,0.5013661202185792|0.5|0.4793814432989691|0.4734042553191489|0.5543478260869565|,0.47950819672131145,0.5204918032786885,0.40710382513661203,0.592896174863388,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|83|97|94|92|,86|77|94|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,70|63|60|43|,0|0|0|0|,2,3,5,13,18,18
11,400.0|100.0|100.0|100.0|100.0|,0.9104046242774566,346|86|77|94|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|42|40|45|51|,168|44|37|49|38|,0|0|0|0|0|,0|0|0|0|0|,54|7|6|19|22|,56|9|8|15|24|,0|0|0|0|0|,0|0|0|0|0|,110,236,54,696|0|16|225|455|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1042|86|93|319|544|,663|0|0|219|444|,0|0|0|0|0|,0|0|0|0|0|,379|86|93|100|100|,0|0|0|0|0|,379|86|93|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,39.0|22.0|17.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,340|100|100|84|56|,25|10|8|4|3|,315|90|92|80|53|,4|4|4|4|4|,0.49697617695212004|0.49121146565711193|0.4938859841457244|0.49835898596650074|0.49731725792197956|,0.47398843930635837|0.5232558139534884|0.43506493506493504|0.44680851063829785|0.4887640449438202|,0.5028901734104047,0.49710982658959535,0.44508670520231214,0.5549132947976878,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346|86|77|94|89|,90|92|80|53|,0|0|0|0|,0|0|0|0|,0|0|0|0|,28|30|53|42|,0|0|0|0|,7,2,9,14,15,7
12,400.0|100.0|100.0|100.0|100.0|,1.0761904761904761,315|90|92|80|53|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,167|44|49|46|28|,148|46|43|34|25|,0|0|0|0|0|,0|0|0|0|0|,87|29|35|16|7|,75|33|27|11|4|,0|0|0|0|0|,0|0|0|0|0|,162,153,87,971|282|498|156|35|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1286|372|590|236|88|,898|272|490|136|0|,0|0|0|0|0|,0|0|0|0|0|,388|100|100|100|88|,0|0|0|0|0|,388|100|100|100|88|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,23.0|0|0|0|23.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,365|98|83|84|100|,26|11|6|3|6|,339|87|77|81|94|,4|4|4|4|4|,0.49590576971529354|0.47765432098765426|0.4984345463137996|0.4940234374999999|0.49635101459594155|,0.4777777777777778|0.5|0.45108695652173914|0.46875|0.5|,0.45396825396825397,0.546031746031746,0.45555555555555555,0.5444444444444444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315|90|92|80|53|,87|77|81|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,69|66|52|57|,0|0|0|0|,12,5,4,24,19,23
13,400.0|100.0|100.0|100.0|100.0|,0.9911504424778761,339|87|77|81|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,169|46|36|43|44|,170|41|41|38|50|,0|0|0|0|0|,0|0|0|0|0|,49|8|4|17|20|,46|10|7|12|17|,0|0|0|0|0|,0|0|0|0|0|,95,244,49,651|104|26|327|194|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,990|191|103|408|288|,590|91|3|308|188|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,36.0|6.0|30.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,364|100|100|95|69|,28|6|5|5|12|,336|94|95|90|57|,4|4|4|4|4|,0.4966368200764003|0.495706169903554|0.49106088716478324|0.4895595183661028|0.49790629244001816|,0.45722713864306785|0.40229885057471265|0.4675324675324675|0.4567901234567901|0.5|,0.5073746312684366,0.49262536873156343,0.4424778761061947,0.5575221238938053,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339|87|77|81|94|,94|95|90|57|,0|0|0|0|,0|0|0|0|,0|0|0|0|,55|41|72|38|,0|0|0|0|,6,2,2,9,13,17
14,400.0|100.0|100.0|100.0|100.0|,1.068452380952381,336|94|95|90|57|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,155|46|43|37|29|,181|48|52|53|28|,0|0|0|0|0|,0|0|0|0|0|,64|19|26|8|11|,66|20|28|10|8|,0|0|0|0|0|,0|0|0|0|0|,130,206,64,1510|352|726|277|155|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1846|446|821|367|212|,1446|346|721|267|112|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|0|0|15.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|93|97|100|95|,26|5|5|4|12|,359|88|92|96|83|,4|4|4|4|4|,0.4876656391723355|0.48868266183793574|0.4819944598337951|0.48996913580246915|0.4869959987688519|,0.48214285714285715|0.46808510638297873|0.4842105263157895|0.48333333333333334|0.5|,0.46577380952380953,0.5342261904761905,0.3943452380952381,0.6056547619047619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336|94|95|90|57|,88|92|96|83|,0|0|0|0|,0|0|0|0|,0|0|0|0|,73|86|77|66|,0|0|0|0|,11,1,4,15,22,11
15,400.0|100.0|100.0|100.0|100.0|,0.9554317548746518,359|88|92|96|83|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|42|51|44|41|,181|46|41|52|42|,0|0|0|0|0|,0|0|0|0|0|,25|6|4|5|10|,32|9|2|14|7|,0|0|0|0|0|,0|0|0|0|0|,57,302,25,449|171|45|93|140|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,808|259|137|189|223|,408|159|37|89|123|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,31.0|0|15.0|16.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,369|87|100|100|82|,26|5|10|7|4|,343|82|90|93|78|,4|4|4|4|4|,0.4744551175115028|0.47094524793388426|0.481539461247637|0.47707790798611116|0.4526418928726955|,0.48885793871866295|0.48863636363636365|0.5489130434782609|0.453125|0.463855421686747|,0.47214484679665736,0.5278551532033426,0.3426183844011142,0.6573816155988857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359|88|92|96|83|,82|90|93|78|,0|0|0|0|,0|0|0|0|,0|0|0|0|,53|47|55|45|,0|0|0|0|,1,0,1,6,9,8
16,400.0|100.0|100.0|100.0|100.0|,1.0408163265306123,343|82|90|93|78|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,159|35|41|46|37|,184|47|49|47|41|,0|0|0|0|0|,0|0|0|0|0|,58|12|19|15|12|,85|17|24|23|21|,0|0|0|0|0|,0|0|0|0|0|,143,200,58,970|249|402|115|204|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1313|331|492|208|282|,913|231|392|108|182|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|0|7.0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|100|92|100|100|,35|5|7|11|12|,357|95|85|89|88|,4|4|4|4|4|,0.4710643524381848|0.4703673408685306|0.4623456790123457|0.4721355069950284|0.47789283366206436|,0.49416909620991256|0.5060975609756098|0.5111111111111111|0.4838709677419355|0.47435897435897434|,0.44752186588921283,0.5524781341107872,0.33819241982507287,0.6618075801749271,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343|82|90|93|78|,95|85|89|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,71|73|56|69|,0|0|0|0|,8,4,5,9,9,23
17,400.0|100.0|100.0|100.0|100.0|,0.8851540616246498,357|95|85|89|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,183|49|48|37|49|,174|46|37|52|39|,0|0|0|0|0|,0|0|0|0|0|,37|10|4|10|13|,51|14|8|23|6|,0|0|0|0|0|,0|0|0|0|0|,88,269,37,741|271|0|246|224|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1098|366|85|335|312|,713|266|0|235|212|,0|0|0|0|0|,0|0|0|0|0|,385|100|85|100|100|,0|0|0|0|0|,385|100|85|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,49.0|0|49.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,336|73|100|85|78|,20|7|5|3|5|,316|66|95|82|73|,4|4|4|4|4|,0.4731637753140472|0.4839335180055402|0.4680968858131488|0.4791377351344527|0.45325413223140487|,0.46078431372549017|0.4421052631578947|0.47058823529411764|0.4550561797752809|0.4772727272727273|,0.4789915966386555,0.5210084033613446,0.33753501400560226,0.6624649859943977,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|95|85|89|88|,66|95|82|73|,0|0|0|0|,0|0|0|0|,0|0|0|0|,47|41|62|48|,0|0|0|0|,11,1,2,6,11,6
18,400.0|100.0|100.0|100.0|100.0|,1.1772151898734178,316|66|95|82|73|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,162|30|54|41|37|,154|36|41|41|36|,0|0|0|0|0|,0|0|0|0|0|,68|10|35|10|13|,50|9|19|10|12|,0|0|0|0|0|,0|0|0|0|0|,118,198,68,1467|257|764|156|290|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1783|323|859|238|363|,1383|223|759|138|263|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|0|8.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|97|96|100|99|,20|7|4|2|7|,372|90|92|98|92|,4|4|4|4|4|,0.4842948846338728|0.48438934802571165|0.4870914127423823|0.4809637120761452|0.4800619253143179|,0.5363924050632911|0.5454545454545454|0.5052631578947369|0.5853658536585366|0.5136986301369864|,0.4477848101265823,0.5522151898734177,0.3860759493670886,0.6139240506329114,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316|66|95|82|73|,90|92|98|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,71|85|70|81|,0|0|0|0|,14,2,3,14,20,15
19,400.0|100.0|100.0|100.0|100.0|,0.9516129032258065,372|90|92|98|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,184|46|48|45|45|,188|44|44|53|47|,0|0|0|0|0|,0|0|0|0|0|,34|9|5|14|6|,31|10|2|14|5|,0|0|0|0|0|,0|0|0|0|0|,65,307,34,682|144|29|288|221|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1054|234|121|386|313|,654|134|21|286|213|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|0|22.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|92|100|91|95|,24|4|6|6|8|,354|88|94|85|87|,4|4|4|4|4|,0.48750397444791305|0.4697530864197531|0.49243856332703206|0.4852925864223241|0.4947424385633271|,0.5228494623655914|0.5444444444444444|0.4782608695652174|0.5459183673469388|0.5217391304347826|,0.4650537634408602,0.5349462365591398,0.39381720430107525,0.6061827956989247,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372|90|92|98|92|,88|94|85|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,52|35|61|62|,0|0|0|0|,4,1,1,3,12,13
