Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
21,0|1|2|,284|63|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,284|63|24|,nan|nan|nan|,nan|nan|nan|,0|284|87|,0|0|0|,694|284|87|,0|0|0|,200|160|40|,0|0|0|,0|0|0|,200|160|40|,0|0|0|,0|0|0|,183|141|35|,5|7|16|,0|0|0|
22,0|1|2|,178|134|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|134|19|,nan|nan|nan|,nan|nan|nan|,0|178|153|,0|0|0|,1375|178|153|,0|0|0|,313|56|31|,0|0|0|,0|0|0|,313|56|31|,0|0|0|,0|0|0|,294|52|29|,6|1|11|,0|0|0|
23,0|1|2|,288|51|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,288|51|18|,nan|nan|nan|,nan|nan|nan|,0|288|69|,0|0|0|,674|288|69|,0|0|0|,241|128|31|,0|0|0|,0|0|0|,241|128|31|,0|0|0|,0|0|0|,236|122|31|,2|9|10|,0|0|0|
24,0|1|2|,234|113|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,234|113|21|,nan|nan|nan|,nan|nan|nan|,0|234|134|,0|0|0|,1000|234|134|,0|0|0|,284|73|43|,0|0|0|,0|0|0|,284|73|43|,0|0|0|,0|0|0|,275|72|42|,6|4|16|,0|0|0|
25,0|1|2|,269|68|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,269|68|26|,nan|nan|nan|,nan|nan|nan|,0|269|94|,0|0|0|,862|269|94|,0|0|0|,256|116|28|,0|0|0|,0|0|0|,256|116|28|,0|0|0|,0|0|0|,241|103|28|,5|6|7|,0|0|0|
26,0|1|2|,236|97|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,236|97|21|,nan|nan|nan|,nan|nan|nan|,0|236|118|,0|0|0|,735|236|118|,0|0|0|,249|100|51|,0|0|0|,0|0|0|,249|100|51|,0|0|0|,0|0|0|,238|84|46|,5|5|21|,0|0|0|
27,0|1|2|,233|79|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,233|79|25|,nan|nan|nan|,nan|nan|nan|,0|233|104|,0|0|0|,789|233|104|,0|0|0|,265|98|37|,0|0|0|,0|0|0|,265|98|37|,0|0|0|,0|0|0|,259|95|36|,6|4|15|,0|0|0|
28,0|1|2|,253|91|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,253|91|21|,nan|nan|nan|,nan|nan|nan|,0|253|112|,0|0|0|,1203|253|112|,0|0|0|,308|57|35|,0|0|0|,0|0|0|,308|57|35|,0|0|0|,0|0|0|,302|54|34|,5|1|22|,0|0|0|
29,0|1|2|,297|53|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,297|53|12|,nan|nan|nan|,nan|nan|nan|,0|297|65|,0|0|0|,528|297|65|,0|0|0|,218|143|39|,0|0|0|,0|0|0|,218|143|39|,0|0|0|,0|0|0|,211|137|38|,2|5|20|,0|0|0|
30,0|1|2|,209|132|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,209|132|18|,nan|nan|nan|,nan|nan|nan|,0|209|150|,0|0|0|,1383|209|150|,0|0|0|,326|51|23|,0|0|0|,0|0|0|,326|51|23|,0|0|0|,0|0|0|,313|49|21|,3|2|13|,0|0|0|
31,0|1|2|,310|47|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,310|47|8|,nan|nan|nan|,nan|nan|nan|,0|310|55|,0|0|0|,711|310|55|,0|0|0|,259|121|20|,0|0|0|,0|0|0|,259|121|20|,0|0|0|,0|0|0|,252|116|19|,7|5|12|,0|0|0|
32,0|1|2|,245|111|7|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,245|111|7|,nan|nan|nan|,nan|nan|nan|,0|245|118|,0|0|0|,1023|245|118|,0|0|0|,284|79|37|,0|0|0|,0|0|0|,284|79|37|,0|0|0|,0|0|0|,269|77|35|,6|1|12|,0|0|0|
33,0|1|2|,263|76|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,263|76|23|,nan|nan|nan|,nan|nan|nan|,0|263|99|,0|0|0|,831|263|99|,0|0|0|,263|101|36|,0|0|0|,0|0|0|,263|101|36|,0|0|0|,0|0|0|,244|94|35|,8|2|17|,0|0|0|
34,0|1|2|,236|92|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,236|92|18|,nan|nan|nan|,nan|nan|nan|,0|236|110|,0|0|0|,951|236|110|,0|0|0|,275|84|41|,0|0|0|,0|0|0|,275|84|41|,0|0|0|,0|0|0|,260|80|38|,4|3|13|,0|0|0|
35,0|1|2|,256|77|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,256|77|25|,nan|nan|nan|,nan|nan|nan|,0|256|102|,0|0|0|,929|256|102|,0|0|0|,271|93|36|,0|0|0|,0|0|0|,271|93|36|,0|0|0|,0|0|0|,265|89|36|,6|4|12|,0|0|0|
36,0|1|2|,259|85|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,259|85|24|,nan|nan|nan|,nan|nan|nan|,0|259|109|,0|0|0|,672|259|109|,0|0|0|,260|100|40|,0|0|0|,0|0|0|,260|100|40|,0|0|0|,0|0|0|,246|97|37|,8|1|9|,0|0|0|
37,0|1|2|,238|96|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,238|96|28|,nan|nan|nan|,nan|nan|nan|,0|238|124|,0|0|0|,869|238|124|,0|0|0|,287|71|42|,0|0|0|,0|0|0|,287|71|42|,0|0|0|,0|0|0|,272|70|39|,8|6|18|,0|0|0|
38,0|1|2|,264|64|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,264|64|21|,nan|nan|nan|,nan|nan|nan|,0|264|85|,0|0|0|,492|264|85|,0|0|0|,236|122|42|,0|0|0|,0|0|0|,236|122|42|,0|0|0|,0|0|0|,227|121|37|,5|9|14|,0|0|0|
39,0|1|2|,222|112|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,222|112|23|,nan|nan|nan|,nan|nan|nan|,0|222|135|,0|0|0|,1342|222|135|,0|0|0|,301|64|35|,0|0|0|,0|0|0|,301|64|35|,0|0|0|,0|0|0|,286|60|31|,3|2|12|,0|0|0|
40,0|1|2|,283|58|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,283|58|19|,nan|nan|nan|,nan|nan|nan|,0|283|77|,0|0|0|,480|283|77|,0|0|0|,224|136|40|,0|0|0|,0|0|0|,224|136|40|,0|0|0|,0|0|0|,214|130|37|,1|5|21|,0|0|0|
41,0|1|2|,213|125|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,213|125|16|,nan|nan|nan|,nan|nan|nan|,0|213|141|,0|0|0|,1142|213|141|,0|0|0|,298|63|39|,0|0|0|,0|0|0|,298|63|39|,0|0|0|,0|0|0|,287|58|37|,7|4|13|,0|0|0|
42,0|1|2|,280|54|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,280|54|24|,nan|nan|nan|,nan|nan|nan|,0|280|78|,0|0|0|,576|280|78|,0|0|0|,230|136|34|,0|0|0|,0|0|0|,230|136|34|,0|0|0|,0|0|0|,219|131|31|,2|6|15|,0|0|0|
43,0|1|2|,217|125|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,217|125|16|,nan|nan|nan|,nan|nan|nan|,0|217|141|,0|0|0|,1243|217|141|,0|0|0|,297|74|29|,0|0|0|,0|0|0|,297|74|29|,0|0|0|,0|0|0|,281|68|26|,4|3|11|,0|0|0|
44,0|1|2|,277|65|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,277|65|15|,nan|nan|nan|,nan|nan|nan|,0|277|80|,0|0|0|,607|277|80|,0|0|0|,233|134|33|,0|0|0|,0|0|0|,233|134|33|,0|0|0|,0|0|0|,223|129|32|,4|7|14|,0|0|0|
45,0|1|2|,219|122|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,219|122|18|,nan|nan|nan|,nan|nan|nan|,0|219|140|,0|0|0|,1250|219|140|,0|0|0|,313|52|36|,0|0|0|,0|0|0|,313|52|36|,0|0|0|,0|0|0|,298|50|35|,6|1|16|,0|0|0|
46,0|1|2|,292|49|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,292|49|19|,nan|nan|nan|,nan|nan|nan|,0|292|68|,0|0|0|,408|292|68|,0|0|0|,186|174|37|,0|0|0|,0|0|0|,186|174|37|,0|0|0|,0|0|0|,172|145|36|,6|6|13|,0|0|0|
47,0|1|2|,166|139|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,166|139|23|,nan|nan|nan|,nan|nan|nan|,0|166|162|,0|0|0|,1073|166|162|,0|0|0|,306|40|54|,0|0|0|,0|0|0|,306|40|54|,0|0|0|,0|0|0|,295|40|51|,1|3|23|,0|0|0|
48,0|1|2|,294|37|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,294|37|28|,nan|nan|nan|,nan|nan|nan|,0|294|65|,0|0|0|,369|294|65|,0|0|0|,182|178|40|,0|0|0|,0|0|0|,182|178|40|,0|0|0|,0|0|0|,162|157|36|,3|9|16|,0|0|0|
49,0|1|2|,159|148|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,159|148|20|,nan|nan|nan|,nan|nan|nan|,0|159|168|,0|0|0|,1768|159|168|,0|0|0|,322|35|43|,0|0|0|,0|0|0|,322|35|43|,0|0|0|,0|0|0|,306|33|41|,6|1|13|,0|0|0|
50,0|1|2|,300|32|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,300|32|28|,nan|nan|nan|,nan|nan|nan|,0|300|60|,0|0|0|,155|300|60|,0|0|0|,104|229|48|,0|0|0|,0|0|0|,104|229|48|,0|0|0|,0|0|0|,92|218|44|,1|9|13|,0|0|0|
51,0|1|2|,91|209|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|209|31|,nan|nan|nan|,nan|nan|nan|,0|91|240|,0|0|0|,1981|91|240|,0|0|0|,320|18|62|,0|0|0|,0|0|0|,320|18|62|,0|0|0|,0|0|0|,310|18|60|,9|0|23|,0|0|0|
52,0|1|2|,301|18|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,301|18|37|,nan|nan|nan|,nan|nan|nan|,0|301|55|,0|0|0|,143|301|55|,0|0|0|,98|250|47|,0|0|0|,0|0|0|,98|250|47|,0|0|0|,0|0|0|,92|236|45|,3|16|21|,0|0|0|
53,0|1|2|,89|220|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|220|24|,nan|nan|nan|,nan|nan|nan|,0|89|244|,0|0|0|,1912|89|244|,0|0|0|,336|15|50|,0|0|0|,0|0|0|,336|15|50|,0|0|0|,0|0|0|,321|15|49|,12|1|21|,0|0|0|
54,0|1|2|,309|14|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,309|14|28|,nan|nan|nan|,nan|nan|nan|,0|309|42|,0|0|0|,89|309|42|,0|0|0|,63|276|35|,0|0|0|,0|0|0|,63|276|35|,0|0|0|,0|0|0|,61|269|34|,1|9|17|,0|0|0|
55,0|1|2|,60|260|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,60|260|17|,nan|nan|nan|,nan|nan|nan|,0|60|277|,0|0|0|,2224|60|277|,0|0|0|,335|9|56|,0|0|0|,0|0|0|,335|9|56|,0|0|0|,0|0|0|,325|9|56|,8|0|26|,0|0|0|
56,0|1|2|,317|9|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,317|9|30|,nan|nan|nan|,nan|nan|nan|,0|317|39|,0|0|0|,96|317|39|,0|0|0|,69|275|34|,0|0|0|,0|0|0|,69|275|34|,0|0|0|,0|0|0|,68|265|34|,2|20|20|,0|0|0|
57,0|1|2|,66|245|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,66|245|14|,nan|nan|nan|,nan|nan|nan|,0|66|259|,0|0|0|,2164|66|259|,0|0|0|,350|9|41|,0|0|0|,0|0|0|,350|9|41|,0|0|0|,0|0|0|,333|9|38|,5|0|16|,0|0|0|
58,0|1|2|,328|9|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|9|22|,nan|nan|nan|,nan|nan|nan|,0|328|31|,0|0|0|,82|328|31|,0|0|0|,52|292|28|,0|0|0|,0|0|0|,52|292|28|,0|0|0|,0|0|0|,50|278|26|,0|16|9|,0|0|0|
59,0|1|2|,50|262|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,50|262|17|,nan|nan|nan|,nan|nan|nan|,0|50|279|,0|0|0|,2544|50|279|,0|0|0|,351|10|39|,0|0|0|,0|0|0|,351|10|39|,0|0|0|,0|0|0|,348|10|39|,7|0|18|,0|0|0|
60,0|1|2|,341|10|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|10|21|,nan|nan|nan|,nan|nan|nan|,0|341|31|,0|0|0|,130|341|31|,0|0|0|,73|288|26|,0|0|0|,0|0|0|,73|288|26|,0|0|0|,0|0|0|,70|264|22|,2|14|9|,0|0|0|
61,0|1|2|,68|250|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,68|250|13|,nan|nan|nan|,nan|nan|nan|,0|68|263|,0|0|0|,2829|68|263|,0|0|0|,354|11|35|,0|0|0|,0|0|0|,354|11|35|,0|0|0|,0|0|0|,343|11|33|,11|1|17|,0|0|0|
62,0|1|2|,332|10|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,332|10|16|,nan|nan|nan|,nan|nan|nan|,0|332|26|,0|0|0|,47|332|26|,0|0|0|,30|313|25|,0|0|0|,0|0|0|,30|313|25|,0|0|0|,0|0|0|,29|308|24|,0|12|7|,0|0|0|
63,0|1|2|,29|296|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,29|296|17|,nan|nan|nan|,nan|nan|nan|,0|29|313|,0|0|0|,3273|29|313|,0|0|0|,358|4|38|,0|0|0|,0|0|0|,358|4|38|,0|0|0|,0|0|0|,351|4|38|,8|0|14|,0|0|0|
64,0|1|2|,343|4|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|4|24|,nan|nan|nan|,nan|nan|nan|,0|343|28|,0|0|0|,47|343|28|,0|0|0|,40|320|23|,0|0|0|,0|0|0|,40|320|23|,0|0|0|,0|0|0|,40|318|23|,1|16|9|,0|0|0|
65,0|1|2|,39|302|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,39|302|14|,nan|nan|nan|,nan|nan|nan|,0|39|316|,0|0|0|,2391|39|316|,0|0|0|,350|6|44|,0|0|0|,0|0|0|,350|6|44|,0|0|0|,0|0|0|,335|6|43|,6|0|14|,0|0|0|
66,0|1|2|,329|6|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,329|6|29|,nan|nan|nan|,nan|nan|nan|,0|329|35|,0|0|0|,61|329|35|,0|0|0|,43|301|30|,0|0|0|,0|0|0|,43|301|30|,0|0|0|,0|0|0|,40|291|25|,1|21|8|,0|0|0|
67,0|1|2|,39|270|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,39|270|17|,nan|nan|nan|,nan|nan|nan|,0|39|287|,0|0|0|,2752|39|287|,0|0|0|,357|5|38|,0|0|0|,0|0|0|,357|5|38|,0|0|0|,0|0|0|,346|5|37|,8|0|12|,0|0|0|
68,0|1|2|,338|5|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|5|25|,nan|nan|nan|,nan|nan|nan|,0|338|30|,0|0|0|,17|338|30|,0|0|0|,15|327|29|,0|0|0|,0|0|0|,15|327|29|,0|0|0|,0|0|0|,15|327|29|,0|20|16|,0|0|0|
69,0|1|2|,15|307|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,15|307|13|,nan|nan|nan|,nan|nan|nan|,0|15|320|,0|0|0|,3171|15|320|,0|0|0|,357|3|40|,0|0|0|,0|0|0|,357|3|40|,0|0|0|,0|0|0|,343|3|39|,10|0|13|,0|0|0|
70,0|1|2|,333|3|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|3|26|,nan|nan|nan|,nan|nan|nan|,0|333|29|,0|0|0|,34|333|29|,0|0|0|,25|317|27|,0|0|0|,0|0|0|,25|317|27|,0|0|0|,0|0|0|,25|317|27|,0|11|11|,0|0|0|
71,0|1|2|,25|306|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,25|306|16|,nan|nan|nan|,nan|nan|nan|,0|25|322|,0|0|0|,2736|25|322|,0|0|0|,357|3|40|,0|0|0|,0|0|0|,357|3|40|,0|0|0|,0|0|0|,335|3|39|,5|0|13|,0|0|0|
72,0|1|2|,330|3|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,330|3|26|,nan|nan|nan|,nan|nan|nan|,0|330|29|,0|0|0|,0|330|29|,0|0|0|,0|330|29|,0|0|0|,0|0|0|,0|330|29|,0|0|0|,0|0|0|,0|330|29|,0|16|6|,0|0|0|
73,0|1|2|,0|314|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|314|23|,nan|nan|nan|,nan|nan|nan|,0|0|337|,0|0|0|,3059|0|337|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,352|0|38|,11|0|20|,0|0|0|
74,0|1|2|,341|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|18|,nan|nan|nan|,nan|nan|nan|,0|341|18|,0|0|0|,0|341|18|,0|0|0|,0|341|18|,0|0|0|,0|0|0|,0|341|18|,0|0|0|,0|0|0|,0|341|18|,0|13|8|,0|0|0|
75,0|1|2|,0|328|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|10|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,3031|0|338|,0|0|0|,348|0|53|,0|0|0|,0|0|0|,348|0|53|,0|0|0|,0|0|0|,342|0|52|,5|0|21|,0|0|0|
76,0|1|2|,337|0|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|0|31|,nan|nan|nan|,nan|nan|nan|,0|337|31|,0|0|0|,0|337|31|,0|0|0|,0|337|31|,0|0|0|,0|0|0|,0|337|31|,0|0|0|,0|0|0|,0|337|31|,0|13|11|,0|0|0|
77,0|1|2|,0|324|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|20|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,2744|0|344|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,353|0|40|,9|0|16|,0|0|0|
78,0|1|2|,344|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|0|24|,nan|nan|nan|,nan|nan|nan|,0|344|24|,0|0|0|,0|344|24|,0|0|0|,0|344|24|,0|0|0|,0|0|0|,0|344|24|,0|0|0|,0|0|0|,0|344|24|,0|10|8|,0|0|0|
79,0|1|2|,0|334|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|334|16|,nan|nan|nan|,nan|nan|nan|,0|0|350|,0|0|0|,4593|0|350|,0|0|0|,375|0|25|,0|0|0|,0|0|0|,375|0|25|,0|0|0|,0|0|0|,360|0|24|,6|0|10|,0|0|0|
