Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,0.9558011049723757,362|89|87|93|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,181|44|36|49|52|,181|45|51|44|41|,0|0|0|0|0|,0|0|0|0|0|,43|12|7|14|10|,28|6|5|11|6|,0|0|0|0|0|,0|0|0|0|0|,71,291,43,730|167|53|295|215|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1092|256|140|388|308|,692|156|40|288|208|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,28.0|8.0|0|13.0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,372|100|72|100|100|,26|11|8|5|2|,346|89|64|95|98|,4|4|4|4|4|,0.47795778517139276|0.4793902285065017|0.476582111243229|0.49222453462828075|0.4529136316337149|,0.47513812154696133|0.46629213483146065|0.4885057471264368|0.478494623655914|0.46774193548387094|,0.606353591160221,0.393646408839779,0.6035911602209945,0.39640883977900554,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|89|87|93|93|,89|64|95|98|,0|0|0|0|,0|0|0|0|,0|0|0|0|,26|24|20|33|,0|0|0|0|,5,7,2,13,7,9
11,400.0|100.0|100.0|100.0|100.0|,1.0520231213872833,346|89|64|95|98|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,169|48|32|43|46|,177|41|32|52|52|,0|0|0|0|0|,0|0|0|0|0|,60|13|15|12|20|,58|17|14|10|17|,0|0|0|0|0|,0|0|0|0|0|,118,228,60,974|134|191|330|319|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1320|223|255|425|417|,920|123|155|325|317|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|0|2.0|9.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|91|100|100|98|,25|10|5|2|8|,364|81|95|98|90|,4|4|4|4|4|,0.48815530087874637|0.47711778815806083|0.4725341796875|0.4778393351800554|0.49778738025822566|,0.5057803468208093|0.5224719101123596|0.5625|0.4|0.5561224489795918|,0.6069364161849711,0.3930635838150289,0.5202312138728323,0.4797687861271676,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346|89|64|95|98|,81|95|98|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,13|16|17|14|,0|0|0|0|,7,6,1,21,7,18
12,400.0|100.0|100.0|100.0|100.0|,1.0247252747252746,364|81|95|98|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,188|46|48|52|42|,176|35|47|46|48|,0|0|0|0|0|,0|0|0|0|0|,43|10|15|10|8|,42|7|10|13|12|,0|0|0|0|0|,0|0|0|0|0|,85,279,43,478|116|180|72|110|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,842|197|275|170|200|,442|97|175|70|100|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|0|7.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|99|100|99|95|,20|6|4|5|5|,373|93|96|94|90|,4|4|4|4|4|,0.45134570100229443|0.46151501295534225|0.44036011080332405|0.4390878800499791|0.4307098765432099|,0.49725274725274726|0.4567901234567901|0.5210526315789473|0.5408163265306123|0.46111111111111114|,0.5947802197802198,0.4052197802197802,0.6991758241758241,0.3008241758241758,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|81|95|98|90|,93|96|94|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,23|27|45|30|,0|0|0|0|,6,2,0,9,7,19
13,400.0|100.0|100.0|100.0|100.0|,0.9946380697050938,373|93|96|94|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,177|46|44|49|38|,196|47|52|45|52|,0|0|0|0|0|,0|0|0|0|0|,78|14|21|29|14|,78|17|12|25|24|,0|0|0|0|0|,0|0|0|0|0|,156,217,78,1183|184|320|398|281|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1556|277|416|492|371|,1156|177|316|392|271|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2.0|0|0|1.0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,398|99|99|100|100|,27|7|3|4|13|,371|92|96|96|87|,4|4|4|4|4|,0.4738641835993933|0.4909527112961035|0.46435546875|0.45470235400633763|0.47070987654320995|,0.5375335120643432|0.5752688172043011|0.5416666666666666|0.5372340425531915|0.49444444444444446|,0.5442359249329759,0.45576407506702415,0.6554959785522788,0.3445040214477212,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373|93|96|94|90|,92|96|96|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,14|14|14|16|,0|0|0|0|,8,6,1,28,18,17
14,400.0|100.0|100.0|100.0|100.0|,0.967654986522911,371|92|96|96|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,189|51|41|51|46|,182|41|55|45|41|,0|0|0|0|0|,0|0|0|0|0|,39|9|8|9|13|,47|11|12|13|11|,0|0|0|0|0|,0|0|0|0|0|,86,285,39,583|147|74|190|172|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,954|239|170|286|259|,554|139|70|186|159|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|3.0|0|4.0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|100|89|100|100|,30|6|8|10|6|,359|94|81|90|94|,4|4|4|4|4|,0.45854069644945916|0.4732986767485823|0.4849717881944444|0.4109971788194444|0.4432884132646321|,0.46630727762803237|0.5108695652173914|0.4791666666666667|0.3697916666666667|0.5114942528735632|,0.5336927223719676,0.46630727762803237,0.7008086253369272,0.2991913746630728,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371|92|96|96|87|,94|81|90|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,31|28|33|25|,0|0|0|0|,4,2,3,12,11,7
15,400.0|100.0|100.0|100.0|100.0|,1.033426183844011,359|94|81|90|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|51|40|44|50|,174|43|41|46|44|,0|0|0|0|0|,0|0|0|0|0|,61|22|13|16|10|,71|12|21|20|18|,0|0|0|0|0|,0|0|0|0|0|,132,227,61,1065|446|106|260|253|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1424|540|187|350|347|,1024|440|87|250|247|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|0|0|2.0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,395|100|95|100|100|,24|4|9|8|3|,371|96|86|92|97|,4|4|4|4|4|,0.4554278753268519|0.3884110457220462|0.4888355433622923|0.4429012345679013|0.4351233589859663|,0.47075208913649025|0.425531914893617|0.5|0.4777777777777778|0.48404255319148937|,0.5515320334261838,0.44846796657381616,0.7047353760445683,0.29526462395543174,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359|94|81|90|94|,96|86|92|97|,0|0|0|0|,0|0|0|0|,0|0|0|0|,9|16|17|19|,0|0|0|0|,13,4,6,16,10,12
16,400.0|100.0|100.0|100.0|100.0|,0.9730458221024259,371|96|86|92|97|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,206|62|47|48|49|,165|34|39|44|48|,0|0|0|0|0|,0|0|0|0|0|,51|7|17|14|13|,34|3|10|12|9|,0|0|0|0|0|,0|0|0|0|0|,85,286,51,708|99|295|159|155|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1079|195|381|251|252|,679|95|281|151|152|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,17.0|0|10.0|7.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,383|88|100|100|95|,22|4|6|4|8|,361|84|94|96|87|,4|4|4|4|4|,0.46729717162763995|0.4378797743055556|0.46991617090319093|0.4714969281663517|0.4629609947922202|,0.4784366576819407|0.5|0.45348837209302323|0.45108695652173914|0.5051546391752577|,0.5094339622641509,0.49056603773584906,0.6805929919137467,0.3194070080862534,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371|96|86|92|97|,84|94|96|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,29|21|33|24|,0|0|0|0|,4,3,1,22,6,15
17,400.0|100.0|100.0|100.0|100.0|,1.0332409972299168,361|84|94|96|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,192|45|50|56|41|,169|39|44|40|46|,0|0|0|0|0|,0|0|0|0|0|,75|15|16|27|17|,48|18|8|12|10|,0|0|0|0|0|,0|0|0|0|0|,123,238,75,1344|188|326|548|282|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1705|272|420|644|369|,1305|172|320|544|269|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|0|8.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|93|100|100|99|,19|5|6|1|7|,373|88|94|99|92|,4|4|4|4|4|,0.4764024984461446|0.455640589569161|0.4618605703938433|0.45949978298611116|0.4880433346545119|,0.5554016620498615|0.5833333333333334|0.5212765957446809|0.484375|0.6436781609195402|,0.5692520775623269,0.4307479224376731,0.6371191135734072,0.3628808864265928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361|84|94|96|87|,88|94|99|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,14|15|14|11|,0|0|0|0|,6,2,2,10,25,30
18,400.0|100.0|100.0|100.0|100.0|,1.002680965147453,373|88|94|99|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,190|48|42|54|46|,183|40|52|45|46|,0|0|0|0|0|,0|0|0|0|0|,36|9|9|11|7|,34|16|7|4|7|,0|0|0|0|0|,0|0|0|0|0|,70,303,36,660|178|125|206|151|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1033|266|219|305|243|,633|166|119|205|143|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|5.0|0|5.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|100|91|100|99|,16|2|8|5|1|,374|98|83|95|98|,4|4|4|4|4|,0.4430384750842742|0.3692536157024795|0.42595631507469445|0.4435516784001633|0.4911980151228734|,0.4450402144772118|0.3522727272727273|0.44148936170212766|0.4595959595959596|0.5217391304347826|,0.49463806970509383,0.5053619302949062,0.7386058981233244,0.2613941018766756,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373|88|94|99|92|,98|83|95|98|,0|0|0|0|,0|0|0|0|,0|0|0|0|,26|21|25|37|,0|0|0|0|,0,7,0,15,2,12
19,400.0|100.0|100.0|100.0|100.0|,0.9893048128342246,374|98|83|95|98|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,183|50|45|45|43|,191|48|38|50|55|,0|0|0|0|0|,0|0|0|0|0|,61|13|16|15|17|,65|19|11|12|23|,0|0|0|0|0|,0|0|0|0|0|,126,248,61,857|167|175|174|341|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1231|265|258|269|439|,831|165|158|169|339|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|0|3.0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|94|100|100|100|,24|6|8|6|4|,370|88|92|94|96|,4|4|4|4|4|,0.44944629529011415|0.47061120366513953|0.4180940629989838|0.45432132963988925|0.40915243648479815|,0.42914438502673796|0.42346938775510207|0.42771084337349397|0.4052631578947368|0.45918367346938777|,0.6042780748663101,0.39572192513368987,0.6991978609625669,0.30080213903743314,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374|98|83|95|98|,88|92|94|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,21|24|26|16|,0|0|0|0|,8,2,6,10,22,13
20,400.0|100.0|100.0|100.0|100.0|,0.9891891891891892,370|88|92|94|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,191|47|48|55|41|,179|41|44|39|55|,0|0|0|0|0|,0|0|0|0|0|,55|16|15|16|8|,55|12|15|14|14|,0|0|0|0|0|,0|0|0|0|0|,110,260,55,787|200|135|319|133|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1157|288|227|413|229|,757|188|127|313|129|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|7.0|0|6.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|100|90|100|97|,21|5|3|5|8|,366|95|87|95|89|,4|4|4|4|4|,0.4352739225712199|0.39824380165289264|0.4663870510396976|0.408980307831598|0.4494086371527777|,0.43783783783783786|0.3409090909090909|0.5|0.3882978723404255|0.515625|,0.4864864864864865,0.5135135135135135,0.754054054054054,0.24594594594594596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370|88|92|94|96|,95|87|95|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,27|16|18|23|,0|0|0|0|,12,10,0,16,9,8
21,400.0|100.0|100.0|100.0|100.0|,1.03551912568306,366|95|87|95|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|58|37|45|39|,187|37|50|50|50|,0|0|0|0|0|,0|0|0|0|0|,56|19|10|11|16|,56|18|17|9|12|,0|0|0|0|0|,0|0|0|0|0|,112,254,56,946|207|177|286|276|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1312|302|264|381|365|,912|202|164|281|265|,0|0|0|0|0|,0|0|0|0|0|,401|100|100|100|101|,0|0|0|0|0|,401|100|100|100|101|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|0|3.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,398|99|100|100|99|,19|8|6|1|4|,379|91|94|99|95|,4|4|4|4|4|,0.44905603332437516|0.440775623268698|0.4927004888360418|0.45498614958448746|0.36475823759626314|,0.4576502732240437|0.4105263157894737|0.5574712643678161|0.45789473684210524|0.4101123595505618|,0.610655737704918,0.38934426229508196,0.6967213114754098,0.30327868852459017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|95|87|95|89|,91|94|99|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,17|22|19|12|,0|0|0|0|,5,4,5,17,8,17
22,400.0|100.0|100.0|100.0|100.0|,0.9182058047493403,379|91|94|99|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,200|54|51|51|44|,179|37|43|48|51|,0|0|0|0|0|,0|0|0|0|0|,50|15|14|12|9|,41|8|13|11|9|,0|0|0|0|0|,0|0|0|0|0|,91,288,50,788|122|352|234|80|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1167|213|446|333|175|,767|113|346|233|75|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,30.0|0|13.0|17.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,370|88|100|100|82|,22|7|7|3|5|,348|81|93|97|77|,4|4|4|4|4|,0.42585508315870824|0.32339089481946615|0.4754979628791308|0.4102897663503724|0.42941828254847636|,0.420844327176781|0.27472527472527475|0.4787234042553192|0.51010101010101|0.4105263157894737|,0.5316622691292876,0.4683377308707124,0.7704485488126649,0.22955145118733508,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379|91|94|99|95|,81|93|97|77|,0|0|0|0|,0|0|0|0|,0|0|0|0|,14|26|33|29|,0|0|0|0|,2,6,0,15,8,19
23,400.0|100.0|100.0|100.0|100.0|,1.0545977011494252,348|81|93|97|77|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|42|51|46|39|,170|39|42|51|38|,0|0|0|0|0|,0|0|0|0|0|,55|10|14|17|14|,63|10|16|19|18|,0|0|0|0|0|,0|0|0|0|0|,118,230,55,997|217|178|413|189|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1345|298|271|510|266|,945|198|171|410|166|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|0|9.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|98|99|100|94|,24|6|5|9|4|,367|92|94|91|90|,4|4|4|4|4|,0.46424560708151674|0.4816720012193263|0.4786680541103018|0.42366351365713684|0.45783437341878896|,0.46839080459770116|0.46296296296296297|0.5268817204301075|0.4072164948453608|0.4805194805194805|,0.5545977011494253,0.4454022988505747,0.6810344827586207,0.31896551724137934,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348|81|93|97|77|,92|94|91|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,15|16|22|8|,0|0|0|0|,6,2,3,17,14,13
24,400.0|100.0|100.0|100.0|100.0|,0.9809264305177112,367|92|94|91|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,187|50|46|49|42|,180|42|48|42|48|,0|0|0|0|0|,0|0|0|0|0|,45|13|14|12|6|,42|9|12|13|8|,0|0|0|0|0|,0|0|0|0|0|,87,280,45,836|348|70|305|113|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1203|440|164|396|203|,803|340|64|296|103|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,18.0|9.0|0|7.0|2.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|100|82|100|100|,22|3|9|5|5|,360|97|73|95|95|,4|4|4|4|4|,0.40496625559622546|0.41186200378071836|0.3963331824354912|0.39599686028257464|0.39182098765432105|,0.3923705722070845|0.45652173913043476|0.3829787234042553|0.35714285714285715|0.37222222222222223|,0.5435967302452316,0.4564032697547684,0.8051771117166212,0.19482288828337874,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367|92|94|91|90|,97|73|95|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,27|24|27|33|,0|0|0|0|,5,6,3,13,9,9
25,400.0|100.0|100.0|100.0|100.0|,1.038888888888889,360|97|73|95|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,188|53|39|49|47|,172|44|34|46|48|,0|0|0|0|0|,0|0|0|0|0|,72|19|16|17|20|,63|12|19|12|20|,0|0|0|0|0|,0|0|0|0|0|,135,225,72,1038|309|161|294|274|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1398|406|234|389|369|,998|306|134|289|269|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|0|0|5.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,395|95|100|100|100|,21|4|7|4|6|,374|91|93|96|94|,4|4|4|4|4|,0.4860956790123456|0.4708523753852695|0.4789360105085382|0.47667590027700824|0.4941274238227147|,0.45|0.4484536082474227|0.4315068493150685|0.5157894736842106|0.4|,0.5305555555555556,0.46944444444444444,0.6138888888888889,0.3861111111111111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|97|73|95|95|,91|93|96|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,14|18|18|19|,0|0|0|0|,7,4,1,21,19,20
26,400.0|100.0|100.0|100.0|100.0|,0.9491978609625669,374|91|93|96|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,188|50|44|48|46|,186|41|49|48|48|,0|0|0|0|0|,0|0|0|0|0|,54|10|16|13|15|,43|8|12|10|13|,0|0|0|0|0|,0|0|0|0|0|,97,277,54,433|45|132|130|126|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,807|136|225|226|220|,407|36|125|126|120|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,18.0|0|11.0|0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|85|100|97|100|,27|6|8|9|4|,355|79|92|88|96|,4|4|4|4|4|,0.42738925905802283|0.4114841202753291|0.43611978263383055|0.4424370659722222|0.4012562245359892|,0.4197860962566845|0.46153846153846156|0.4731182795698925|0.40625|0.3404255319148936|,0.5200534759358288,0.4799465240641711,0.7687165775401069,0.23128342245989306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374|91|93|96|94|,79|92|88|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|38|25|34|,0|0|0|0|,11,5,7,10,16,5
