Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|,291|39|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,291|39|32|,nan|nan|nan|,nan|nan|nan|,0|291|71|,0|0|0|,730|291|71|,0|0|0|,249|119|32|,0|0|0|,0|0|0|,249|119|32|,0|0|0|,0|0|0|,233|111|28|,5|8|13|,0|0|0|
11,0|1|2|,228|103|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,228|103|15|,nan|nan|nan|,nan|nan|nan|,0|228|118|,0|0|0|,974|228|118|,0|0|0|,293|67|40|,0|0|0|,0|0|0|,293|67|40|,0|0|0|,0|0|0|,284|65|40|,5|5|15|,0|0|0|
12,0|1|2|,279|60|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,279|60|25|,nan|nan|nan|,nan|nan|nan|,0|279|85|,0|0|0|,478|279|85|,0|0|0|,225|131|44|,0|0|0|,0|0|0|,225|131|44|,0|0|0|,0|0|0|,220|129|44|,3|4|13|,0|0|0|
13,0|1|2|,217|125|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,217|125|31|,nan|nan|nan|,nan|nan|nan|,0|217|156|,0|0|0|,1183|217|156|,0|0|0|,293|62|45|,0|0|0|,0|0|0|,293|62|45|,0|0|0|,0|0|0|,291|62|45|,6|4|17|,0|0|0|
14,0|1|2|,285|58|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,285|58|28|,nan|nan|nan|,nan|nan|nan|,0|285|86|,0|0|0|,583|285|86|,0|0|0|,237|129|34|,0|0|0|,0|0|0|,237|129|34|,0|0|0|,0|0|0|,234|123|32|,7|6|17|,0|0|0|
15,0|1|2|,227|117|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,227|117|15|,nan|nan|nan|,nan|nan|nan|,0|227|132|,0|0|0|,1065|227|132|,0|0|0|,294|63|43|,0|0|0|,0|0|0|,294|63|43|,0|0|0|,0|0|0|,290|63|42|,4|2|18|,0|0|0|
16,0|1|2|,286|61|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,286|61|24|,nan|nan|nan|,nan|nan|nan|,0|286|85|,0|0|0|,708|286|85|,0|0|0|,253|115|32|,0|0|0|,0|0|0|,253|115|32|,0|0|0|,0|0|0|,242|110|31|,4|3|15|,0|0|0|
17,0|1|2|,238|107|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,238|107|16|,nan|nan|nan|,nan|nan|nan|,0|238|123|,0|0|0|,1344|238|123|,0|0|0|,313|59|28|,0|0|0|,0|0|0|,313|59|28|,0|0|0|,0|0|0|,306|58|28|,3|4|12|,0|0|0|
18,0|1|2|,303|54|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,303|54|16|,nan|nan|nan|,nan|nan|nan|,0|303|70|,0|0|0|,660|303|70|,0|0|0|,257|116|27|,0|0|0|,0|0|0|,257|116|27|,0|0|0|,0|0|0|,249|115|26|,1|6|9|,0|0|0|
19,0|1|2|,248|109|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,248|109|17|,nan|nan|nan|,nan|nan|nan|,0|248|126|,0|0|0|,857|248|126|,0|0|0|,271|91|38|,0|0|0|,0|0|0|,271|91|38|,0|0|0|,0|0|0|,267|89|38|,7|2|15|,0|0|0|
20,0|1|2|,260|87|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,260|87|23|,nan|nan|nan|,nan|nan|nan|,0|260|110|,0|0|0|,787|260|110|,0|0|0|,265|90|45|,0|0|0|,0|0|0|,265|90|45|,0|0|0|,0|0|0|,257|87|43|,3|3|15|,0|0|0|
21,0|1|2|,254|84|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,254|84|28|,nan|nan|nan|,nan|nan|nan|,0|254|112|,0|0|0|,946|254|112|,0|0|0|,293|73|35|,0|0|0|,0|0|0|,293|73|35|,0|0|0|,0|0|0|,291|73|34|,3|3|13|,0|0|0|
22,0|1|2|,288|70|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,288|70|21|,nan|nan|nan|,nan|nan|nan|,0|288|91|,0|0|0|,788|288|91|,0|0|0|,255|117|28|,0|0|0|,0|0|0|,255|117|28|,0|0|0|,0|0|0|,234|109|27|,4|7|11|,0|0|0|
23,0|1|2|,230|102|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,230|102|16|,nan|nan|nan|,nan|nan|nan|,0|230|118|,0|0|0|,997|230|118|,0|0|0|,292|66|42|,0|0|0|,0|0|0|,292|66|42|,0|0|0|,0|0|0|,285|65|41|,5|4|15|,0|0|0|
24,0|1|2|,280|61|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,280|61|26|,nan|nan|nan|,nan|nan|nan|,0|280|87|,0|0|0|,836|280|87|,0|0|0|,244|121|35|,0|0|0|,0|0|0|,244|121|35|,0|0|0|,0|0|0|,231|116|35|,6|5|11|,0|0|0|
25,0|1|2|,225|111|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,225|111|24|,nan|nan|nan|,nan|nan|nan|,0|225|135|,0|0|0|,1038|225|135|,0|0|0|,284|73|43|,0|0|0|,0|0|0|,284|73|43|,0|0|0|,0|0|0|,282|71|42|,5|2|14|,0|0|0|
26,0|1|2|,277|69|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,277|69|28|,nan|nan|nan|,nan|nan|nan|,0|277|97|,0|0|0|,433|277|97|,0|0|0|,205|150|45|,0|0|0|,0|0|0|,205|150|45|,0|0|0|,0|0|0|,196|142|44|,3|9|15|,0|0|0|
27,0|1|2|,193|133|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,193|133|29|,nan|nan|nan|,nan|nan|nan|,0|193|162|,0|0|0|,1062|193|162|,0|0|0|,293|57|50|,0|0|0|,0|0|0|,293|57|50|,0|0|0|,0|0|0|,287|56|49|,2|3|23|,0|0|0|
28,0|1|2|,285|53|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,285|53|26|,nan|nan|nan|,nan|nan|nan|,0|285|79|,0|0|0|,362|285|79|,0|0|0|,168|184|48|,0|0|0|,0|0|0|,168|184|48|,0|0|0|,0|0|0|,147|168|46|,7|5|18|,0|0|0|
29,0|1|2|,140|163|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,140|163|28|,nan|nan|nan|,nan|nan|nan|,0|140|191|,0|0|0|,1965|140|191|,0|0|0|,343|22|35|,0|0|0|,0|0|0|,343|22|35|,0|0|0|,0|0|0|,338|22|35|,10|0|11|,0|0|0|
30,0|1|2|,328|22|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|22|24|,nan|nan|nan|,nan|nan|nan|,0|328|46|,0|0|0|,201|328|46|,0|0|0|,124|239|33|,0|0|0|,0|0|0|,124|239|33|,0|0|0|,0|0|0|,110|220|31|,1|15|13|,0|0|0|
31,0|1|2|,109|205|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,109|205|18|,nan|nan|nan|,nan|nan|nan|,0|109|223|,0|0|0|,2499|109|223|,0|0|0|,345|16|41|,0|0|0|,0|0|0|,345|16|41|,0|0|0|,0|0|0|,340|16|41|,6|0|19|,0|0|0|
32,0|1|2|,334|16|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,334|16|22|,nan|nan|nan|,nan|nan|nan|,0|334|38|,0|0|0|,191|334|38|,0|0|0|,133|237|30|,0|0|0|,0|0|0|,133|237|30|,0|0|0|,0|0|0|,128|233|29|,1|7|11|,0|0|0|
33,0|1|2|,127|226|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,127|226|18|,nan|nan|nan|,nan|nan|nan|,0|127|244|,0|0|0|,1357|127|244|,0|0|0|,310|30|60|,0|0|0|,0|0|0|,310|30|60|,0|0|0|,0|0|0|,306|30|58|,3|1|21|,0|0|0|
34,0|1|2|,303|29|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,303|29|37|,nan|nan|nan|,nan|nan|nan|,0|303|66|,0|0|0|,191|303|66|,0|0|0|,125|233|42|,0|0|0|,0|0|0|,125|233|42|,0|0|0|,0|0|0|,114|217|39|,0|7|15|,0|0|0|
35,0|1|2|,114|210|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,114|210|24|,nan|nan|nan|,nan|nan|nan|,0|114|234|,0|0|0|,2048|114|234|,0|0|0|,341|16|42|,0|0|0|,0|0|0|,341|16|42|,0|0|0|,0|0|0|,338|14|42|,5|0|13|,0|0|0|
36,0|1|2|,333|14|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|14|29|,nan|nan|nan|,nan|nan|nan|,0|333|43|,0|0|0|,125|333|43|,0|0|0|,86|272|35|,0|0|0|,0|0|0|,86|272|35|,0|0|0|,0|0|0|,82|269|35|,1|9|12|,0|0|0|
37,0|1|2|,81|260|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,81|260|23|,nan|nan|nan|,nan|nan|nan|,0|81|283|,0|0|0|,2593|81|283|,0|0|0|,351|14|35|,0|0|0|,0|0|0|,351|14|35|,0|0|0|,0|0|0|,346|14|35|,6|0|16|,0|0|0|
38,0|1|2|,340|14|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,340|14|19|,nan|nan|nan|,nan|nan|nan|,0|340|33|,0|0|0|,272|340|33|,0|0|0|,140|229|20|,0|0|0|,0|0|0|,140|229|20|,0|0|0|,0|0|0|,125|204|19|,4|14|6|,0|0|0|
39,0|1|2|,121|190|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,121|190|13|,nan|nan|nan|,nan|nan|nan|,0|121|203|,0|0|0|,2165|121|203|,0|0|0|,344|20|36|,0|0|0|,0|0|0|,344|20|36|,0|0|0|,0|0|0|,340|19|36|,4|1|13|,0|0|0|
40,0|1|2|,336|18|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,336|18|23|,nan|nan|nan|,nan|nan|nan|,0|336|41|,0|0|0|,132|336|41|,0|0|0|,72|283|34|,0|0|0|,0|0|0|,72|283|34|,0|0|0|,0|0|0|,60|262|32|,0|13|8|,0|0|0|
41,0|1|2|,60|249|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,60|249|24|,nan|nan|nan|,nan|nan|nan|,0|60|273|,0|0|0|,2749|60|273|,0|0|0|,359|7|34|,0|0|0|,0|0|0|,359|7|34|,0|0|0|,0|0|0|,354|7|34|,8|0|13|,0|0|0|
42,0|1|2|,346|7|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|7|21|,nan|nan|nan|,nan|nan|nan|,0|346|28|,0|0|0|,31|346|28|,0|0|0|,26|334|27|,0|0|0|,0|0|0|,26|334|27|,0|0|0|,0|0|0|,19|320|26|,0|13|10|,0|0|0|
43,0|1|2|,19|307|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,19|307|16|,nan|nan|nan|,nan|nan|nan|,0|19|323|,0|0|0|,2116|19|323|,0|0|0|,344|2|55|,0|0|0|,0|0|0|,344|2|55|,0|0|0|,0|0|0|,341|2|55|,10|0|15|,0|0|0|
44,0|1|2|,331|2|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,331|2|40|,nan|nan|nan|,nan|nan|nan|,0|331|42|,0|0|0|,0|331|42|,0|0|0|,0|331|42|,0|0|0|,0|0|0|,0|331|42|,0|0|0|,0|0|0|,0|329|42|,0|10|22|,0|0|0|
45,0|1|2|,0|319|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|20|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,3051|0|339|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,10|0|17|,0|0|0|
46,0|1|2|,346|0|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|27|,nan|nan|nan|,nan|nan|nan|,0|346|27|,0|0|0|,0|346|27|,0|0|0|,0|346|27|,0|0|0|,0|0|0|,0|346|27|,0|0|0|,0|0|0|,0|337|24|,0|13|13|,0|0|0|
47,0|1|2|,0|324|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|11|,nan|nan|nan|,nan|nan|nan|,0|0|335|,0|0|0|,2911|0|335|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,351|0|49|,10|0|16|,0|0|0|
48,0|1|2|,341|0|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|33|,nan|nan|nan|,nan|nan|nan|,0|341|33|,0|0|0|,0|341|33|,0|0|0|,0|341|33|,0|0|0|,0|0|0|,0|341|33|,0|0|0|,0|0|0|,0|337|32|,0|10|15|,0|0|0|
49,0|1|2|,0|327|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|327|17|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,3209|0|344|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,361|0|39|,7|0|18|,0|0|0|
50,0|1|2|,354|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|21|,nan|nan|nan|,nan|nan|nan|,0|354|21|,0|0|0|,0|354|21|,0|0|0|,0|354|21|,0|0|0|,0|0|0|,0|354|21|,0|0|0|,0|0|0|,0|349|21|,0|15|6|,0|0|0|
51,0|1|2|,0|334|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|334|15|,nan|nan|nan|,nan|nan|nan|,0|0|349|,0|0|0|,2614|0|349|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,11|0|14|,0|0|0|
52,0|1|2|,343|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|32|,nan|nan|nan|,nan|nan|nan|,0|343|32|,0|0|0|,0|343|32|,0|0|0|,0|343|32|,0|0|0|,0|0|0|,0|343|32|,0|0|0|,0|0|0|,0|339|32|,0|8|16|,0|0|0|
53,0|1|2|,0|331|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|16|,nan|nan|nan|,nan|nan|nan|,0|0|347|,0|0|0|,3800|0|347|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,5|0|16|,0|0|0|
54,0|1|2|,354|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|25|,nan|nan|nan|,nan|nan|nan|,0|354|25|,0|0|0|,0|354|25|,0|0|0|,0|354|25|,0|0|0|,0|0|0|,0|354|25|,0|0|0|,0|0|0|,0|346|23|,0|21|12|,0|0|0|
55,0|1|2|,0|325|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|11|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3421|0|336|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,6|0|15|,0|0|0|
56,0|1|2|,358|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,358|0|21|,nan|nan|nan|,nan|nan|nan|,0|358|21|,0|0|0|,0|358|21|,0|0|0|,0|358|21|,0|0|0|,0|0|0|,0|358|21|,0|0|0|,0|0|0|,0|353|20|,0|15|9|,0|0|0|
57,0|1|2|,0|338|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|338|11|,nan|nan|nan|,nan|nan|nan|,0|0|349|,0|0|0|,3611|0|349|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,4|0|12|,0|0|0|
58,0|1|2|,366|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,366|0|18|,nan|nan|nan|,nan|nan|nan|,0|366|18|,0|0|0|,0|366|18|,0|0|0|,0|366|18|,0|0|0|,0|0|0|,0|366|18|,0|0|0|,0|0|0|,0|361|18|,0|19|5|,0|0|0|
59,0|1|2|,0|342|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|342|13|,nan|nan|nan|,nan|nan|nan|,0|0|355|,0|0|0|,3167|0|355|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,5|0|16|,0|0|0|
60,0|1|2|,359|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,359|0|20|,nan|nan|nan|,nan|nan|nan|,0|359|20|,0|0|0|,0|359|20|,0|0|0|,0|359|20|,0|0|0|,0|0|0|,0|359|20|,0|0|0|,0|0|0|,0|345|20|,0|15|10|,0|0|0|
61,0|1|2|,0|330|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|330|10|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,3913|0|340|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,369|0|31|,10|0|9|,0|0|0|
62,0|1|2|,359|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,359|0|22|,nan|nan|nan|,nan|nan|nan|,0|359|22|,0|0|0|,0|359|22|,0|0|0|,0|359|22|,0|0|0|,0|0|0|,0|359|22|,0|0|0|,0|0|0|,0|359|22|,0|20|12|,0|0|0|
63,0|1|2|,0|339|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|339|10|,nan|nan|nan|,nan|nan|nan|,0|0|349|,0|0|0|,3570|0|349|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,5|0|15|,0|0|0|
64,0|1|2|,349|0|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,349|0|31|,nan|nan|nan|,nan|nan|nan|,0|349|31|,0|0|0|,0|349|31|,0|0|0|,0|349|31|,0|0|0|,0|0|0|,0|349|31|,0|0|0|,0|0|0|,0|343|31|,0|26|12|,0|0|0|
65,0|1|2|,0|317|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|317|19|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3146|0|336|,0|0|0|,349|0|50|,0|0|0|,0|0|0|,349|0|50|,0|0|0|,0|0|0|,349|0|50|,7|0|20|,0|0|0|
66,0|1|2|,342|0|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|30|,nan|nan|nan|,nan|nan|nan|,0|342|30|,0|0|0|,0|342|30|,0|0|0|,0|342|30|,0|0|0|,0|0|0|,0|342|30|,0|0|0|,0|0|0|,0|342|30|,0|17|7|,0|0|0|
67,0|1|2|,0|325|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|23|,nan|nan|nan|,nan|nan|nan|,0|0|348|,0|0|0|,3908|0|348|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,4|0|12|,0|0|0|
68,0|1|2|,361|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,361|0|23|,nan|nan|nan|,nan|nan|nan|,0|361|23|,0|0|0|,0|361|23|,0|0|0|,0|361|23|,0|0|0|,0|0|0|,0|361|23|,0|0|0|,0|0|0|,0|356|23|,0|19|9|,0|0|0|
69,0|1|2|,0|337|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|337|14|,nan|nan|nan|,nan|nan|nan|,0|0|351|,0|0|0|,3016|0|351|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,13|0|13|,0|0|0|
70,0|1|2|,357|0|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,357|0|17|,nan|nan|nan|,nan|nan|nan|,0|357|17|,0|0|0|,0|357|17|,0|0|0|,0|357|17|,0|0|0|,0|0|0|,0|357|17|,0|0|0|,0|0|0|,0|354|17|,0|23|5|,0|0|0|
71,0|1|2|,0|331|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|12|,nan|nan|nan|,nan|nan|nan|,0|0|343|,0|0|0|,3818|0|343|,0|0|0|,374|0|26|,0|0|0|,0|0|0|,374|0|26|,0|0|0|,0|0|0|,374|0|26|,5|0|11|,0|0|0|
72,0|1|2|,369|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,369|0|15|,nan|nan|nan|,nan|nan|nan|,0|369|15|,0|0|0|,0|369|15|,0|0|0|,0|369|15|,0|0|0|,0|0|0|,0|369|15|,0|0|0|,0|0|0|,0|360|15|,0|16|3|,0|0|0|
73,0|1|2|,0|344|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|344|12|,nan|nan|nan|,nan|nan|nan|,0|0|356|,0|0|0|,3630|0|356|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,8|0|12|,0|0|0|
74,0|1|2|,359|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,359|0|21|,nan|nan|nan|,nan|nan|nan|,0|359|21|,0|0|0|,0|359|21|,0|0|0|,0|359|21|,0|0|0|,0|0|0|,0|359|21|,0|0|0|,0|0|0|,0|355|21|,0|21|11|,0|0|0|
75,0|1|2|,0|334|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|334|10|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,3641|0|344|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,12|0|17|,0|0|0|
76,0|1|2|,355|0|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,355|0|16|,nan|nan|nan|,nan|nan|nan|,0|355|16|,0|0|0|,0|355|16|,0|0|0|,0|355|16|,0|0|0|,0|0|0|,0|355|16|,0|0|0|,0|0|0|,0|355|16|,0|18|7|,0|0|0|
77,0|1|2|,0|337|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|337|9|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,3290|0|346|,0|0|0|,359|0|40|,0|0|0|,0|0|0|,359|0|40|,0|0|0|,0|0|0|,359|0|40|,7|0|10|,0|0|0|
78,0|1|2|,352|0|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,352|0|30|,nan|nan|nan|,nan|nan|nan|,0|352|30|,0|0|0|,0|352|30|,0|0|0|,0|352|30|,0|0|0|,0|0|0|,0|352|30|,0|0|0|,0|0|0|,0|348|30|,0|25|8|,0|0|0|
79,0|1|2|,0|323|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|323|22|,nan|nan|nan|,nan|nan|nan|,0|0|345|,0|0|0|,2567|0|345|,0|0|0|,348|0|52|,0|0|0|,0|0|0|,348|0|52|,0|0|0|,0|0|0|,348|0|52|,3|0|20|,0|0|0|
