Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,1.042042042042042,333|79|86|85|83|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,153|40|37|35|41|,180|39|49|50|42|,0|0|0|0|0|,0|0|0|0|0|,90|22|27|7|34|,105|17|40|12|36|,0|0|0|0|0|,0|0|0|0|0|,195,138,90,1444|425|370|46|603|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1777|504|456|131|686|,1377|404|356|31|586|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,21.0|0|4.0|17.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,379|96|100|100|83|,32|10|8|9|5|,347|86|92|91|78|,4|4|4|4|4|,0.4965618771925079|0.49727607755167436|0.4942536506219578|0.4983044982698962|0.49557265205399914|,0.512012012012012|0.4810126582278481|0.45348837209302323|0.5235294117647059|0.5903614457831325|,0.5585585585585585,0.44144144144144143,0.503003003003003,0.496996996996997,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333|79|86|85|83|,86|92|91|78|,0|0|0|0|,0|0|0|0|,0|0|0|0|,38|43|29|32|,0|0|0|0|,12,5,4,26,14,29
11,400.0|100.0|100.0|100.0|100.0|,1.031700288184438,347|86|92|91|78|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,165|39|43|44|39|,182|47|49|47|39|,0|0|0|0|0|,0|0|0|0|0|,37|5|8|21|3|,39|2|6|26|5|,0|0|0|0|0|,0|0|0|0|0|,76,271,37,448|51|13|374|10|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,795|137|105|465|88|,407|37|5|365|0|,0|0|0|0|0|,0|0|0|0|0|,388|100|100|100|88|,0|0|0|0|0|,388|100|100|100|88|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|2.0|4.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|100|100|82|100|,24|6|3|9|6|,358|94|97|73|94|,4|4|4|4|4|,0.49580596134840427|0.4961803677663602|0.49784380907372405|0.48544861731674915|0.48413872452333984|,0.46397694524495675|0.47093023255813954|0.47282608695652173|0.43956043956043955|0.47435897435897434|,0.5605187319884726,0.43948126801152737,0.4769452449567723,0.5230547550432276,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347|86|92|91|78|,94|97|73|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,19|8|19|17|,0|0|0|0|,4,5,1,13,5,9
12,400.0|100.0|100.0|100.0|100.0|,1.0223463687150838,358|94|97|73|94|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,174|50|47|31|46|,184|44|50|42|48|,0|0|0|0|0|,0|0|0|0|0|,113|30|39|7|37|,113|26|43|8|36|,0|0|0|0|0|,0|0|0|0|0|,226,132,113,1773|573|569|92|539|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2131|667|666|165|633|,1731|567|566|65|533|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|0|0|12.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|97|95|100|96|,22|3|8|5|6|,366|94|87|95|90|,4|4|4|4|4|,0.49388088698854593|0.4925022634676325|0.49933574237432243|0.4807656220679303|0.48231665912177457|,0.49022346368715086|0.526595744680851|0.5|0.4794520547945205|0.4521276595744681|,0.5782122905027933,0.42178770949720673,0.5013966480446927,0.49860335195530725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358|94|97|73|94|,94|87|95|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,34|32|38|34|,0|0|0|0|,14,11,3,38,16,31
13,400.0|100.0|100.0|100.0|100.0|,0.9644808743169399,366|94|87|95|90|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,178|51|42|41|44|,188|43|45|54|46|,0|0|0|0|0|,0|0|0|0|0|,37|4|10|17|6|,27|4|5|17|1|,0|0|0|0|0|,0|0|0|0|0|,64,302,37,453|0|30|300|123|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,819|94|117|395|213|,425|0|17|295|113|,0|0|0|0|0|,0|0|0|0|0|,394|94|100|100|100|,0|0|0|0|0|,394|94|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|12.0|1.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,381|100|100|84|97|,28|5|7|8|8|,353|95|93|76|89|,4|4|4|4|4|,0.49156439427871834|0.4868718877320054|0.49719249570616986|0.48490304709141274|0.48765432098765427|,0.5081967213114754|0.5212765957446809|0.4885057471264368|0.5526315789473685|0.4666666666666667|,0.5792349726775956,0.4207650273224044,0.546448087431694,0.453551912568306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|94|87|95|90|,95|93|76|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,16|11|20|25|,0|0|0|0|,10,4,1,9,10,3
14,400.0|100.0|100.0|100.0|100.0|,0.9858356940509915,353|95|93|76|89|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,175|52|45|28|50|,178|43|48|48|39|,0|0|0|0|0|,0|0|0|0|0|,100|42|34|4|20|,103|37|34|16|16|,0|0|0|0|0|,0|0|0|0|0|,203,150,100,1387|640|429|21|297|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1740|735|522|97|386|,1343|635|422|0|286|,0|0|0|0|0|,0|0|0|0|0|,396|100|100|97|99|,0|0|0|0|0|,396|100|100|97|99|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,16.0|0|0|16.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,380|89|95|100|96|,32|4|6|14|8|,348|85|89|86|88|,4|4|4|4|4|,0.49145727836673114|0.48975069252077563|0.4940744594750839|0.4840287396121883|0.4893321550309304|,0.5297450424929179|0.5368421052631579|0.521505376344086|0.5197368421052632|0.5393258426966292|,0.5892351274787535,0.41076487252124644,0.5240793201133145,0.47592067988668557,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353|95|93|76|89|,85|89|86|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,30|35|24|31|,0|0|0|0|,10,10,3,32,18,27
15,400.0|100.0|100.0|100.0|100.0|,0.9971264367816092,348|85|89|86|88|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,165|48|39|34|44|,183|37|50|52|44|,0|0|0|0|0|,0|0|0|0|0|,47|6|6|21|14|,45|0|5|32|8|,0|0|0|0|0|,0|0|0|0|0|,92,256,43,610|0|28|388|194|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,958|85|117|474|282|,573|0|17|374|182|,0|0|0|0|0|,0|0|0|0|0|,385|85|100|100|100|,0|0|0|0|0|,385|85|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|0|10.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,375|95|100|98|82|,28|8|6|6|8|,347|87|94|92|74|,4|4|4|4|4|,0.49573507068304934|0.4915224913494809|0.4931195556116652|0.4863101676581937|0.4956095041322315|,0.5172413793103449|0.4647058823529412|0.5842696629213483|0.5058139534883721|0.5113636363636364|,0.5502873563218391,0.44971264367816094,0.5416666666666666,0.4583333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348|85|89|86|88|,87|94|92|74|,0|0|0|0|,0|0|0|0|,0|0|0|0|,9|17|39|23|,0|0|0|0|,4,2,0,13,5,19
16,400.0|100.0|100.0|100.0|100.0|,1.0288184438040346,347|87|94|92|74|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,161|45|44|39|33|,186|42|50|53|41|,0|0|0|0|0|,0|0|0|0|0|,86|42|29|5|10|,94|36|36|10|12|,0|0|0|0|0|,0|0|0|0|0|,180,167,86,1660|952|544|46|118|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2007|1039|638|138|192|,1607|939|538|38|92|,0|0|0|0|0|,0|0|0|0|0|,399|99|100|100|100|,0|0|0|0|0|,399|99|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,17.0|0|0|15.0|2.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|89|93|100|100|,25|5|6|6|8|,357|84|87|94|92|,4|4|4|4|4|,0.48715835195043555|0.48540097767208357|0.48868266183793563|0.4628426275992439|0.4950237399561723|,0.4452449567723343|0.4367816091954023|0.5106382978723404|0.3804347826086957|0.4527027027027027|,0.5850144092219021,0.414985590778098,0.5749279538904899,0.4250720461095101,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347|87|94|92|74|,84|87|94|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,35|34|23|31|,0|0|0|0|,9,11,3,24,20,19
17,400.0|100.0|100.0|100.0|100.0|,0.9719887955182073,357|84|87|94|92|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,173|40|49|42|42|,184|44|38|52|50|,0|0|0|0|0|,0|0|0|0|0|,47|2|7|23|15|,52|2|5|29|16|,0|0|0|0|0|,0|0|0|0|0|,99,258,47,771|0|38|569|164|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1128|84|125|663|256|,744|0|25|563|156|,0|0|0|0|0|,0|0|0|0|0|,384|84|100|100|100|,0|0|0|0|0|,384|84|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|9.0|3.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,372|100|100|76|96|,25|5|9|5|6|,347|95|91|71|90|,4|4|4|4|4|,0.49786188985398083|0.485827664399093|0.4876800105694279|0.49592575826165686|0.4957171550094519|,0.4677871148459384|0.5238095238095238|0.43103448275862066|0.4787234042553192|0.44021739130434784|,0.5462184873949579,0.453781512605042,0.5014005602240896,0.49859943977591037,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|84|87|94|92|,95|91|71|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,22|21|31|31|,0|0|0|0|,6,5,1,12,14,9
18,400.0|100.0|100.0|100.0|100.0|,1.037463976945245,347|95|91|71|90|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,172|45|43|33|51|,175|50|48|38|39|,0|0|0|0|0|,0|0|0|0|0|,81|35|28|3|15|,87|38|30|5|14|,0|0|0|0|0|,0|0|0|0|0|,168,179,81,1503|721|542|29|211|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1850|816|633|100|301|,1450|716|533|0|201|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|0|5.0|10.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|94|100|100|91|,25|5|5|9|6|,360|89|95|91|85|,4|4|4|4|4|,0.4916015414130174|0.48753462603878117|0.4882864388358894|0.4820472128545923|0.4970061728395061|,0.49135446685878964|0.5263157894736842|0.4725274725274725|0.5070422535211268|0.46111111111111114|,0.5547550432276657,0.4452449567723343,0.5734870317002881,0.4265129682997118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347|95|91|71|90|,89|95|91|85|,0|0|0|0|,0|0|0|0|,0|0|0|0|,32|47|20|27|,0|0|0|0|,8,11,2,24,16,20
19,400.0|100.0|100.0|100.0|100.0|,0.9777777777777777,360|89|95|91|85|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,176|44|47|44|41|,184|45|48|47|44|,0|0|0|0|0|,0|0|0|0|0|,44|4|2|23|15|,58|6|6|33|13|,0|0|0|0|0|,0|0|0|0|0|,102,258,44,578|0|10|360|208|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,938|89|105|451|293|,549|0|5|351|193|,0|0|0|0|0|,0|0|0|0|0|,389|89|100|100|100|,0|0|0|0|0|,389|89|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|0|5.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|100|100|95|89|,32|8|10|8|6|,352|92|90|87|83|,4|4|4|4|4|,0.4921971450617284|0.46338846105289744|0.4892243767313019|0.4853882381354908|0.49882352941176467|,0.49027777777777776|0.5168539325842697|0.46842105263157896|0.4945054945054945|0.4823529411764706|,0.5527777777777778,0.44722222222222224,0.5708333333333333,0.42916666666666664,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|89|95|91|85|,92|90|87|83|,0|0|0|0|,0|0|0|0|,0|0|0|0|,11|13|30|23|,0|0|0|0|,1,3,2,16,11,11
20,400.0|100.0|100.0|100.0|100.0|,1.0426136363636365,352|92|90|87|83|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,180|46|46|49|39|,172|46|44|38|44|,0|0|0|0|0|,0|0|0|0|0|,99|39|38|13|9|,100|42|38|7|13|,0|0|0|0|0|,0|0|0|0|0|,199,153,99,2321|970|1048|141|162|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2673|1062|1138|228|245|,2273|962|1038|128|145|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|13.0|0|0|2.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|100|92|93|100|,18|4|3|5|6|,367|96|89|88|94|,4|4|4|4|4|,0.480787545196281|0.4608636578449905|0.4839506172839506|0.47367551856255774|0.49383074466540866|,0.46875|0.5054347826086957|0.45555555555555555|0.4425287356321839|0.46987951807228917|,0.5980113636363636,0.40198863636363635,0.5980113636363636,0.40198863636363635,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352|92|90|87|83|,96|89|88|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,50|40|26|34|,0|0|0|0|,21,11,2,33,15,17
21,400.0|100.0|100.0|100.0|100.0|,1.0,367|96|89|88|94|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,175|43|35|49|48|,192|53|54|39|46|,0|0|0|0|0|,0|0|0|0|0|,41|2|1|22|16|,37|3|4|17|13|,0|0|0|0|0|,0|0|0|0|0|,78,289,41,713|0|0|390|323|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1080|96|89|478|417|,695|0|0|378|317|,0|0|0|0|0|,0|0|0|0|0|,385|96|89|100|100|,0|0|0|0|0|,385|96|89|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|3.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|100|99|93|90|,15|6|1|5|3|,367|94|98|88|87|,4|4|4|4|4|,0.4864038637156709|0.4789496527777779|0.481536422168918|0.4623902376033058|0.49567111815301035|,0.4891008174386921|0.4895833333333333|0.5561797752808989|0.44886363636363635|0.4627659574468085|,0.5844686648501363,0.41553133514986373,0.5803814713896458,0.4196185286103542,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367|96|89|88|94|,94|98|88|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,7|10|33|33|,0|0|0|0|,4,3,1,18,8,7
22,400.0|100.0|100.0|100.0|100.0|,0.9564032697547684,367|94|98|88|87|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,167|42|41|45|39|,200|52|57|43|48|,0|0|0|0|0|,0|0|0|0|0|,84|38|35|5|6|,124|49|53|7|15|,0|0|0|0|0|,0|0|0|0|0|,208,159,84,1714|954|668|55|37|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2081|1048|766|143|124|,1681|948|666|43|24|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,24.0|0|0|9.0|15.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|80|96|100|100|,25|5|6|3|11|,351|75|90|97|89|,4|4|4|4|4|,0.48580247830186574|0.4743945224083296|0.4836266139108706|0.46703899793388426|0.4982824679614216|,0.494550408719346|0.48404255319148937|0.5459183673469388|0.5170454545454546|0.42528735632183906|,0.5926430517711172,0.40735694822888285,0.5749318801089919,0.4250681198910082,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367|94|98|88|87|,75|90|97|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,31|33|25|20|,0|0|0|0|,5,10,0,28,10,31
23,400.0|100.0|100.0|100.0|100.0|,1.017094017094017,351|75|90|97|89|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,176|41|43|51|41|,175|34|47|46|48|,0|0|0|0|0|,0|0|0|0|0|,56|2|3|26|25|,58|5|4|22|27|,0|0|0|0|0|,0|0|0|0|0|,114,237,56,957|13|0|553|391|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1308|88|90|650|480|,930|0|0|550|380|,0|0|0|0|0|,0|0|0|0|0|,378|88|90|100|100|,0|0|0|0|0|,378|88|90|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2.0|0|2.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|91|100|95|90|,19|4|4|4|7|,357|87|96|91|83|,4|4|4|4|4|,0.489973701512163|0.4860444444444444|0.49450617283950615|0.47319056222765443|0.4897740184320162|,0.5056980056980057|0.5733333333333334|0.4777777777777778|0.5824742268041238|0.39325842696629215|,0.5641025641025641,0.4358974358974359,0.5769230769230769,0.4230769230769231,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351|75|90|97|89|,87|96|91|83|,0|0|0|0|,0|0|0|0|,0|0|0|0|,10|12|35|31|,0|0|0|0|,4,5,3,18,8,18
24,400.0|100.0|100.0|100.0|100.0|,1.0168067226890756,357|87|96|91|83|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,179|47|49|43|40|,178|40|47|48|43|,0|0|0|0|0|,0|0|0|0|0|,92|39|40|6|7|,88|32|44|5|7|,0|0|0|0|0|,0|0|0|0|0|,180,177,92,1458|590|769|60|39|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1815|677|865|151|122|,1415|577|765|51|22|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|0|0|7.0|8.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|91|94|100|100|,22|6|2|4|10|,363|85|92|96|90|,4|4|4|4|4|,0.4921831477689115|0.4807107940282732|0.4953070746527778|0.4641951455138268|0.49615328785019597|,0.5028011204481793|0.5747126436781609|0.4635416666666667|0.5274725274725275|0.4457831325301205|,0.5574229691876751,0.4425770308123249,0.5672268907563025,0.4327731092436975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|87|96|91|83|,85|92|96|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,35|34|20|21|,0|0|0|0|,18,7,2,29,14,22
25,400.0|100.0|100.0|100.0|100.0|,0.9338842975206612,363|85|92|96|90|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,169|47|42|42|38|,194|38|50|54|52|,0|0|0|0|0|,0|0|0|0|0|,57|7|1|25|24|,68|2|2|32|32|,0|0|0|0|0|,0|0|0|0|0|,125,238,57,903|0|0|549|354|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1266|85|92|645|444|,889|0|0|545|344|,0|0|0|0|0|,0|0|0|0|0|,377|85|92|100|100|,0|0|0|0|0|,377|85|92|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|0|5.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,372|97|100|99|76|,33|8|8|10|7|,339|89|92|89|69|,4|4|4|4|4|,0.48467014244625073|0.4898961937716263|0.49276346880907373|0.4624565972222222|0.46725308641975305|,0.4462809917355372|0.4470588235294118|0.45108695652173914|0.46875|0.4166666666666667|,0.5440771349862259,0.4559228650137741,0.6157024793388429,0.384297520661157,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363|85|92|96|90|,89|92|89|69|,0|0|0|0|,0|0|0|0|,0|0|0|0|,12|13|32|27|,0|0|0|0|,11,3,2,17,14,10
26,400.0|100.0|100.0|100.0|100.0|,1.047197640117994,339|89|92|89|69|,31.0|31.0|31.0|31.0|,0.0|0.0|0.0|0.0|,165|45|48|39|33|,174|44|44|50|36|,0|0|0|0|0|,0|0|0|0|0|,93|42|39|7|5|,91|35|40|8|8|,0|0|0|0|0|,0|0|0|0|0|,184,155,93,1289|534|632|84|39|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1628|623|724|173|108|,1228|523|624|73|8|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,19.0|0|0|8.0|11.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,381|91|90|100|100|,26|8|4|5|9|,355|83|86|95|91|,4|4|4|4|4|,0.4902106664578275|0.4884799899002651|0.4974893667296786|0.4681227117788158|0.4878176853602185|,0.471976401179941|0.43258426966292135|0.44021739130434784|0.5393258426966292|0.4782608695652174|,0.5176991150442478,0.4823008849557522,0.5973451327433629,0.4026548672566372,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339|89|92|89|69|,83|86|95|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,33|36|33|30|,0|0|0|0|,8,13,3,35,13,21
