Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
28,0|1|2|,133|534|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,133|534|29|,nan|nan|nan|,nan|nan|nan|,0|133|563|,0|0|0|,4630|133|563|,0|0|0|,752|56|91|,0|0|0|,0|0|0|,752|56|91|,0|0|0|,0|0|0|,661|36|77|,13|2|33|,0|0|0|
29,0|1|2|,648|34|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,648|34|44|,nan|nan|nan|,nan|nan|nan|,0|648|78|,0|0|0|,324|648|78|,0|0|0|,152|569|54|,0|0|0|,0|0|0|,152|569|54|,0|0|0|,0|0|0|,135|527|52|,1|36|17|,0|0|0|
30,0|1|2|,134|491|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,134|491|35|,nan|nan|nan|,nan|nan|nan|,0|134|526|,0|0|0|,4814|134|526|,0|0|0|,747|56|97|,0|0|0|,0|0|0|,747|56|97|,0|0|0|,0|0|0|,645|42|84|,20|2|33|,0|0|0|
31,0|1|2|,625|40|51|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,625|40|51|,nan|nan|nan|,nan|nan|nan|,0|625|91|,0|0|0|,388|625|91|,0|0|0|,206|539|59|,0|0|0|,0|0|0|,206|539|59|,0|0|0|,0|0|0|,180|513|54|,3|23|20|,0|0|0|
32,0|1|2|,177|490|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,177|490|34|,nan|nan|nan|,nan|nan|nan|,0|177|524|,0|0|0|,4986|177|524|,0|0|0|,763|52|86|,0|0|0|,0|0|0|,763|52|86|,0|0|0|,0|0|0|,658|41|70|,10|0|31|,0|0|0|
33,0|1|2|,648|41|39|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,648|41|39|,nan|nan|nan|,nan|nan|nan|,0|648|80|,0|0|0|,515|648|80|,0|0|0|,220|545|52|,0|0|0|,0|0|0|,220|545|52|,0|0|0|,0|0|0|,185|527|47|,7|30|17|,0|0|0|
34,0|1|2|,178|497|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|497|30|,nan|nan|nan|,nan|nan|nan|,0|178|527|,0|0|0|,4710|178|527|,0|0|0|,772|41|87|,0|0|0|,0|0|0|,772|41|87|,0|0|0|,0|0|0|,656|39|75|,5|1|36|,0|0|0|
35,0|1|2|,651|38|39|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,651|38|39|,nan|nan|nan|,nan|nan|nan|,0|651|77|,0|0|0|,413|651|77|,0|0|0|,225|541|57|,0|0|0|,0|0|0|,225|541|57|,0|0|0|,0|0|0|,182|521|56|,3|23|22|,0|0|0|
36,0|1|2|,179|498|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|498|34|,nan|nan|nan|,nan|nan|nan|,0|179|532|,0|0|0|,4275|179|532|,0|0|0|,751|49|100|,0|0|0|,0|0|0|,751|49|100|,0|0|0|,0|0|0|,654|44|87|,14|2|40|,0|0|0|
37,0|1|2|,640|42|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,640|42|47|,nan|nan|nan|,nan|nan|nan|,0|640|89|,0|0|0|,480|640|89|,0|0|0|,233|524|59|,0|0|0|,0|0|0|,233|524|59|,0|0|0|,0|0|0|,189|500|55|,7|25|23|,0|0|0|
38,0|1|2|,182|475|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,182|475|32|,nan|nan|nan|,nan|nan|nan|,0|182|507|,0|0|0|,4651|182|507|,0|0|0|,781|28|91|,0|0|0|,0|0|0|,781|28|91|,0|0|0|,0|0|0|,675|25|75|,11|0|32|,0|0|0|
39,0|1|2|,664|25|43|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,664|25|43|,nan|nan|nan|,nan|nan|nan|,0|664|68|,0|0|0|,215|664|68|,0|0|0|,163|594|59|,0|0|0|,0|0|0|,163|594|59|,0|0|0|,0|0|0|,138|560|50|,4|28|22|,0|0|0|
40,0|1|2|,134|532|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,134|532|28|,nan|nan|nan|,nan|nan|nan|,0|134|560|,0|0|0|,6015|134|560|,0|0|0|,798|20|82|,0|0|0|,0|0|0|,798|20|82|,0|0|0|,0|0|0|,685|19|73|,9|2|27|,0|0|0|
41,0|1|2|,676|17|46|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,676|17|46|,nan|nan|nan|,nan|nan|nan|,0|676|63|,0|0|0|,142|676|63|,0|0|0|,111|636|58|,0|0|0|,0|0|0|,111|636|58|,0|0|0|,0|0|0|,85|604|54|,3|24|25|,0|0|0|
42,0|1|2|,82|580|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,82|580|29|,nan|nan|nan|,nan|nan|nan|,0|82|609|,0|0|0|,4518|82|609|,0|0|0|,771|18|113|,0|0|0|,0|0|0|,771|18|113|,0|0|0|,0|0|0|,660|18|92|,21|0|36|,0|0|0|
43,0|1|2|,639|18|56|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,639|18|56|,nan|nan|nan|,nan|nan|nan|,0|639|74|,0|0|0|,97|639|74|,0|0|0|,84|616|73|,0|0|0|,0|0|0|,84|616|73|,0|0|0|,0|0|0|,69|593|68|,1|33|39|,0|0|0|
44,0|1|2|,68|560|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,68|560|29|,nan|nan|nan|,nan|nan|nan|,0|68|589|,0|0|0|,6223|68|589|,0|0|0|,814|4|82|,0|0|0|,0|0|0|,814|4|82|,0|0|0|,0|0|0|,710|4|67|,15|0|29|,0|0|0|
45,0|1|2|,695|4|38|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,695|4|38|,nan|nan|nan|,nan|nan|nan|,0|695|42|,0|0|0|,0|695|42|,0|0|0|,0|695|42|,0|0|0|,0|0|0|,0|695|42|,0|0|0|,0|0|0|,0|678|42|,0|30|18|,0|0|0|
46,0|1|2|,0|648|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|648|24|,nan|nan|nan|,nan|nan|nan|,0|0|672|,0|0|0|,8193|0|672|,0|0|0|,843|0|57|,0|0|0|,0|0|0|,843|0|57|,0|0|0|,0|0|0|,720|0|48|,17|0|22|,0|0|0|
47,0|1|2|,703|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,703|0|26|,nan|nan|nan|,nan|nan|nan|,0|703|26|,0|0|0|,0|703|26|,0|0|0|,0|703|26|,0|0|0|,0|0|0|,0|703|26|,0|0|0|,0|0|0|,0|692|26|,0|45|13|,0|0|0|
48,0|1|2|,0|647|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|647|13|,nan|nan|nan|,nan|nan|nan|,0|0|660|,0|0|0|,6660|0|660|,0|0|0|,803|0|97|,0|0|0|,0|0|0|,803|0|97|,0|0|0|,0|0|0|,688|0|82|,16|0|33|,0|0|0|
49,0|1|2|,672|0|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,672|0|49|,nan|nan|nan|,nan|nan|nan|,0|672|49|,0|0|0|,0|672|49|,0|0|0|,0|672|49|,0|0|0|,0|0|0|,0|672|49|,0|0|0|,0|0|0|,0|672|49|,0|35|21|,0|0|0|
50,0|1|2|,0|637|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|637|28|,nan|nan|nan|,nan|nan|nan|,0|0|665|,0|0|0|,6689|0|665|,0|0|0|,798|0|102|,0|0|0|,0|0|0|,798|0|102|,0|0|0|,0|0|0|,698|0|91|,14|0|40|,0|0|0|
51,0|1|2|,684|0|51|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,684|0|51|,nan|nan|nan|,nan|nan|nan|,0|684|51|,0|0|0|,0|684|51|,0|0|0|,0|684|51|,0|0|0|,0|0|0|,0|684|51|,0|0|0|,0|0|0|,0|682|51|,0|39|20|,0|0|0|
52,0|1|2|,0|643|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|643|31|,nan|nan|nan|,nan|nan|nan|,0|0|674|,0|0|0|,5852|0|674|,0|0|0|,809|0|91|,0|0|0|,0|0|0|,809|0|91|,0|0|0|,0|0|0|,681|0|77|,14|0|28|,0|0|0|
53,0|1|2|,667|0|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,667|0|49|,nan|nan|nan|,nan|nan|nan|,0|667|49|,0|0|0|,0|667|49|,0|0|0|,0|667|49|,0|0|0|,0|0|0|,0|667|49|,0|0|0|,0|0|0|,0|662|48|,0|33|22|,0|0|0|
54,0|1|2|,0|629|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|629|26|,nan|nan|nan|,nan|nan|nan|,0|0|655|,0|0|0|,4827|0|655|,0|0|0|,799|0|101|,0|0|0|,0|0|0|,799|0|101|,0|0|0|,0|0|0|,693|0|88|,10|0|35|,0|0|0|
55,0|1|2|,683|0|53|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,683|0|53|,nan|nan|nan|,nan|nan|nan|,0|683|53|,0|0|0|,0|683|53|,0|0|0|,0|683|53|,0|0|0|,0|0|0|,0|683|53|,0|0|0|,0|0|0|,0|670|53|,0|34|19|,0|0|0|
56,0|1|2|,0|636|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|636|34|,nan|nan|nan|,nan|nan|nan|,0|0|670|,0|0|0|,6315|0|670|,0|0|0|,825|0|75|,0|0|0|,0|0|0|,825|0|75|,0|0|0|,0|0|0|,713|0|65|,17|0|24|,0|0|0|
57,0|1|2|,696|0|41|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,696|0|41|,nan|nan|nan|,nan|nan|nan|,0|696|41|,0|0|0|,0|696|41|,0|0|0|,0|696|41|,0|0|0|,0|0|0|,0|696|41|,0|0|0|,0|0|0|,0|682|40|,0|30|17|,0|0|0|
58,0|1|2|,0|652|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|652|23|,nan|nan|nan|,nan|nan|nan|,0|0|675|,0|0|0|,6602|0|675|,0|0|0|,818|0|79|,0|0|0|,0|0|0|,818|0|79|,0|0|0|,0|0|0|,703|0|66|,18|0|22|,0|0|0|
59,0|1|2|,685|0|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,685|0|44|,nan|nan|nan|,nan|nan|nan|,0|685|44|,0|0|0|,0|685|44|,0|0|0|,0|685|44|,0|0|0|,0|0|0|,0|685|44|,0|0|0|,0|0|0|,0|683|44|,0|33|11|,0|0|0|
60,0|1|2|,0|650|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|650|33|,nan|nan|nan|,nan|nan|nan|,0|0|683|,0|0|0|,8255|0|683|,0|0|0|,821|0|79|,0|0|0|,0|0|0|,821|0|79|,0|0|0|,0|0|0|,702|0|69|,11|0|29|,0|0|0|
61,0|1|2|,691|0|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,691|0|40|,nan|nan|nan|,nan|nan|nan|,0|691|40|,0|0|0|,0|691|40|,0|0|0|,0|691|40|,0|0|0|,0|0|0|,0|691|40|,0|0|0|,0|0|0|,0|679|40|,0|33|17|,0|0|0|
62,0|1|2|,0|646|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|646|23|,nan|nan|nan|,nan|nan|nan|,0|0|669|,0|0|0|,5700|0|669|,0|0|0|,812|0|89|,0|0|0|,0|0|0|,812|0|89|,0|0|0|,0|0|0|,700|0|77|,13|0|37|,0|0|0|
63,0|1|2|,687|0|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,687|0|40|,nan|nan|nan|,nan|nan|nan|,0|687|40|,0|0|0|,0|687|40|,0|0|0|,0|687|40|,0|0|0|,0|0|0|,0|687|40|,0|0|0|,0|0|0|,0|679|40|,0|39|19|,0|0|0|
64,0|1|2|,0|640|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|640|21|,nan|nan|nan|,nan|nan|nan|,0|0|661|,0|0|0|,6985|0|661|,0|0|0|,822|0|78|,0|0|0|,0|0|0|,822|0|78|,0|0|0|,0|0|0|,703|0|71|,14|0|22|,0|0|0|
65,0|1|2|,689|0|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,689|0|49|,nan|nan|nan|,nan|nan|nan|,0|689|49|,0|0|0|,0|689|49|,0|0|0|,0|689|49|,0|0|0|,0|0|0|,0|689|49|,0|0|0|,0|0|0|,0|673|46|,0|26|14|,0|0|0|
66,0|1|2|,0|647|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|647|32|,nan|nan|nan|,nan|nan|nan|,0|0|679|,0|0|0|,6069|0|679|,0|0|0|,801|0|100|,0|0|0|,0|0|0|,801|0|100|,0|0|0|,0|0|0|,692|0|80|,18|0|33|,0|0|0|
67,0|1|2|,674|0|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,674|0|47|,nan|nan|nan|,nan|nan|nan|,0|674|47|,0|0|0|,0|674|47|,0|0|0|,0|674|47|,0|0|0|,0|0|0|,0|674|47|,0|0|0|,0|0|0|,0|665|47|,0|32|23|,0|0|0|
68,0|1|2|,0|633|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|633|24|,nan|nan|nan|,nan|nan|nan|,0|0|657|,0|0|0|,8093|0|657|,0|0|0|,836|0|64|,0|0|0|,0|0|0|,836|0|64|,0|0|0|,0|0|0|,732|0|58|,12|0|25|,0|0|0|
69,0|1|2|,720|0|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,720|0|33|,nan|nan|nan|,nan|nan|nan|,0|720|33|,0|0|0|,0|720|33|,0|0|0|,0|720|33|,0|0|0|,0|0|0|,0|720|33|,0|0|0|,0|0|0|,0|711|32|,0|38|15|,0|0|0|
70,0|1|2|,0|673|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|673|17|,nan|nan|nan|,nan|nan|nan|,0|0|690|,0|0|0|,5948|0|690|,0|0|0|,805|0|95|,0|0|0|,0|0|0|,805|0|95|,0|0|0|,0|0|0|,689|0|84|,17|0|34|,0|0|0|
71,0|1|2|,672|0|50|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,672|0|50|,nan|nan|nan|,nan|nan|nan|,0|672|50|,0|0|0|,0|672|50|,0|0|0|,0|672|50|,0|0|0|,0|0|0|,0|672|50|,0|0|0|,0|0|0|,0|666|48|,0|29|24|,0|0|0|
72,0|1|2|,0|637|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|637|24|,nan|nan|nan|,nan|nan|nan|,0|0|661|,0|0|0|,5042|0|661|,0|0|0|,780|0|120|,0|0|0|,0|0|0|,780|0|120|,0|0|0|,0|0|0|,689|0|94|,21|0|38|,0|0|0|
73,0|1|2|,668|0|56|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,668|0|56|,nan|nan|nan|,nan|nan|nan|,0|668|56|,0|0|0|,0|668|56|,0|0|0|,0|668|56|,0|0|0|,0|0|0|,0|668|56|,0|0|0|,0|0|0|,0|664|56|,0|32|21|,0|0|0|
74,0|1|2|,0|632|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|632|35|,nan|nan|nan|,nan|nan|nan|,0|0|667|,0|0|0|,6146|0|667|,0|0|0|,808|0|92|,0|0|0|,0|0|0|,808|0|92|,0|0|0|,0|0|0|,679|0|84|,12|0|28|,0|0|0|
75,0|1|2|,667|0|56|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,667|0|56|,nan|nan|nan|,nan|nan|nan|,0|667|56|,0|0|0|,0|667|56|,0|0|0|,0|667|56|,0|0|0|,0|0|0|,0|667|56|,0|0|0|,0|0|0|,0|663|56|,0|31|28|,0|0|0|
76,0|1|2|,0|632|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|632|28|,nan|nan|nan|,nan|nan|nan|,0|0|660|,0|0|0|,6540|0|660|,0|0|0|,823|0|77|,0|0|0|,0|0|0|,823|0|77|,0|0|0|,0|0|0|,693|0|63|,8|0|16|,0|0|0|
77,0|1|2|,685|0|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,685|0|47|,nan|nan|nan|,nan|nan|nan|,0|685|47|,0|0|0|,0|685|47|,0|0|0|,0|685|47|,0|0|0|,0|0|0|,0|685|47|,0|0|0|,0|0|0|,0|677|46|,0|37|19|,0|0|0|
78,0|1|2|,0|640|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|640|27|,nan|nan|nan|,nan|nan|nan|,0|0|667|,0|0|0|,6930|0|667|,0|0|0|,812|0|88|,0|0|0|,0|0|0|,812|0|88|,0|0|0|,0|0|0|,712|0|78|,15|0|26|,0|0|0|
79,0|1|2|,697|0|52|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,697|0|52|,nan|nan|nan|,nan|nan|nan|,0|697|52|,0|0|0|,0|697|52|,0|0|0|,0|697|52|,0|0|0|,0|0|0|,0|697|52|,0|0|0|,0|0|0|,0|685|51|,0|36|19|,0|0|0|
