Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|,411|242|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,411|242|47|,nan|nan|nan|,nan|nan|nan|,0|411|289|,0|0|0|,2426|411|289|,0|0|0|,685|136|79|,0|0|0|,0|0|0|,685|136|79|,0|0|0|,0|0|0|,592|114|64|,13|7|28|,0|0|0|
11,0|1|2|,579|107|36|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,579|107|36|,nan|nan|nan|,nan|nan|nan|,0|579|143|,0|0|0|,1118|579|143|,0|0|0|,509|319|68|,0|0|0|,0|0|0|,509|319|68|,0|0|0|,0|0|0|,441|274|57|,6|9|23|,0|0|0|
12,0|1|2|,435|265|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,435|265|34|,nan|nan|nan|,nan|nan|nan|,0|435|299|,0|0|0|,2735|435|299|,0|0|0|,694|120|86|,0|0|0|,0|0|0|,694|120|86|,0|0|0|,0|0|0|,605|101|72|,11|3|25|,0|0|0|
13,0|1|2|,594|98|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,594|98|47|,nan|nan|nan|,nan|nan|nan|,0|594|145|,0|0|0|,857|594|145|,0|0|0|,421|378|88|,0|0|0|,0|0|0|,421|378|88|,0|0|0|,0|0|0|,377|324|84|,4|25|25|,0|0|0|
14,0|1|2|,373|299|59|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,373|299|59|,nan|nan|nan|,nan|nan|nan|,0|373|358|,0|0|0|,3101|373|358|,0|0|0|,719|106|75|,0|0|0|,0|0|0|,719|106|75|,0|0|0|,0|0|0|,609|94|68|,8|7|26|,0|0|0|
15,0|1|2|,601|87|42|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,601|87|42|,nan|nan|nan|,nan|nan|nan|,0|601|129|,0|0|0|,1110|601|129|,0|0|0|,494|333|65|,0|0|0|,0|0|0|,494|333|65|,0|0|0|,0|0|0|,431|282|56|,6|9|20|,0|0|0|
16,0|1|2|,425|273|36|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,425|273|36|,nan|nan|nan|,nan|nan|nan|,0|425|309|,0|0|0|,3012|425|309|,0|0|0|,713|110|78|,0|0|0|,0|0|0|,713|110|78|,0|0|0|,0|0|0|,617|104|67|,12|7|28|,0|0|0|
17,0|1|2|,605|97|39|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,605|97|39|,nan|nan|nan|,nan|nan|nan|,0|605|136|,0|0|0|,1168|605|136|,0|0|0|,462|341|78|,0|0|0|,0|0|0|,462|341|78|,0|0|0|,0|0|0|,413|297|62|,10|12|26|,0|0|0|
18,0|1|2|,403|285|36|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,403|285|36|,nan|nan|nan|,nan|nan|nan|,0|403|321|,0|0|0|,2337|403|321|,0|0|0|,644|146|111|,0|0|0|,0|0|0|,644|146|111|,0|0|0|,0|0|0|,544|125|98|,16|7|45|,0|0|0|
19,0|1|2|,528|118|53|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,528|118|53|,nan|nan|nan|,nan|nan|nan|,0|528|171|,0|0|0|,857|528|171|,0|0|0|,372|377|99|,0|0|0|,0|0|0|,372|377|99|,0|0|0|,0|0|0|,348|335|89|,9|18|37|,0|0|0|
20,0|1|2|,339|317|52|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|317|52|,nan|nan|nan|,nan|nan|nan|,0|339|369|,0|0|0|,3021|339|369|,0|0|0|,696|114|90|,0|0|0|,0|0|0|,696|114|90|,0|0|0|,0|0|0|,589|102|81|,15|3|26|,0|0|0|
21,0|1|2|,574|99|55|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,574|99|55|,nan|nan|nan|,nan|nan|nan|,0|574|154|,0|0|0|,1097|574|154|,0|0|0|,486|330|82|,0|0|0|,0|0|0|,486|330|82|,0|0|0|,0|0|0|,403|296|72|,7|16|28|,0|0|0|
22,0|1|2|,396|280|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,396|280|44|,nan|nan|nan|,nan|nan|nan|,0|396|324|,0|0|0|,2763|396|324|,0|0|0|,678|134|88|,0|0|0|,0|0|0|,678|134|88|,0|0|0|,0|0|0|,579|119|77|,6|7|25|,0|0|0|
23,0|1|2|,573|112|52|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,573|112|52|,nan|nan|nan|,nan|nan|nan|,0|573|164|,0|0|0|,1182|573|164|,0|0|0|,468|346|84|,0|0|0|,0|0|0|,468|346|84|,0|0|0|,0|0|0|,392|308|67|,5|10|35|,0|0|0|
24,0|1|2|,387|298|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,387|298|32|,nan|nan|nan|,nan|nan|nan|,0|387|330|,0|0|0|,2373|387|330|,0|0|0|,667|137|96|,0|0|0|,0|0|0|,667|137|96|,0|0|0|,0|0|0|,569|119|82|,7|5|27|,0|0|0|
25,0|1|2|,562|114|55|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,562|114|55|,nan|nan|nan|,nan|nan|nan|,0|562|169|,0|0|0|,1052|562|169|,0|0|0|,472|325|80|,0|0|0|,0|0|0|,472|325|80|,0|0|0|,0|0|0|,408|295|71|,7|11|26|,0|0|0|
26,0|1|2|,401|284|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,401|284|45|,nan|nan|nan|,nan|nan|nan|,0|401|329|,0|0|0|,2674|401|329|,0|0|0|,664|136|100|,0|0|0|,0|0|0|,664|136|100|,0|0|0|,0|0|0|,575|131|86|,10|8|32|,0|0|0|
27,0|1|2|,565|123|54|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,565|123|54|,nan|nan|nan|,nan|nan|nan|,0|565|177|,0|0|0|,1114|565|177|,0|0|0|,444|345|82|,0|0|0|,0|0|0|,444|345|82|,0|0|0|,0|0|0|,384|313|69|,7|18|22|,0|0|0|
28,0|1|2|,377|295|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,377|295|47|,nan|nan|nan|,nan|nan|nan|,0|377|342|,0|0|0|,2882|377|342|,0|0|0|,680|129|91|,0|0|0|,0|0|0|,680|129|91|,0|0|0|,0|0|0|,595|110|77|,18|10|28|,0|0|0|
29,0|1|2|,577|100|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,577|100|49|,nan|nan|nan|,nan|nan|nan|,0|577|149|,0|0|0|,756|577|149|,0|0|0|,374|373|107|,0|0|0|,0|0|0|,374|373|107|,0|0|0|,0|0|0|,341|339|96|,0|14|33|,0|0|0|
30,0|1|2|,341|325|63|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|325|63|,nan|nan|nan|,nan|nan|nan|,0|341|388|,0|0|0|,3202|341|388|,0|0|0|,685|106|108|,0|0|0|,0|0|0|,685|106|108|,0|0|0|,0|0|0|,600|85|93|,11|6|35|,0|0|0|
31,0|1|2|,589|79|58|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,589|79|58|,nan|nan|nan|,nan|nan|nan|,0|589|137|,0|0|0|,810|589|137|,0|0|0|,342|420|86|,0|0|0|,0|0|0|,342|420|86|,0|0|0|,0|0|0|,322|373|77|,7|14|31|,0|0|0|
32,0|1|2|,315|359|46|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,315|359|46|,nan|nan|nan|,nan|nan|nan|,0|315|405|,0|0|0|,3569|315|405|,0|0|0|,733|75|92|,0|0|0|,0|0|0|,733|75|92|,0|0|0|,0|0|0|,640|59|83|,11|2|38|,0|0|0|
33,0|1|2|,629|57|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,629|57|45|,nan|nan|nan|,nan|nan|nan|,0|629|102|,0|0|0|,474|629|102|,0|0|0|,261|474|73|,0|0|0|,0|0|0|,261|474|73|,0|0|0|,0|0|0|,248|446|66|,9|26|22|,0|0|0|
34,0|1|2|,239|420|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,239|420|44|,nan|nan|nan|,nan|nan|nan|,0|239|464|,0|0|0|,4266|239|464|,0|0|0|,767|54|79|,0|0|0|,0|0|0|,767|54|79|,0|0|0|,0|0|0|,657|42|69|,11|3|24|,0|0|0|
35,0|1|2|,646|39|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,646|39|45|,nan|nan|nan|,nan|nan|nan|,0|646|84|,0|0|0|,417|646|84|,0|0|0|,237|531|56|,0|0|0|,0|0|0|,237|531|56|,0|0|0|,0|0|0|,225|483|55|,0|25|22|,0|0|0|
36,0|1|2|,225|458|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,225|458|33|,nan|nan|nan|,nan|nan|nan|,0|225|491|,0|0|0|,3890|225|491|,0|0|0|,748|64|87|,0|0|0|,0|0|0|,748|64|87|,0|0|0|,0|0|0|,635|51|73|,17|3|26|,0|0|0|
37,0|1|2|,618|48|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,618|48|47|,nan|nan|nan|,nan|nan|nan|,0|618|95|,0|0|0|,286|618|95|,0|0|0|,233|534|72|,0|0|0|,0|0|0|,233|534|72|,0|0|0|,0|0|0|,222|494|64|,5|31|15|,0|0|0|
38,0|1|2|,217|463|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,217|463|49|,nan|nan|nan|,nan|nan|nan|,0|217|512|,0|0|0|,4532|217|512|,0|0|0|,757|43|100|,0|0|0|,0|0|0|,757|43|100|,0|0|0|,0|0|0|,668|37|83|,11|4|37|,0|0|0|
39,0|1|2|,657|33|46|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,657|33|46|,nan|nan|nan|,nan|nan|nan|,0|657|79|,0|0|0|,279|657|79|,0|0|0|,183|562|64|,0|0|0|,0|0|0|,183|562|64|,0|0|0|,0|0|0|,175|534|57|,1|34|24|,0|0|0|
40,0|1|2|,174|500|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,174|500|33|,nan|nan|nan|,nan|nan|nan|,0|174|533|,0|0|0|,4586|174|533|,0|0|0|,755|48|97|,0|0|0|,0|0|0|,755|48|97|,0|0|0|,0|0|0|,653|42|82|,9|3|27|,0|0|0|
41,0|1|2|,644|39|55|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,644|39|55|,nan|nan|nan|,nan|nan|nan|,0|644|94|,0|0|0|,413|644|94|,0|0|0|,225|503|67|,0|0|0|,0|0|0|,225|503|67|,0|0|0|,0|0|0|,220|483|62|,7|25|27|,0|0|0|
42,0|1|2|,213|458|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,213|458|35|,nan|nan|nan|,nan|nan|nan|,0|213|493|,0|0|0|,5146|213|493|,0|0|0|,792|35|73|,0|0|0|,0|0|0|,792|35|73|,0|0|0|,0|0|0|,672|28|59|,16|0|31|,0|0|0|
43,0|1|2|,656|28|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,656|28|28|,nan|nan|nan|,nan|nan|nan|,0|656|56|,0|0|0|,494|656|56|,0|0|0|,231|521|41|,0|0|0|,0|0|0|,231|521|41|,0|0|0|,0|0|0|,225|498|40|,2|19|16|,0|0|0|
44,0|1|2|,223|479|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,223|479|24|,nan|nan|nan|,nan|nan|nan|,0|223|503|,0|0|0|,5879|223|503|,0|0|0|,803|34|63|,0|0|0|,0|0|0|,803|34|63|,0|0|0|,0|0|0|,690|31|58|,16|1|21|,0|0|0|
45,0|1|2|,674|30|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,674|30|37|,nan|nan|nan|,nan|nan|nan|,0|674|67|,0|0|0|,292|674|67|,0|0|0|,168|576|53|,0|0|0|,0|0|0|,168|576|53|,0|0|0|,0|0|0|,163|541|49|,2|26|22|,0|0|0|
46,0|1|2|,161|515|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,161|515|27|,nan|nan|nan|,nan|nan|nan|,0|161|542|,0|0|0|,4173|161|542|,0|0|0|,741|46|113|,0|0|0|,0|0|0|,741|46|113|,0|0|0|,0|0|0|,643|44|97|,11|2|40|,0|0|0|
47,0|1|2|,632|42|57|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,632|42|57|,nan|nan|nan|,nan|nan|nan|,0|632|99|,0|0|0|,480|632|99|,0|0|0|,277|515|66|,0|0|0|,0|0|0|,277|515|66|,0|0|0|,0|0|0|,219|458|65|,5|22|24|,0|0|0|
48,0|1|2|,214|436|41|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,214|436|41|,nan|nan|nan|,nan|nan|nan|,0|214|477|,0|0|0|,4142|214|477|,0|0|0|,757|54|89|,0|0|0|,0|0|0|,757|54|89|,0|0|0|,0|0|0|,638|54|84|,15|2|34|,0|0|0|
49,0|1|2|,623|52|50|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,623|52|50|,nan|nan|nan|,nan|nan|nan|,0|623|102|,0|0|0|,409|623|102|,0|0|0|,231|539|74|,0|0|0|,0|0|0|,231|539|74|,0|0|0|,0|0|0|,184|489|64|,6|20|24|,0|0|0|
50,0|1|2|,178|469|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|469|40|,nan|nan|nan|,nan|nan|nan|,0|178|509|,0|0|0|,4908|178|509|,0|0|0|,785|31|84|,0|0|0|,0|0|0|,785|31|84|,0|0|0|,0|0|0|,679|31|72|,12|2|24|,0|0|0|
51,0|1|2|,667|29|48|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,667|29|48|,nan|nan|nan|,nan|nan|nan|,0|667|77|,0|0|0|,252|667|77|,0|0|0|,136|592|70|,0|0|0|,0|0|0|,136|592|70|,0|0|0|,0|0|0|,124|558|67|,3|32|34|,0|0|0|
52,0|1|2|,121|526|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,121|526|33|,nan|nan|nan|,nan|nan|nan|,0|121|559|,0|0|0|,4460|121|559|,0|0|0|,768|29|104|,0|0|0|,0|0|0|,768|29|104|,0|0|0|,0|0|0|,653|28|93|,13|1|35|,0|0|0|
53,0|1|2|,640|27|58|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,640|27|58|,nan|nan|nan|,nan|nan|nan|,0|640|85|,0|0|0|,241|640|85|,0|0|0|,121|568|70|,0|0|0|,0|0|0|,121|568|70|,0|0|0|,0|0|0|,120|545|69|,2|25|25|,0|0|0|
54,0|1|2|,118|520|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,118|520|44|,nan|nan|nan|,nan|nan|nan|,0|118|564|,0|0|0|,5054|118|564|,0|0|0|,796|20|84|,0|0|0|,0|0|0|,796|20|84|,0|0|0|,0|0|0|,676|19|73|,13|1|30|,0|0|0|
55,0|1|2|,663|18|43|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,663|18|43|,nan|nan|nan|,nan|nan|nan|,0|663|61|,0|0|0|,326|663|61|,0|0|0|,214|549|50|,0|0|0|,0|0|0|,214|549|50|,0|0|0|,0|0|0|,207|509|46|,5|23|18|,0|0|0|
56,0|1|2|,202|486|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,202|486|28|,nan|nan|nan|,nan|nan|nan|,0|202|514|,0|0|0|,4965|202|514|,0|0|0|,781|33|86|,0|0|0|,0|0|0|,781|33|86|,0|0|0|,0|0|0|,657|28|70|,19|0|29|,0|0|0|
57,0|1|2|,638|28|41|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,638|28|41|,nan|nan|nan|,nan|nan|nan|,0|638|69|,0|0|0|,187|638|69|,0|0|0|,95|582|57|,0|0|0|,0|0|0|,95|582|57|,0|0|0|,0|0|0|,95|568|56|,2|30|24|,0|0|0|
58,0|1|2|,93|538|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,93|538|32|,nan|nan|nan|,nan|nan|nan|,0|93|570|,0|0|0|,5846|93|570|,0|0|0|,810|12|78|,0|0|0|,0|0|0|,810|12|78|,0|0|0|,0|0|0|,707|12|67|,25|0|29|,0|0|0|
59,0|1|2|,682|12|38|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,682|12|38|,nan|nan|nan|,nan|nan|nan|,0|682|50|,0|0|0|,127|682|50|,0|0|0|,84|621|41|,0|0|0|,0|0|0|,84|621|41|,0|0|0|,0|0|0|,84|611|41|,3|31|20|,0|0|0|
60,0|1|2|,81|580|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,81|580|21|,nan|nan|nan|,nan|nan|nan|,0|81|601|,0|0|0|,5917|81|601|,0|0|0|,784|18|98|,0|0|0|,0|0|0|,784|18|98|,0|0|0|,0|0|0|,688|16|81|,19|2|32|,0|0|0|
61,0|1|2|,669|14|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,669|14|49|,nan|nan|nan|,nan|nan|nan|,0|669|63|,0|0|0|,103|669|63|,0|0|0|,81|639|54|,0|0|0|,0|0|0|,81|639|54|,0|0|0|,0|0|0|,77|610|51|,1|34|13|,0|0|0|
62,0|1|2|,76|576|38|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,76|576|38|,nan|nan|nan|,nan|nan|nan|,0|76|614|,0|0|0|,6317|76|614|,0|0|0|,811|14|75|,0|0|0|,0|0|0|,811|14|75|,0|0|0|,0|0|0|,698|12|64|,8|0|24|,0|0|0|
63,0|1|2|,690|12|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,690|12|40|,nan|nan|nan|,nan|nan|nan|,0|690|52|,0|0|0|,40|690|52|,0|0|0|,29|665|51|,0|0|0|,0|0|0|,29|665|51|,0|0|0|,0|0|0|,29|656|50|,2|35|18|,0|0|0|
64,0|1|2|,27|621|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,27|621|32|,nan|nan|nan|,nan|nan|nan|,0|27|653|,0|0|0|,7451|27|653|,0|0|0|,821|2|77|,0|0|0|,0|0|0|,821|2|77|,0|0|0|,0|0|0|,723|2|68|,17|0|26|,0|0|0|
65,0|1|2|,706|2|42|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,706|2|42|,nan|nan|nan|,nan|nan|nan|,0|706|44|,0|0|0|,41|706|44|,0|0|0|,30|681|42|,0|0|0|,0|0|0|,30|681|42|,0|0|0|,0|0|0|,30|654|42|,2|29|18|,0|0|0|
66,0|1|2|,28|625|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,28|625|24|,nan|nan|nan|,nan|nan|nan|,0|28|649|,0|0|0|,5159|28|649|,0|0|0|,795|5|102|,0|0|0|,0|0|0|,795|5|102|,0|0|0|,0|0|0|,691|4|92|,12|0|27|,0|0|0|
67,0|1|2|,679|4|65|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,679|4|65|,nan|nan|nan|,nan|nan|nan|,0|679|69|,0|0|0|,52|679|69|,0|0|0|,38|652|64|,0|0|0|,0|0|0|,38|652|64|,0|0|0|,0|0|0|,38|630|62|,0|20|31|,0|0|0|
68,0|1|2|,38|610|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,38|610|31|,nan|nan|nan|,nan|nan|nan|,0|38|641|,0|0|0|,4377|38|641|,0|0|0|,778|6|116|,0|0|0|,0|0|0|,778|6|116|,0|0|0|,0|0|0|,685|6|101|,15|0|40|,0|0|0|
69,0|1|2|,670|6|61|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,670|6|61|,nan|nan|nan|,nan|nan|nan|,0|670|67|,0|0|0|,28|670|67|,0|0|0|,22|653|66|,0|0|0|,0|0|0|,22|653|66|,0|0|0|,0|0|0|,22|635|62|,1|25|25|,0|0|0|
70,0|1|2|,21|610|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,21|610|37|,nan|nan|nan|,nan|nan|nan|,0|21|647|,0|0|0|,4026|21|647|,0|0|0|,766|3|131|,0|0|0|,0|0|0|,766|3|131|,0|0|0|,0|0|0|,650|3|114|,9|1|42|,0|0|0|
71,0|1|2|,641|2|72|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,641|2|72|,nan|nan|nan|,nan|nan|nan|,0|641|74|,0|0|0|,29|641|74|,0|0|0|,27|638|74|,0|0|0|,0|0|0|,27|638|74|,0|0|0|,0|0|0|,27|622|70|,2|30|26|,0|0|0|
72,0|1|2|,25|592|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,25|592|44|,nan|nan|nan|,nan|nan|nan|,0|25|636|,0|0|0|,6978|25|636|,0|0|0|,812|3|85|,0|0|0|,0|0|0|,812|3|85|,0|0|0|,0|0|0|,691|3|73|,18|1|30|,0|0|0|
73,0|1|2|,673|2|43|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,673|2|43|,nan|nan|nan|,nan|nan|nan|,0|673|45|,0|0|0|,18|673|45|,0|0|0|,18|666|44|,0|0|0|,0|0|0|,18|666|44|,0|0|0|,0|0|0|,18|666|44|,0|41|18|,0|0|0|
74,0|1|2|,18|625|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,18|625|26|,nan|nan|nan|,nan|nan|nan|,0|18|651|,0|0|0|,5847|18|651|,0|0|0|,804|2|95|,0|0|0|,0|0|0|,804|2|95|,0|0|0|,0|0|0|,697|2|82|,16|0|33|,0|0|0|
75,0|1|2|,681|2|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,681|2|49|,nan|nan|nan|,nan|nan|nan|,0|681|51|,0|0|0|,0|681|51|,0|0|0|,0|681|51|,0|0|0|,0|0|0|,0|681|51|,0|0|0|,0|0|0|,0|668|51|,0|23|22|,0|0|0|
76,0|1|2|,0|645|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|645|29|,nan|nan|nan|,nan|nan|nan|,0|0|674|,0|0|0|,6827|0|674|,0|0|0|,809|0|90|,0|0|0|,0|0|0|,809|0|90|,0|0|0|,0|0|0|,707|0|78|,11|0|38|,0|0|0|
77,0|1|2|,696|0|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,696|0|40|,nan|nan|nan|,nan|nan|nan|,0|696|40|,0|0|0|,0|696|40|,0|0|0|,0|696|40|,0|0|0|,0|0|0|,0|696|40|,0|0|0|,0|0|0|,0|682|38|,0|36|16|,0|0|0|
78,0|1|2|,0|646|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|646|22|,nan|nan|nan|,nan|nan|nan|,0|0|668|,0|0|0|,5696|0|668|,0|0|0|,806|0|94|,0|0|0|,0|0|0|,806|0|94|,0|0|0|,0|0|0|,679|0|82|,17|0|33|,0|0|0|
79,0|1|2|,662|0|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,662|0|49|,nan|nan|nan|,nan|nan|nan|,0|662|49|,0|0|0|,0|662|49|,0|0|0|,0|662|49|,0|0|0|,0|0|0|,0|662|49|,0|0|0|,0|0|0|,0|652|48|,0|40|13|,0|0|0|
