Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
12,0|1|2|,176|143|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|143|21|,nan|nan|nan|,nan|nan|nan|,0|176|164|,0|0|0|,1299|176|164|,0|0|0|,183|176|31|,0|0|0|,0|0|0|,183|176|31|,0|0|0|,0|0|0|,181|174|31|,4|11|13|,0|0|0|
13,0|1|2|,177|163|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,177|163|18|,nan|nan|nan|,nan|nan|nan|,0|177|181|,0|0|0|,1113|177|181|,0|0|0|,171|177|38|,0|0|0|,0|0|0|,171|177|38|,0|0|0|,0|0|0|,171|175|38|,4|8|15|,0|0|0|
14,0|1|2|,167|167|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,167|167|23|,nan|nan|nan|,nan|nan|nan|,0|167|190|,0|0|0|,1714|167|190|,0|0|0|,182|167|27|,0|0|0|,0|0|0|,182|167|27|,0|0|0|,0|0|0|,182|167|27|,2|5|7|,0|0|0|
15,0|1|2|,180|162|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,180|162|20|,nan|nan|nan|,nan|nan|nan|,0|180|182|,0|0|0|,1557|180|182|,0|0|0|,185|180|24|,0|0|0|,0|0|0|,185|180|24|,0|0|0|,0|0|0|,185|180|24|,2|4|7|,0|0|0|
16,0|1|2|,183|176|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,183|176|17|,nan|nan|nan|,nan|nan|nan|,0|183|193|,0|0|0|,2016|183|193|,0|0|0|,187|183|20|,0|0|0|,0|0|0|,187|183|20|,0|0|0|,0|0|0|,187|183|20|,3|6|8|,0|0|0|
17,0|1|2|,184|177|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,184|177|12|,nan|nan|nan|,nan|nan|nan|,0|184|189|,0|0|0|,1816|184|189|,0|0|0|,182|184|21|,0|0|0|,0|0|0|,182|184|21|,0|0|0|,0|0|0|,182|184|21|,4|10|10|,0|0|0|
18,0|1|2|,178|174|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|174|11|,nan|nan|nan|,nan|nan|nan|,0|178|185|,0|0|0|,1476|178|185|,0|0|0|,183|178|25|,0|0|0|,0|0|0|,183|178|25|,0|0|0|,0|0|0|,182|178|25|,1|9|13|,0|0|0|
19,0|1|2|,181|169|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,181|169|12|,nan|nan|nan|,nan|nan|nan|,0|181|181|,0|0|0|,1827|181|181|,0|0|0|,180|181|25|,0|0|0|,0|0|0|,180|181|25|,0|0|0|,0|0|0|,180|181|25|,4|11|10|,0|0|0|
20,0|1|2|,176|170|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|170|15|,nan|nan|nan|,nan|nan|nan|,0|176|185|,0|0|0|,1865|176|185|,0|0|0|,181|176|25|,0|0|0|,0|0|0|,181|176|25|,0|0|0|,0|0|0|,181|176|25|,1|7|12|,0|0|0|
21,0|1|2|,180|169|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,180|169|13|,nan|nan|nan|,nan|nan|nan|,0|180|182|,0|0|0|,2140|180|182|,0|0|0|,189|180|18|,0|0|0|,0|0|0|,189|180|18|,0|0|0|,0|0|0|,189|180|18|,3|6|5|,0|0|0|
22,0|1|2|,186|174|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,186|174|13|,nan|nan|nan|,nan|nan|nan|,0|186|187|,0|0|0|,1374|186|187|,0|0|0|,176|186|30|,0|0|0|,0|0|0|,176|186|30|,0|0|0|,0|0|0|,176|181|30|,3|7|12|,0|0|0|
23,0|1|2|,173|174|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,173|174|18|,nan|nan|nan|,nan|nan|nan|,0|173|192|,0|0|0|,1293|173|192|,0|0|0|,172|173|37|,0|0|0|,0|0|0|,172|173|37|,0|0|0|,0|0|0|,172|173|37|,6|8|13|,0|0|0|
24,0|1|2|,166|165|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,166|165|24|,nan|nan|nan|,nan|nan|nan|,0|166|189|,0|0|0|,2030|166|189|,0|0|0|,186|166|25|,0|0|0|,0|0|0|,186|166|25|,0|0|0|,0|0|0|,185|166|25|,2|4|8|,0|0|0|
25,0|1|2|,183|162|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,183|162|17|,nan|nan|nan|,nan|nan|nan|,0|183|179|,0|0|0|,1467|183|179|,0|0|0|,182|183|27|,0|0|0|,0|0|0|,182|183|27|,0|0|0|,0|0|0|,181|183|27|,3|7|7|,0|0|0|
26,0|1|2|,178|176|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|176|20|,nan|nan|nan|,nan|nan|nan|,0|178|196|,0|0|0|,1360|178|196|,0|0|0|,180|178|32|,0|0|0|,0|0|0|,180|178|32|,0|0|0|,0|0|0|,180|178|32|,2|7|15|,0|0|0|
27,0|1|2|,178|171|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|171|17|,nan|nan|nan|,nan|nan|nan|,0|178|188|,0|0|0|,1205|178|188|,0|0|0|,172|178|35|,0|0|0|,0|0|0|,172|178|35|,0|0|0|,0|0|0|,172|178|35|,6|7|19|,0|0|0|
28,0|1|2|,166|171|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,166|171|16|,nan|nan|nan|,nan|nan|nan|,0|166|187|,0|0|0|,2119|166|187|,0|0|0|,184|166|23|,0|0|0|,0|0|0|,184|166|23|,0|0|0|,0|0|0|,184|166|23|,4|8|13|,0|0|0|
29,0|1|2|,180|158|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,180|158|10|,nan|nan|nan|,nan|nan|nan|,0|180|168|,0|0|0|,1854|180|168|,0|0|0|,180|180|26|,0|0|0|,0|0|0|,180|180|26|,0|0|0|,0|0|0|,180|180|26|,1|8|9|,0|0|0|
30,0|1|2|,179|172|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|172|17|,nan|nan|nan|,nan|nan|nan|,0|179|189|,0|0|0|,1602|179|189|,0|0|0|,178|179|30|,0|0|0|,0|0|0|,178|179|30|,0|0|0|,0|0|0|,178|178|30|,4|9|12|,0|0|0|
31,0|1|2|,174|169|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,174|169|18|,nan|nan|nan|,nan|nan|nan|,0|174|187|,0|0|0|,1859|174|187|,0|0|0|,183|174|22|,0|0|0|,0|0|0|,183|174|22|,0|0|0|,0|0|0|,183|174|22|,5|11|11|,0|0|0|
32,0|1|2|,178|163|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|163|11|,nan|nan|nan|,nan|nan|nan|,0|178|174|,0|0|0|,1629|178|174|,0|0|0|,182|178|20|,0|0|0|,0|0|0|,182|178|20|,0|0|0|,0|0|0|,182|178|20|,3|10|5|,0|0|0|
33,0|1|2|,179|168|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|168|15|,nan|nan|nan|,nan|nan|nan|,0|179|183|,0|0|0|,2266|179|183|,0|0|0|,184|179|22|,0|0|0|,0|0|0|,184|179|22|,0|0|0|,0|0|0|,184|179|22|,2|7|6|,0|0|0|
34,0|1|2|,182|172|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,182|172|16|,nan|nan|nan|,nan|nan|nan|,0|182|188|,0|0|0|,1600|182|188|,0|0|0|,182|182|24|,0|0|0|,0|0|0|,182|182|24|,0|0|0|,0|0|0|,182|179|24|,3|15|10|,0|0|0|
35,0|1|2|,179|164|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|164|14|,nan|nan|nan|,nan|nan|nan|,0|179|178|,0|0|0|,1696|179|178|,0|0|0|,181|179|25|,0|0|0|,0|0|0|,181|179|25|,0|0|0|,0|0|0|,181|179|25|,3|8|10|,0|0|0|
36,0|1|2|,178|171|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|171|15|,nan|nan|nan|,nan|nan|nan|,0|178|186|,0|0|0|,1841|178|186|,0|0|0|,184|178|22|,0|0|0|,0|0|0|,184|178|22|,0|0|0|,0|0|0|,184|178|22|,2|10|12|,0|0|0|
37,0|1|2|,182|168|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,182|168|10|,nan|nan|nan|,nan|nan|nan|,0|182|178|,0|0|0|,1470|182|178|,0|0|0|,184|182|19|,0|0|0|,0|0|0|,184|182|19|,0|0|0|,0|0|0|,184|182|19|,2|11|7|,0|0|0|
38,0|1|2|,182|171|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,182|171|12|,nan|nan|nan|,nan|nan|nan|,0|182|183|,0|0|0|,1674|182|183|,0|0|0|,177|182|26|,0|0|0|,0|0|0|,177|182|26|,0|0|0|,0|0|0|,177|182|26|,6|12|9|,0|0|0|
39,0|1|2|,171|170|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,171|170|17|,nan|nan|nan|,nan|nan|nan|,0|171|187|,0|0|0|,2301|171|187|,0|0|0|,189|171|18|,0|0|0|,0|0|0|,189|171|18|,0|0|0|,0|0|0|,186|171|18|,4|12|8|,0|0|0|
40,0|1|2|,182|159|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,182|159|10|,nan|nan|nan|,nan|nan|nan|,0|182|169|,0|0|0|,1321|182|169|,0|0|0|,172|182|34|,0|0|0|,0|0|0|,172|182|34|,0|0|0|,0|0|0|,172|177|34|,3|17|11|,0|0|0|
41,0|1|2|,169|160|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,169|160|23|,nan|nan|nan|,nan|nan|nan|,0|169|183|,0|0|0|,1415|169|183|,0|0|0|,173|169|35|,0|0|0|,0|0|0|,173|169|35|,0|0|0|,0|0|0|,173|169|34|,4|6|14|,0|0|0|
42,0|1|2|,169|163|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,169|163|20|,nan|nan|nan|,nan|nan|nan|,0|169|183|,0|0|0|,1189|169|183|,0|0|0|,177|169|27|,0|0|0|,0|0|0|,177|169|27|,0|0|0|,0|0|0|,177|169|27|,7|1|8|,0|0|0|
43,0|1|2|,170|168|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,170|168|19|,nan|nan|nan|,nan|nan|nan|,0|170|187|,0|0|0|,2050|170|187|,0|0|0|,179|170|29|,0|0|0|,0|0|0|,179|170|29|,0|0|0|,0|0|0|,179|170|29|,2|14|10|,0|0|0|
44,0|1|2|,177|156|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,177|156|19|,nan|nan|nan|,nan|nan|nan|,0|177|175|,0|0|0|,1205|177|175|,0|0|0|,171|177|37|,0|0|0|,0|0|0|,171|177|37|,0|0|0|,0|0|0|,171|175|35|,5|7|14|,0|0|0|
45,0|1|2|,166|168|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,166|168|21|,nan|nan|nan|,nan|nan|nan|,0|166|189|,0|0|0|,2142|166|189|,0|0|0|,179|166|26|,0|0|0|,0|0|0|,179|166|26|,0|0|0|,0|0|0|,179|166|26|,3|7|7|,0|0|0|
46,0|1|2|,176|159|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|159|19|,nan|nan|nan|,nan|nan|nan|,0|176|178|,0|0|0|,1495|176|178|,0|0|0|,177|176|30|,0|0|0|,0|0|0|,177|176|30|,0|0|0|,0|0|0|,177|175|29|,4|8|11|,0|0|0|
47,0|1|2|,173|167|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,173|167|18|,nan|nan|nan|,nan|nan|nan|,0|173|185|,0|0|0|,1932|173|185|,0|0|0|,183|173|26|,0|0|0|,0|0|0|,183|173|26|,0|0|0|,0|0|0|,181|173|26|,2|8|13|,0|0|0|
48,0|1|2|,179|165|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|165|13|,nan|nan|nan|,nan|nan|nan|,0|179|178|,0|0|0|,1935|179|178|,0|0|0|,181|179|25|,0|0|0|,0|0|0|,181|179|25|,0|0|0|,0|0|0|,181|179|25|,5|6|8|,0|0|0|
49,0|1|2|,176|173|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|173|17|,nan|nan|nan|,nan|nan|nan|,0|176|190|,0|0|0|,2159|176|190|,0|0|0|,178|176|32|,0|0|0|,0|0|0|,178|176|32|,0|0|0|,0|0|0|,178|176|32|,0|7|11|,0|0|0|
50,0|1|2|,178|169|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,178|169|21|,nan|nan|nan|,nan|nan|nan|,0|178|190|,0|0|0|,1755|178|190|,0|0|0|,182|178|27|,0|0|0|,0|0|0|,182|178|27|,0|0|0|,0|0|0|,182|178|27|,2|5|9|,0|0|0|
51,0|1|2|,180|173|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,180|173|18|,nan|nan|nan|,nan|nan|nan|,0|180|191|,0|0|0|,1375|180|191|,0|0|0|,170|180|41|,0|0|0|,0|0|0|,170|180|41|,0|0|0|,0|0|0|,170|177|41|,2|3|16|,0|0|0|
52,0|1|2|,168|174|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,168|174|25|,nan|nan|nan|,nan|nan|nan|,0|168|199|,0|0|0|,1329|168|199|,0|0|0|,181|168|33|,0|0|0|,0|0|0|,181|168|33|,0|0|0|,0|0|0|,178|168|33|,2|5|10|,0|0|0|
53,0|1|2|,176|163|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|163|23|,nan|nan|nan|,nan|nan|nan|,0|176|186|,0|0|0|,1454|176|186|,0|0|0|,182|176|30|,0|0|0|,0|0|0|,182|176|30|,0|0|0|,0|0|0|,182|174|30|,2|10|12|,0|0|0|
54,0|1|2|,180|164|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,180|164|18|,nan|nan|nan|,nan|nan|nan|,0|180|182|,0|0|0|,1738|180|182|,0|0|0|,182|180|22|,0|0|0|,0|0|0|,182|180|22|,0|0|0|,0|0|0|,182|180|22|,3|6|9|,0|0|0|
55,0|1|2|,179|174|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|174|13|,nan|nan|nan|,nan|nan|nan|,0|179|187|,0|0|0|,2094|179|187|,0|0|0|,188|179|20|,0|0|0|,0|0|0|,188|179|20|,0|0|0|,0|0|0|,188|179|20|,4|10|6|,0|0|0|
56,0|1|2|,184|169|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,184|169|14|,nan|nan|nan|,nan|nan|nan|,0|184|183|,0|0|0|,2201|184|183|,0|0|0|,180|184|25|,0|0|0|,0|0|0|,180|184|25|,0|0|0|,0|0|0|,180|182|24|,8|7|8|,0|0|0|
57,0|1|2|,172|175|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,172|175|16|,nan|nan|nan|,nan|nan|nan|,0|172|191|,0|0|0|,1242|172|191|,0|0|0|,170|172|36|,0|0|0|,0|0|0|,170|172|36|,0|0|0|,0|0|0|,170|172|36|,5|3|15|,0|0|0|
58,0|1|2|,165|169|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,165|169|21|,nan|nan|nan|,nan|nan|nan|,0|165|190|,0|0|0|,1844|165|190|,0|0|0|,182|165|26|,0|0|0|,0|0|0|,182|165|26|,0|0|0|,0|0|0|,182|165|25|,3|9|10|,0|0|0|
59,0|1|2|,179|156|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|156|15|,nan|nan|nan|,nan|nan|nan|,0|179|171|,0|0|0|,2327|179|171|,0|0|0|,193|179|13|,0|0|0|,0|0|0|,193|179|13|,0|0|0|,0|0|0|,192|179|13|,6|13|5|,0|0|0|
60,0|1|2|,186|166|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,186|166|8|,nan|nan|nan|,nan|nan|nan|,0|186|174|,0|0|0|,1571|186|174|,0|0|0|,187|186|18|,0|0|0|,0|0|0|,187|186|18|,0|0|0|,0|0|0|,187|186|18|,1|10|9|,0|0|0|
61,0|1|2|,186|176|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,186|176|9|,nan|nan|nan|,nan|nan|nan|,0|186|185|,0|0|0|,2326|186|185|,0|0|0|,183|186|22|,0|0|0|,0|0|0|,183|186|22|,0|0|0|,0|0|0|,183|184|22|,2|3|12|,0|0|0|
62,0|1|2|,181|181|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,181|181|10|,nan|nan|nan|,nan|nan|nan|,0|181|191|,0|0|0|,1730|181|191|,0|0|0|,173|181|31|,0|0|0|,0|0|0|,173|181|31|,0|0|0|,0|0|0|,173|177|30|,2|5|12|,0|0|0|
63,0|1|2|,171|172|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,171|172|18|,nan|nan|nan|,nan|nan|nan|,0|171|190|,0|0|0|,1567|171|190|,0|0|0|,185|171|24|,0|0|0|,0|0|0|,185|171|24|,0|0|0|,0|0|0|,182|171|24|,1|7|7|,0|0|0|
64,0|1|2|,181|164|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,181|164|17|,nan|nan|nan|,nan|nan|nan|,0|181|181|,0|0|0|,1994|181|181|,0|0|0|,181|181|30|,0|0|0|,0|0|0|,181|181|30|,0|0|0|,0|0|0|,181|181|30|,1|10|15|,0|0|0|
65,0|1|2|,180|171|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,180|171|15|,nan|nan|nan|,nan|nan|nan|,0|180|186|,0|0|0|,1119|180|186|,0|0|0|,173|180|34|,0|0|0|,0|0|0|,173|180|34|,0|0|0|,0|0|0|,173|180|34|,1|8|18|,0|0|0|
66,0|1|2|,172|172|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,172|172|16|,nan|nan|nan|,nan|nan|nan|,0|172|188|,0|0|0|,1397|172|188|,0|0|0|,177|172|33|,0|0|0|,0|0|0|,177|172|33|,0|0|0|,0|0|0|,177|172|33|,1|8|17|,0|0|0|
67,0|1|2|,176|164|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|164|16|,nan|nan|nan|,nan|nan|nan|,0|176|180|,0|0|0|,1913|176|180|,0|0|0|,174|176|33|,0|0|0|,0|0|0|,174|176|33|,0|0|0|,0|0|0|,174|172|33|,3|10|13|,0|0|0|
68,0|1|2|,171|162|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,171|162|20|,nan|nan|nan|,nan|nan|nan|,0|171|182|,0|0|0|,2311|171|182|,0|0|0|,190|171|18|,0|0|0|,0|0|0|,190|171|18|,0|0|0|,0|0|0|,189|171|18|,5|12|9|,0|0|0|
69,0|1|2|,184|159|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,184|159|9|,nan|nan|nan|,nan|nan|nan|,0|184|168|,0|0|0|,1751|184|168|,0|0|0|,180|184|22|,0|0|0|,0|0|0|,180|184|22|,0|0|0|,0|0|0|,180|184|22|,3|6|8|,0|0|0|
70,0|1|2|,177|178|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,177|178|14|,nan|nan|nan|,nan|nan|nan|,0|177|192|,0|0|0|,1635|177|192|,0|0|0|,179|177|27|,0|0|0|,0|0|0|,179|177|27|,0|0|0|,0|0|0|,179|177|27|,3|14|13|,0|0|0|
71,0|1|2|,176|163|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|163|14|,nan|nan|nan|,nan|nan|nan|,0|176|177|,0|0|0|,1156|176|177|,0|0|0|,170|176|37|,0|0|0|,0|0|0|,170|176|37|,0|0|0|,0|0|0|,170|174|37|,3|12|16|,0|0|0|
72,0|1|2|,167|162|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,167|162|21|,nan|nan|nan|,nan|nan|nan|,0|167|183|,0|0|0|,1481|167|183|,0|0|0|,170|167|37|,0|0|0|,0|0|0|,170|167|37|,0|0|0|,0|0|0|,170|167|37|,3|4|17|,0|0|0|
73,0|1|2|,167|163|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,167|163|20|,nan|nan|nan|,nan|nan|nan|,0|167|183|,0|0|0|,1763|167|183|,0|0|0|,185|167|20|,0|0|0|,0|0|0|,185|167|20|,0|0|0|,0|0|0|,185|167|20|,4|9|7|,0|0|0|
74,0|1|2|,181|158|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,181|158|13|,nan|nan|nan|,nan|nan|nan|,0|181|171|,0|0|0|,1319|181|171|,0|0|0|,181|181|25|,0|0|0|,0|0|0|,181|181|25|,0|0|0|,0|0|0|,181|177|24|,6|7|8|,0|0|0|
75,0|1|2|,175|170|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|170|16|,nan|nan|nan|,nan|nan|nan|,0|175|186|,0|0|0|,1440|175|186|,0|0|0|,181|175|23|,0|0|0|,0|0|0|,181|175|23|,0|0|0|,0|0|0|,181|175|23|,6|7|6|,0|0|0|
76,0|1|2|,175|168|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|168|17|,nan|nan|nan|,nan|nan|nan|,0|175|185|,0|0|0|,1449|175|185|,0|0|0|,171|175|34|,0|0|0|,0|0|0|,171|175|34|,0|0|0|,0|0|0|,171|173|34|,6|6|7|,0|0|0|
77,0|1|2|,165|167|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,165|167|27|,nan|nan|nan|,nan|nan|nan|,0|165|194|,0|0|0|,1748|165|194|,0|0|0|,179|165|31|,0|0|0|,0|0|0|,179|165|31|,0|0|0|,0|0|0|,179|165|31|,4|13|11|,0|0|0|
78,0|1|2|,175|152|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|152|20|,nan|nan|nan|,nan|nan|nan|,0|175|172|,0|0|0|,1425|175|172|,0|0|0|,172|175|36|,0|0|0|,0|0|0|,172|175|36|,0|0|0|,0|0|0|,172|173|36|,4|8|21|,0|0|0|
79,0|1|2|,168|165|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,168|165|15|,nan|nan|nan|,nan|nan|nan|,0|168|180|,0|0|0|,1629|168|180|,0|0|0|,180|168|26|,0|0|0|,0|0|0|,180|168|26|,0|0|0|,0|0|0|,180|168|26|,5|11|11|,0|0|0|
