Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
25,0|1|2|,264|64|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,264|64|23|,nan|nan|nan|,nan|nan|nan|,0|264|87|,0|0|0|,604|264|87|,0|0|0|,243|121|36|,0|0|0|,0|0|0|,243|121|36|,0|0|0|,0|0|0|,227|114|32|,2|3|12|,0|0|0|
26,0|1|2|,225|111|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,225|111|20|,nan|nan|nan|,nan|nan|nan|,0|225|131|,0|0|0|,1117|225|131|,0|0|0|,271|80|49|,0|0|0|,0|0|0|,271|80|49|,0|0|0|,0|0|0|,263|77|45|,7|4|18|,0|0|0|
27,0|1|2|,256|73|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,256|73|27|,nan|nan|nan|,nan|nan|nan|,0|256|100|,0|0|0|,668|256|100|,0|0|0|,218|134|36|,0|0|0|,0|0|0|,218|134|36|,0|0|0|,0|0|0|,213|119|30|,4|7|13|,0|0|0|
28,0|1|2|,209|112|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,209|112|17|,nan|nan|nan|,nan|nan|nan|,0|209|129|,0|0|0|,1117|209|129|,0|0|0|,283|83|34|,0|0|0|,0|0|0|,283|83|34|,0|0|0|,0|0|0|,274|73|30|,9|6|16|,0|0|0|
29,0|1|2|,265|67|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,265|67|14|,nan|nan|nan|,nan|nan|nan|,0|265|81|,0|0|0|,463|265|81|,0|0|0|,192|169|39|,0|0|0|,0|0|0|,192|169|39|,0|0|0|,0|0|0|,184|153|39|,2|10|17|,0|0|0|
30,0|1|2|,182|143|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,182|143|22|,nan|nan|nan|,nan|nan|nan|,0|182|165|,0|0|0|,1455|182|165|,0|0|0|,312|49|39|,0|0|0|,0|0|0|,312|49|39|,0|0|0|,0|0|0|,297|46|38|,5|1|17|,0|0|0|
31,0|1|2|,292|45|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,292|45|21|,nan|nan|nan|,nan|nan|nan|,0|292|66|,0|0|0|,336|292|66|,0|0|0|,164|194|38|,0|0|0|,0|0|0|,164|194|38|,0|0|0|,0|0|0|,155|180|37|,5|14|18|,0|0|0|
32,0|1|2|,150|166|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,150|166|19|,nan|nan|nan|,nan|nan|nan|,0|150|185|,0|0|0|,1923|150|185|,0|0|0|,336|25|39|,0|0|0|,0|0|0|,336|25|39|,0|0|0|,0|0|0|,317|24|37|,7|2|17|,0|0|0|
33,0|1|2|,310|22|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,310|22|20|,nan|nan|nan|,nan|nan|nan|,0|310|42|,0|0|0|,428|310|42|,0|0|0|,154|191|28|,0|0|0|,0|0|0|,154|191|28|,0|0|0|,0|0|0|,147|175|27|,0|6|11|,0|0|0|
34,0|1|2|,147|169|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,147|169|16|,nan|nan|nan|,nan|nan|nan|,0|147|185|,0|0|0|,1962|147|185|,0|0|0|,335|27|38|,0|0|0|,0|0|0|,335|27|38|,0|0|0|,0|0|0|,322|24|35|,5|0|12|,0|0|0|
35,0|1|2|,317|24|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,317|24|23|,nan|nan|nan|,nan|nan|nan|,0|317|47|,0|0|0|,268|317|47|,0|0|0|,150|218|28|,0|0|0|,0|0|0|,150|218|28|,0|0|0|,0|0|0|,146|208|28|,1|14|16|,0|0|0|
36,0|1|2|,145|194|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,145|194|12|,nan|nan|nan|,nan|nan|nan|,0|145|206|,0|0|0|,2415|145|206|,0|0|0|,346|22|32|,0|0|0|,0|0|0|,346|22|32|,0|0|0|,0|0|0|,336|22|32|,7|1|16|,0|0|0|
37,0|1|2|,329|21|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,329|21|16|,nan|nan|nan|,nan|nan|nan|,0|329|37|,0|0|0|,166|329|37|,0|0|0|,110|258|28|,0|0|0|,0|0|0|,110|258|28|,0|0|0|,0|0|0|,104|242|26|,3|14|7|,0|0|0|
38,0|1|2|,101|228|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,101|228|19|,nan|nan|nan|,nan|nan|nan|,0|101|247|,0|0|0|,2078|101|247|,0|0|0|,338|18|44|,0|0|0|,0|0|0|,338|18|44|,0|0|0|,0|0|0|,330|18|44|,10|1|12|,0|0|0|
39,0|1|2|,320|17|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,320|17|32|,nan|nan|nan|,nan|nan|nan|,0|320|49|,0|0|0|,117|320|49|,0|0|0|,83|262|43|,0|0|0|,0|0|0|,83|262|43|,0|0|0|,0|0|0|,81|257|43|,1|12|22|,0|0|0|
40,0|1|2|,80|245|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,80|245|21|,nan|nan|nan|,nan|nan|nan|,0|80|266|,0|0|0|,3039|80|266|,0|0|0|,361|11|28|,0|0|0|,0|0|0|,361|11|28|,0|0|0|,0|0|0|,357|11|28|,2|0|12|,0|0|0|
41,0|1|2|,355|11|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,355|11|16|,nan|nan|nan|,nan|nan|nan|,0|355|27|,0|0|0|,168|355|27|,0|0|0|,94|280|20|,0|0|0|,0|0|0|,94|280|20|,0|0|0|,0|0|0|,91|258|19|,0|18|12|,0|0|0|
42,0|1|2|,91|240|7|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|240|7|,nan|nan|nan|,nan|nan|nan|,0|91|247|,0|0|0|,2251|91|247|,0|0|0|,351|18|31|,0|0|0|,0|0|0|,351|18|31|,0|0|0|,0|0|0|,346|17|30|,7|1|12|,0|0|0|
43,0|1|2|,339|16|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|16|18|,nan|nan|nan|,nan|nan|nan|,0|339|34|,0|0|0|,108|339|34|,0|0|0|,78|287|28|,0|0|0|,0|0|0|,78|287|28|,0|0|0|,0|0|0|,70|272|27|,2|11|9|,0|0|0|
44,0|1|2|,68|261|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,68|261|18|,nan|nan|nan|,nan|nan|nan|,0|68|279|,0|0|0|,2685|68|279|,0|0|0|,347|17|36|,0|0|0|,0|0|0|,347|17|36|,0|0|0|,0|0|0|,340|17|35|,8|0|13|,0|0|0|
45,0|1|2|,332|17|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,332|17|22|,nan|nan|nan|,nan|nan|nan|,0|332|39|,0|0|0|,50|332|39|,0|0|0|,44|305|36|,0|0|0|,0|0|0|,44|305|36|,0|0|0|,0|0|0|,44|305|36|,0|12|19|,0|0|0|
46,0|1|2|,44|293|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,44|293|17|,nan|nan|nan|,nan|nan|nan|,0|44|310|,0|0|0|,2430|44|310|,0|0|0|,351|7|42|,0|0|0|,0|0|0|,351|7|42|,0|0|0|,0|0|0|,343|7|41|,4|1|22|,0|0|0|
47,0|1|2|,339|6|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|6|19|,nan|nan|nan|,nan|nan|nan|,0|339|25|,0|0|0|,22|339|25|,0|0|0|,17|328|25|,0|0|0|,0|0|0|,17|328|25|,0|0|0|,0|0|0|,17|328|25|,1|15|7|,0|0|0|
48,0|1|2|,16|313|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,16|313|18|,nan|nan|nan|,nan|nan|nan|,0|16|331|,0|0|0|,2349|16|331|,0|0|0|,348|2|50|,0|0|0|,0|0|0|,348|2|50|,0|0|0|,0|0|0|,338|2|46|,4|0|15|,0|0|0|
49,0|1|2|,334|2|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,334|2|31|,nan|nan|nan|,nan|nan|nan|,0|334|33|,0|0|0|,47|334|33|,0|0|0|,31|311|31|,0|0|0|,0|0|0|,31|311|31|,0|0|0|,0|0|0|,30|306|29|,1|14|13|,0|0|0|
50,0|1|2|,29|292|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,29|292|16|,nan|nan|nan|,nan|nan|nan|,0|29|308|,0|0|0|,2752|29|308|,0|0|0|,350|5|45|,0|0|0|,0|0|0|,350|5|45|,0|0|0|,0|0|0|,337|5|44|,10|0|17|,0|0|0|
51,0|1|2|,327|5|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,327|5|27|,nan|nan|nan|,nan|nan|nan|,0|327|32|,0|0|0|,12|327|32|,0|0|0|,11|325|32|,0|0|0|,0|0|0|,11|325|32|,0|0|0|,0|0|0|,11|325|32|,0|17|15|,0|0|0|
52,0|1|2|,11|308|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,11|308|17|,nan|nan|nan|,nan|nan|nan|,0|11|325|,0|0|0|,2664|11|325|,0|0|0|,345|2|53|,0|0|0|,0|0|0|,345|2|53|,0|0|0|,0|0|0|,340|2|52|,5|0|24|,0|0|0|
53,0|1|2|,335|2|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,335|2|28|,nan|nan|nan|,nan|nan|nan|,0|335|30|,0|0|0|,27|335|30|,0|0|0|,21|321|29|,0|0|0|,0|0|0|,21|321|29|,0|0|0|,0|0|0|,21|320|29|,0|19|14|,0|0|0|
54,0|1|2|,21|301|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,21|301|15|,nan|nan|nan|,nan|nan|nan|,0|21|316|,0|0|0|,3201|21|316|,0|0|0|,360|2|38|,0|0|0|,0|0|0|,360|2|38|,0|0|0|,0|0|0|,353|2|36|,7|0|15|,0|0|0|
55,0|1|2|,346|2|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|2|21|,nan|nan|nan|,nan|nan|nan|,0|346|23|,0|0|0|,10|346|23|,0|0|0|,9|340|23|,0|0|0|,0|0|0|,9|340|23|,0|0|0|,0|0|0|,9|340|23|,0|18|8|,0|0|0|
56,0|1|2|,9|322|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,9|322|15|,nan|nan|nan|,nan|nan|nan|,0|9|337|,0|0|0|,2727|9|337|,0|0|0|,359|3|38|,0|0|0|,0|0|0|,359|3|38|,0|0|0|,0|0|0|,349|3|36|,12|0|15|,0|0|0|
57,0|1|2|,337|3|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|3|21|,nan|nan|nan|,nan|nan|nan|,0|337|24|,0|0|0|,61|337|24|,0|0|0|,42|308|20|,0|0|0|,0|0|0|,42|308|20|,0|0|0|,0|0|0|,42|304|19|,1|14|3|,0|0|0|
58,0|1|2|,41|290|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,41|290|16|,nan|nan|nan|,nan|nan|nan|,0|41|306|,0|0|0|,2994|41|306|,0|0|0|,360|0|41|,0|0|0|,0|0|0|,360|0|41|,0|0|0|,0|0|0|,356|0|41|,9|0|17|,0|0|0|
59,0|1|2|,347|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|24|,nan|nan|nan|,nan|nan|nan|,0|347|24|,0|0|0|,0|347|24|,0|0|0|,0|347|24|,0|0|0|,0|0|0|,0|347|24|,0|0|0|,0|0|0|,0|347|24|,0|24|11|,0|0|0|
60,0|1|2|,0|323|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|323|13|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3128|0|336|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,347|0|34|,9|0|11|,0|0|0|
61,0|1|2|,338|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|23|,nan|nan|nan|,nan|nan|nan|,0|338|23|,0|0|0|,0|338|23|,0|0|0|,0|338|23|,0|0|0|,0|0|0|,0|338|23|,0|0|0|,0|0|0|,0|338|23|,0|16|11|,0|0|0|
62,0|1|2|,0|322|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|12|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,5294|0|334|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,362|0|28|,3|0|10|,0|0|0|
63,0|1|2|,359|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,359|0|18|,nan|nan|nan|,nan|nan|nan|,0|359|18|,0|0|0|,0|359|18|,0|0|0|,0|359|18|,0|0|0|,0|0|0|,0|359|18|,0|0|0|,0|0|0|,0|359|18|,0|18|8|,0|0|0|
64,0|1|2|,0|341|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|341|10|,nan|nan|nan|,nan|nan|nan|,0|0|351|,0|0|0|,3331|0|351|,0|0|0|,350|0|50|,0|0|0|,0|0|0|,350|0|50|,0|0|0|,0|0|0|,341|0|49|,6|0|18|,0|0|0|
65,0|1|2|,335|0|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,335|0|31|,nan|nan|nan|,nan|nan|nan|,0|335|31|,0|0|0|,0|335|31|,0|0|0|,0|335|31|,0|0|0|,0|0|0|,0|335|31|,0|0|0|,0|0|0|,0|335|31|,0|17|8|,0|0|0|
66,0|1|2|,0|318|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|318|23|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,3254|0|341|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,341|0|43|,4|0|15|,0|0|0|
67,0|1|2|,337|0|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|0|28|,nan|nan|nan|,nan|nan|nan|,0|337|28|,0|0|0|,0|337|28|,0|0|0|,0|337|28|,0|0|0|,0|0|0|,0|337|28|,0|0|0|,0|0|0|,0|337|28|,0|14|10|,0|0|0|
68,0|1|2|,0|323|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|323|18|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,2878|0|341|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,335|0|43|,5|0|20|,0|0|0|
69,0|1|2|,330|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,330|0|23|,nan|nan|nan|,nan|nan|nan|,0|330|23|,0|0|0|,0|330|23|,0|0|0|,0|330|23|,0|0|0|,0|0|0|,0|330|23|,0|0|0|,0|0|0|,0|330|23|,0|14|12|,0|0|0|
70,0|1|2|,0|316|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|316|11|,nan|nan|nan|,nan|nan|nan|,0|0|327|,0|0|0|,3072|0|327|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,354|0|33|,15|0|13|,0|0|0|
71,0|1|2|,339|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|0|20|,nan|nan|nan|,nan|nan|nan|,0|339|20|,0|0|0|,0|339|20|,0|0|0|,0|339|20|,0|0|0|,0|0|0|,0|339|20|,0|0|0|,0|0|0|,0|339|20|,0|27|8|,0|0|0|
72,0|1|2|,0|312|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|312|12|,nan|nan|nan|,nan|nan|nan|,0|0|324|,0|0|0|,2271|0|324|,0|0|0|,350|0|50|,0|0|0|,0|0|0|,350|0|50|,0|0|0|,0|0|0|,338|0|48|,11|0|22|,0|0|0|
73,0|1|2|,327|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,327|0|26|,nan|nan|nan|,nan|nan|nan|,0|327|26|,0|0|0|,0|327|26|,0|0|0|,0|327|26|,0|0|0|,0|0|0|,0|327|26|,0|0|0|,0|0|0|,0|327|26|,0|14|8|,0|0|0|
74,0|1|2|,0|313|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|313|18|,nan|nan|nan|,nan|nan|nan|,0|0|331|,0|0|0|,2621|0|331|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,349|0|41|,8|0|7|,0|0|0|
75,0|1|2|,341|0|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|34|,nan|nan|nan|,nan|nan|nan|,0|341|34|,0|0|0|,0|341|34|,0|0|0|,0|341|34|,0|0|0|,0|0|0|,0|341|34|,0|0|0|,0|0|0|,0|341|34|,0|18|13|,0|0|0|
76,0|1|2|,0|323|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|323|21|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,2768|0|344|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,354|0|44|,12|0|12|,0|0|0|
77,0|1|2|,342|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|32|,nan|nan|nan|,nan|nan|nan|,0|342|32|,0|0|0|,0|342|32|,0|0|0|,0|342|32|,0|0|0|,0|0|0|,0|342|32|,0|0|0|,0|0|0|,0|342|32|,0|21|13|,0|0|0|
78,0|1|2|,0|321|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|321|19|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,2482|0|340|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,332|0|53|,5|0|16|,0|0|0|
79,0|1|2|,327|0|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,327|0|37|,nan|nan|nan|,nan|nan|nan|,0|327|37|,0|0|0|,0|327|37|,0|0|0|,0|327|37|,0|0|0|,0|0|0|,0|327|37|,0|0|0|,0|0|0|,0|327|37|,0|20|12|,0|0|0|
