Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|,108|239|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,108|239|17|,nan|nan|nan|,nan|nan|nan|,0|108|256|,0|0|0|,2137|108|256|,0|0|0|,332|19|49|,0|0|0|,0|0|0|,332|19|49|,0|0|0|,0|0|0|,324|19|48|,5|2|22|,0|0|0|
11,0|1|2|,319|17|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,319|17|26|,nan|nan|nan|,nan|nan|nan|,0|319|43|,0|0|0|,70|319|43|,0|0|0|,62|286|42|,0|0|0|,0|0|0|,62|286|42|,0|0|0|,0|0|0|,62|283|42|,1|10|27|,0|0|0|
12,0|1|2|,61|273|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,61|273|15|,nan|nan|nan|,nan|nan|nan|,0|61|288|,0|0|0|,2554|61|288|,0|0|0|,362|6|33|,0|0|0|,0|0|0|,362|6|33|,0|0|0|,0|0|0|,349|6|32|,7|0|12|,0|0|0|
13,0|1|2|,342|6|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|6|20|,nan|nan|nan|,nan|nan|nan|,0|342|26|,0|0|0|,32|342|26|,0|0|0|,30|333|24|,0|0|0|,0|0|0|,30|333|24|,0|0|0|,0|0|0|,30|325|23|,1|14|13|,0|0|0|
14,0|1|2|,29|311|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,29|311|10|,nan|nan|nan|,nan|nan|nan|,0|29|321|,0|0|0|,3174|29|321|,0|0|0|,365|2|33|,0|0|0|,0|0|0|,365|2|33|,0|0|0|,0|0|0|,352|2|30|,11|0|19|,0|0|0|
15,0|1|2|,341|2|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|2|11|,nan|nan|nan|,nan|nan|nan|,0|341|13|,0|0|0|,0|341|13|,0|0|0|,0|341|13|,0|0|0|,0|0|0|,0|341|13|,0|0|0|,0|0|0|,0|337|13|,0|21|3|,0|0|0|
16,0|1|2|,0|316|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|316|10|,nan|nan|nan|,nan|nan|nan|,0|0|326|,0|0|0|,3516|0|326|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,347|0|35|,5|0|15|,0|0|0|
17,0|1|2|,342|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|20|,nan|nan|nan|,nan|nan|nan|,0|342|20|,0|0|0|,0|342|20|,0|0|0|,0|342|20|,0|0|0|,0|0|0|,0|342|20|,0|0|0|,0|0|0|,0|342|20|,0|20|5|,0|0|0|
18,0|1|2|,0|322|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|15|,nan|nan|nan|,nan|nan|nan|,0|0|337|,0|0|0|,3090|0|337|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,346|0|41|,8|0|17|,0|0|0|
19,0|1|2|,338|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|24|,nan|nan|nan|,nan|nan|nan|,0|338|24|,0|0|0|,0|338|24|,0|0|0|,0|338|24|,0|0|0|,0|0|0|,0|338|24|,0|0|0|,0|0|0|,0|338|24|,0|18|11|,0|0|0|
20,0|1|2|,0|320|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|320|13|,nan|nan|nan|,nan|nan|nan|,0|0|333|,0|0|0|,3225|0|333|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,347|0|46|,3|0|14|,0|0|0|
21,0|1|2|,344|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|0|32|,nan|nan|nan|,nan|nan|nan|,0|344|32|,0|0|0|,0|344|32|,0|0|0|,0|344|32|,0|0|0|,0|0|0|,0|344|32|,0|0|0|,0|0|0|,0|342|32|,0|18|10|,0|0|0|
22,0|1|2|,0|324|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|22|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,2412|0|346|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,347|0|46|,8|0|21|,0|0|0|
23,0|1|2|,339|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|0|25|,nan|nan|nan|,nan|nan|nan|,0|339|25|,0|0|0|,0|339|25|,0|0|0|,0|339|25|,0|0|0|,0|0|0|,0|339|25|,0|0|0|,0|0|0|,0|339|25|,0|12|11|,0|0|0|
24,0|1|2|,0|327|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|327|14|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,2886|0|341|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,343|0|35|,7|0|16|,0|0|0|
25,0|1|2|,336|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,336|0|19|,nan|nan|nan|,nan|nan|nan|,0|336|19|,0|0|0|,0|336|19|,0|0|0|,0|336|19|,0|0|0|,0|0|0|,0|336|19|,0|0|0|,0|0|0|,0|335|19|,0|16|4|,0|0|0|
26,0|1|2|,0|319|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|15|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,2584|0|334|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,344|0|48|,11|0|13|,0|0|0|
27,0|1|2|,333|0|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|0|35|,nan|nan|nan|,nan|nan|nan|,0|333|35|,0|0|0|,0|333|35|,0|0|0|,0|333|35|,0|0|0|,0|0|0|,0|333|35|,0|0|0|,0|0|0|,0|331|34|,0|21|14|,0|0|0|
28,0|1|2|,0|310|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|310|20|,nan|nan|nan|,nan|nan|nan|,0|0|330|,0|0|0|,3063|0|330|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,338|0|44|,11|0|16|,0|0|0|
29,0|1|2|,327|0|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,327|0|28|,nan|nan|nan|,nan|nan|nan|,0|327|28|,0|0|0|,0|327|28|,0|0|0|,0|327|28|,0|0|0|,0|0|0|,0|327|28|,0|0|0|,0|0|0|,0|326|27|,0|20|8|,0|0|0|
30,0|1|2|,0|306|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|306|19|,nan|nan|nan|,nan|nan|nan|,0|0|325|,0|0|0|,4061|0|325|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,359|0|29|,8|0|14|,0|0|0|
31,0|1|2|,351|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,351|0|15|,nan|nan|nan|,nan|nan|nan|,0|351|15|,0|0|0|,0|351|15|,0|0|0|,0|351|15|,0|0|0|,0|0|0|,0|351|15|,0|0|0|,0|0|0|,0|350|14|,0|19|2|,0|0|0|
32,0|1|2|,0|331|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|12|,nan|nan|nan|,nan|nan|nan|,0|0|343|,0|0|0|,3592|0|343|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,346|0|40|,6|0|11|,0|0|0|
33,0|1|2|,340|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,340|0|29|,nan|nan|nan|,nan|nan|nan|,0|340|29|,0|0|0|,0|340|29|,0|0|0|,0|340|29|,0|0|0|,0|0|0|,0|340|29|,0|0|0|,0|0|0|,0|339|29|,0|15|12|,0|0|0|
34,0|1|2|,0|324|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|17|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,3086|0|341|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,337|0|44|,9|0|19|,0|0|0|
35,0|1|2|,328|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|0|25|,nan|nan|nan|,nan|nan|nan|,0|328|25|,0|0|0|,0|328|25|,0|0|0|,0|328|25|,0|0|0|,0|0|0|,0|328|25|,0|0|0|,0|0|0|,0|325|25|,0|27|11|,0|0|0|
36,0|1|2|,0|298|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|298|14|,nan|nan|nan|,nan|nan|nan|,0|0|312|,0|0|0|,3513|0|312|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,347|0|36|,8|0|15|,0|0|0|
37,0|1|2|,339|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|0|21|,nan|nan|nan|,nan|nan|nan|,0|339|21|,0|0|0|,0|339|21|,0|0|0|,0|339|21|,0|0|0|,0|0|0|,0|339|21|,0|0|0|,0|0|0|,0|339|21|,0|12|7|,0|0|0|
38,0|1|2|,0|327|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|327|14|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,3230|0|341|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,351|0|43|,8|0|17|,0|0|0|
39,0|1|2|,343|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|26|,nan|nan|nan|,nan|nan|nan|,0|343|26|,0|0|0|,0|343|26|,0|0|0|,0|343|26|,0|0|0|,0|0|0|,0|343|26|,0|0|0|,0|0|0|,0|340|26|,0|14|10|,0|0|0|
40,0|1|2|,0|326|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|16|,nan|nan|nan|,nan|nan|nan|,0|0|342|,0|0|0|,2901|0|342|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,347|0|35|,5|0|20|,0|0|0|
41,0|1|2|,342|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|15|,nan|nan|nan|,nan|nan|nan|,0|342|15|,0|0|0|,0|342|15|,0|0|0|,0|342|15|,0|0|0|,0|0|0|,0|342|15|,0|0|0|,0|0|0|,0|342|15|,0|17|5|,0|0|0|
42,0|1|2|,0|325|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|10|,nan|nan|nan|,nan|nan|nan|,0|0|335|,0|0|0|,3036|0|335|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,336|0|47|,7|0|14|,0|0|0|
43,0|1|2|,329|0|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,329|0|33|,nan|nan|nan|,nan|nan|nan|,0|329|33|,0|0|0|,0|329|33|,0|0|0|,0|329|33|,0|0|0|,0|0|0|,0|329|33|,0|0|0|,0|0|0|,0|329|33|,0|15|14|,0|0|0|
44,0|1|2|,0|314|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|314|19|,nan|nan|nan|,nan|nan|nan|,0|0|333|,0|0|0|,2079|0|333|,0|0|0|,337|0|63|,0|0|0|,0|0|0|,337|0|63|,0|0|0|,0|0|0|,323|0|61|,10|0|23|,0|0|0|
45,0|1|2|,313|0|38|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,313|0|38|,nan|nan|nan|,nan|nan|nan|,0|313|38|,0|0|0|,0|313|38|,0|0|0|,0|313|38|,0|0|0|,0|0|0|,0|313|38|,0|0|0|,0|0|0|,0|313|38|,0|14|19|,0|0|0|
46,0|1|2|,0|299|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|299|19|,nan|nan|nan|,nan|nan|nan|,0|0|318|,0|0|0|,2672|0|318|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,346|0|43|,13|0|17|,0|0|0|
47,0|1|2|,333|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|0|26|,nan|nan|nan|,nan|nan|nan|,0|333|26|,0|0|0|,0|333|26|,0|0|0|,0|333|26|,0|0|0|,0|0|0|,0|333|26|,0|0|0|,0|0|0|,0|333|26|,0|15|14|,0|0|0|
48,0|1|2|,0|318|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|318|12|,nan|nan|nan|,nan|nan|nan|,0|0|330|,0|0|0|,2885|0|330|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,350|0|35|,4|0|13|,0|0|0|
49,0|1|2|,346|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|22|,nan|nan|nan|,nan|nan|nan|,0|346|22|,0|0|0|,0|346|22|,0|0|0|,0|346|22|,0|0|0|,0|0|0|,0|346|22|,0|0|0|,0|0|0|,0|343|22|,0|19|10|,0|0|0|
50,0|1|2|,0|324|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|12|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3904|0|336|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,355|0|31|,12|0|14|,0|0|0|
51,0|1|2|,343|0|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|17|,nan|nan|nan|,nan|nan|nan|,0|343|17|,0|0|0|,0|343|17|,0|0|0|,0|343|17|,0|0|0|,0|0|0|,0|343|17|,0|0|0|,0|0|0|,0|343|17|,0|22|10|,0|0|0|
52,0|1|2|,0|321|7|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|321|7|,nan|nan|nan|,nan|nan|nan|,0|0|328|,0|0|0|,3781|0|328|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,350|0|31|,9|0|12|,0|0|0|
53,0|1|2|,341|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|19|,nan|nan|nan|,nan|nan|nan|,0|341|19|,0|0|0|,0|341|19|,0|0|0|,0|341|19|,0|0|0|,0|0|0|,0|341|19|,0|0|0|,0|0|0|,0|334|18|,0|15|6|,0|0|0|
54,0|1|2|,0|319|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|12|,nan|nan|nan|,nan|nan|nan|,0|0|331|,0|0|0|,2844|0|331|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,355|0|36|,5|0|15|,0|0|0|
55,0|1|2|,350|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,350|0|21|,nan|nan|nan|,nan|nan|nan|,0|350|21|,0|0|0|,0|350|21|,0|0|0|,0|350|21|,0|0|0|,0|0|0|,0|350|21|,0|0|0|,0|0|0|,0|342|21|,0|16|9|,0|0|0|
56,0|1|2|,0|326|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|12|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,2588|0|338|,0|0|0|,354|0|47|,0|0|0|,0|0|0|,354|0|47|,0|0|0|,0|0|0|,347|0|44|,7|0|10|,0|0|0|
57,0|1|2|,340|0|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,340|0|34|,nan|nan|nan|,nan|nan|nan|,0|340|34|,0|0|0|,0|340|34|,0|0|0|,0|340|34|,0|0|0|,0|0|0|,0|340|34|,0|0|0|,0|0|0|,0|337|32|,0|17|13|,0|0|0|
58,0|1|2|,0|320|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|320|19|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,3078|0|339|,0|0|0|,356|0|43|,0|0|0|,0|0|0|,356|0|43|,0|0|0|,0|0|0|,333|0|42|,7|0|17|,0|0|0|
59,0|1|2|,326|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,326|0|25|,nan|nan|nan|,nan|nan|nan|,0|326|25|,0|0|0|,0|326|25|,0|0|0|,0|326|25|,0|0|0|,0|0|0|,0|326|25|,0|0|0|,0|0|0|,0|326|25|,0|16|7|,0|0|0|
60,0|1|2|,0|310|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|310|18|,nan|nan|nan|,nan|nan|nan|,0|0|328|,0|0|0|,2636|0|328|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,345|0|44|,8|0|19|,0|0|0|
61,0|1|2|,337|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|0|25|,nan|nan|nan|,nan|nan|nan|,0|337|25|,0|0|0|,0|337|25|,0|0|0|,0|337|25|,0|0|0|,0|0|0|,0|337|25|,0|0|0|,0|0|0|,0|337|25|,0|18|8|,0|0|0|
62,0|1|2|,0|319|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|17|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3326|0|336|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,350|0|41|,11|0|12|,0|0|0|
63,0|1|2|,339|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|0|29|,nan|nan|nan|,nan|nan|nan|,0|339|29|,0|0|0|,0|339|29|,0|0|0|,0|339|29|,0|0|0|,0|0|0|,0|339|29|,0|0|0|,0|0|0|,0|335|29|,0|24|17|,0|0|0|
64,0|1|2|,0|311|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|311|12|,nan|nan|nan|,nan|nan|nan|,0|0|323|,0|0|0|,2718|0|323|,0|0|0|,349|0|51|,0|0|0|,0|0|0|,349|0|51|,0|0|0|,0|0|0|,338|0|49|,5|0|13|,0|0|0|
65,0|1|2|,333|0|36|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|0|36|,nan|nan|nan|,nan|nan|nan|,0|333|36|,0|0|0|,0|333|36|,0|0|0|,0|333|36|,0|0|0|,0|0|0|,0|333|36|,0|0|0|,0|0|0|,0|331|36|,0|7|11|,0|0|0|
66,0|1|2|,0|324|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|25|,nan|nan|nan|,nan|nan|nan|,0|0|349|,0|0|0|,3804|0|349|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,358|0|29|,4|0|13|,0|0|0|
67,0|1|2|,354|0|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|16|,nan|nan|nan|,nan|nan|nan|,0|354|16|,0|0|0|,0|354|16|,0|0|0|,0|354|16|,0|0|0|,0|0|0|,0|354|16|,0|0|0|,0|0|0|,0|338|16|,0|16|6|,0|0|0|
68,0|1|2|,0|322|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|10|,nan|nan|nan|,nan|nan|nan|,0|0|332|,0|0|0|,2935|0|332|,0|0|0|,357|0|43|,0|0|0|,0|0|0|,357|0|43|,0|0|0|,0|0|0|,353|0|42|,9|0|17|,0|0|0|
69,0|1|2|,344|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|0|25|,nan|nan|nan|,nan|nan|nan|,0|344|25|,0|0|0|,0|344|25|,0|0|0|,0|344|25|,0|0|0|,0|0|0|,0|344|25|,0|0|0|,0|0|0|,0|344|25|,0|15|11|,0|0|0|
70,0|1|2|,0|329|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|14|,nan|nan|nan|,nan|nan|nan|,0|0|343|,0|0|0|,3780|0|343|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,340|0|32|,6|0|14|,0|0|0|
71,0|1|2|,334|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,334|0|18|,nan|nan|nan|,nan|nan|nan|,0|334|18|,0|0|0|,0|334|18|,0|0|0|,0|334|18|,0|0|0|,0|0|0|,0|334|18|,0|0|0|,0|0|0|,0|334|18|,0|16|5|,0|0|0|
72,0|1|2|,0|318|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|318|13|,nan|nan|nan|,nan|nan|nan|,0|0|331|,0|0|0|,4295|0|331|,0|0|0|,375|0|25|,0|0|0|,0|0|0|,375|0|25|,0|0|0|,0|0|0|,363|0|25|,9|0|13|,0|0|0|
73,0|1|2|,354|0|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|12|,nan|nan|nan|,nan|nan|nan|,0|354|12|,0|0|0|,0|354|12|,0|0|0|,0|354|12|,0|0|0|,0|0|0|,0|354|12|,0|0|0|,0|0|0|,0|354|12|,0|17|4|,0|0|0|
74,0|1|2|,0|337|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|337|8|,nan|nan|nan|,nan|nan|nan|,0|0|345|,0|0|0|,3066|0|345|,0|0|0|,363|0|38|,0|0|0|,0|0|0|,363|0|38|,0|0|0|,0|0|0|,345|0|35|,6|0|16|,0|0|0|
75,0|1|2|,339|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|0|19|,nan|nan|nan|,nan|nan|nan|,0|339|19|,0|0|0|,0|339|19|,0|0|0|,0|339|19|,0|0|0|,0|0|0|,0|339|19|,0|0|0|,0|0|0|,0|339|19|,0|14|11|,0|0|0|
76,0|1|2|,0|325|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|8|,nan|nan|nan|,nan|nan|nan|,0|0|333|,0|0|0|,5182|0|333|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,363|0|29|,9|0|5|,0|0|0|
77,0|1|2|,354|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|24|,nan|nan|nan|,nan|nan|nan|,0|354|24|,0|0|0|,0|354|24|,0|0|0|,0|354|24|,0|0|0|,0|0|0|,0|354|24|,0|0|0|,0|0|0|,0|343|24|,0|21|7|,0|0|0|
78,0|1|2|,0|322|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|17|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,2872|0|339|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,343|0|41|,8|0|14|,0|0|0|
79,0|1|2|,335|0|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,335|0|27|,nan|nan|nan|,nan|nan|nan|,0|335|27|,0|0|0|,0|335|27|,0|0|0|,0|335|27|,0|0|0|,0|0|0|,0|335|27|,0|0|0|,0|0|0|,0|335|27|,0|22|10|,0|0|0|
