Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,0.9945054945054945,364|90|88|95|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|43|38|54|44|,185|47|50|41|47|,0|0|0|0|0|,0|0|0|0|0|,125|31|28|38|28|,131|36|34|30|31|,0|0|0|0|0|,0|0|0|0|0|,256,108,125,2137|511|422|638|566|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2501|601|510|733|657|,2101|501|410|633|557|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|7.0|2.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|100|100|98|93|,29|9|5|12|3|,362|91|95|86|90|,4|4|4|4|4|,0.4751464195145514|0.475679012345679|0.4578706095041323|0.48382271468144034|0.4630177514792899|,0.4258241758241758|0.4111111111111111|0.44886363636363635|0.4|0.44505494505494503|,0.6043956043956044,0.3956043956043956,0.6181318681318682,0.38186813186813184,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|90|88|95|91|,91|95|86|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,91|95|86|90|,0|0|0|0|,14,10,6,45,19,31
11,400.0|100.0|100.0|100.0|100.0|,0.9640883977900553,362|91|95|86|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|49|42|43|42|,186|42|53|43|48|,0|0|0|0|0|,0|0|0|0|0|,20|6|4|6|4|,23|7|4|3|9|,0|0|0|0|0|,0|0|0|0|0|,43,319,20,70|30|24|16|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,432|121|119|102|90|,42|21|19|2|0|,0|0|0|0|0|,0|0|0|0|0|,390|100|100|100|90|,0|0|0|0|0|,390|100|100|100|90|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|3.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|100|90|99|98|,38|8|11|11|8|,349|92|79|88|90|,4|4|4|4|4|,0.4699013308507066|0.46588576258905934|0.44390581717451527|0.483098972417523|0.47672839506172837|,0.4958563535911602|0.46153846153846156|0.5|0.5348837209302325|0.4888888888888889|,0.611878453038674,0.38812154696132595,0.6325966850828729,0.3674033149171271,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|91|95|86|90|,92|79|88|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,92|79|88|90|,0|0|0|0|,1,8,0,5,1,5
12,400.0|100.0|100.0|100.0|100.0|,1.0544412607449856,349|92|79|88|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,170|47|41|46|36|,179|45|38|42|54|,0|0|0|0|0|,0|0|0|0|0|,138|36|33|41|28|,150|33|32|36|49|,0|0|0|0|0|,0|0|0|0|0|,288,61,138,2554|635|688|643|588|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2903|727|767|731|678|,2503|627|667|631|578|,0|0|0|0|0|,0|0|0|0|0|,401|100|100|100|101|,0|0|0|0|0|,401|100|100|100|101|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,14.0|5.0|0|9.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|100|97|100|90|,19|6|4|7|2|,368|94|93|93|88|,4|4|4|4|4|,0.4677239924138553|0.4554584120982986|0.46146450889280555|0.46713584710743805|0.465895061728395|,0.4885386819484241|0.45652173913043476|0.43037974683544306|0.5340909090909091|0.5277777777777778|,0.6518624641833811,0.34813753581661894,0.5959885386819485,0.4040114613180516,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349|92|79|88|90|,94|93|93|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,94|93|93|88|,0|0|0|0|,10,17,5,51,17,38
13,400.0|100.0|100.0|100.0|100.0|,0.9510869565217391,368|94|93|93|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,175|43|45|45|42|,193|51|48|48|46|,0|0|0|0|0|,0|0|0|0|0|,11|3|0|3|5|,15|4|5|3|3|,0|0|0|0|0|,0|0|0|0|0|,26,342,11,32|0|0|20|12|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,400|94|93|113|100|,13|0|0|13|0|,0|0|0|0|0|,0|0|0|0|0|,387|94|93|100|100|,0|0|0|0|0|,387|94|93|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|2.0|3.0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|78|100|100|100|,28|5|7|12|4|,350|73|93|88|96|,4|4|4|4|4|,0.474382310373346|0.4749886826618379|0.4835530119088912|0.43652445369406867|0.48676394628099173|,0.46059782608695654|0.48936170212765956|0.510752688172043|0.40860215053763443|0.4318181818181818|,0.6277173913043478,0.37228260869565216,0.5964673913043478,0.40353260869565216,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368|94|93|93|88|,73|93|88|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,73|93|88|96|,0|0|0|0|,2,2,0,4,0,3
14,400.0|100.0|100.0|100.0|100.0|,1.0114285714285713,350|73|93|88|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|30|44|46|51|,179|43|49|42|45|,0|0|0|0|0|,0|0|0|0|0|,154|25|43|38|48|,167|40|47|41|39|,0|0|0|0|0|,0|0|0|0|0|,321,29,154,3174|574|662|915|1023|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3524|647|755|1003|1119|,3124|547|655|903|1019|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,16.0|0|0|16.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|91|100|100|93|,30|4|9|9|8|,354|87|91|91|85|,4|4|4|4|4|,0.468338775510204|0.4513510977669356|0.478205572898601|0.46920196280991733|0.46731228298611116|,0.44|0.4452054794520548|0.46236559139784944|0.3522727272727273|0.4947916666666667|,0.65,0.35,0.5957142857142858,0.4042857142857143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350|73|93|88|96|,87|91|91|85|,0|0|0|0|,0|0|0|0|,0|0|0|0|,87|91|91|85|,0|0|0|0|,21,28,0,48,23,34
15,400.0|100.0|100.0|100.0|100.0|,0.9209039548022598,354|87|91|91|85|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,173|50|36|42|45|,181|37|55|49|40|,0|0|0|0|0|,0|0|0|0|0|,5|1|0|3|1|,8|0|3|2|3|,0|0|0|0|0|,0|0|0|0|0|,13,341,4,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,354|87|91|91|85|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,354|87|91|91|85|,0|0|0|0|0|,354|87|91|91|85|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,4.0|0|0|0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,350|90|69|91|100|,24|9|3|8|4|,326|81|66|83|96|,4|4|4|4|4|,0.4739817740751381|0.47833267274408775|0.4575836251660427|0.4641045767419394|0.489757785467128|,0.5028248587570622|0.5057471264367817|0.510989010989011|0.489010989010989|0.5058823529411764|,0.6285310734463276,0.3714689265536723,0.597457627118644,0.4025423728813559,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|87|91|91|85|,81|66|83|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,81|66|83|96|,0|0|0|0|,0,0,0,2,2,0
16,400.0|100.0|100.0|100.0|100.0|,1.1104294478527608,326|81|66|83|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,157|35|40|37|45|,169|46|26|46|51|,0|0|0|0|0|,0|0|0|0|0|,157|35|40|37|45|,169|46|26|46|51|,0|0|0|0|0|,0|0|0|0|0|,326,0,157,3516|585|1208|726|997|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3842|666|1274|809|1093|,3442|566|1174|709|993|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,18.0|6.0|0|12.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|100|83|100|99|,20|6|3|7|4|,362|94|80|93|95|,4|4|4|4|4|,0.47445801497986373|0.45541838134430723|0.48318411386593196|0.47837131659166787|0.4718695746527778|,0.5122699386503068|0.5061728395061729|0.49242424242424243|0.5180722891566265|0.5260416666666666|,0.6273006134969326,0.3726993865030675,0.5966257668711656,0.40337423312883436,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326|81|66|83|96|,94|80|93|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,94|80|93|95|,0|0|0|0|,9,26,1,60,18,43
17,400.0|100.0|100.0|100.0|100.0|,0.930939226519337,362|94|80|93|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|44|42|51|42|,183|50|38|42|53|,0|0|0|0|0|,0|0|0|0|0|,6|2|0|3|1|,14|3|2|5|4|,0|0|0|0|0|,0|0|0|0|0|,20,342,6,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,362|94|80|93|95|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,362|94|80|93|95|,0|0|0|0|0|,362|94|80|93|95|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,362|93|77|94|98|,25|7|7|7|4|,337|86|70|87|94|,4|4|4|4|4|,0.46130116602057325|0.4615210502489815|0.47109375|0.43892357497976653|0.4704709141274238|,0.47099447513812154|0.4574468085106383|0.5125|0.489247311827957|0.43157894736842106|,0.6477900552486188,0.35220994475138123,0.6298342541436464,0.3701657458563536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|94|80|93|95|,86|70|87|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,86|70|87|94|,0|0|0|0|,0,1,0,2,0,3
18,400.0|100.0|100.0|100.0|100.0|,1.0741839762611276,337|86|70|87|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,169|53|33|40|43|,168|33|37|47|51|,0|0|0|0|0|,0|0|0|0|0|,169|53|33|40|43|,168|33|37|47|51|,0|0|0|0|0|,0|0|0|0|0|,337,0,169,3090|1007|690|598|795|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3427|1093|760|685|889|,3027|993|660|585|789|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|0|0|0|13.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|91|97|99|100|,25|5|6|7|7|,362|86|91|92|93|,4|4|4|4|4|,0.45944976181880626|0.4556179015684154|0.4674999999999999|0.45161183775928126|0.4587483023992758|,0.4732937685459941|0.5058139534883721|0.4357142857142857|0.46551724137931033|0.4787234042553192|,0.655786350148368,0.34421364985163205,0.6275964391691394,0.3724035608308605,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337|86|70|87|94|,86|91|92|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,86|91|92|93|,0|0|0|0|,13,23,4,81,15,33
19,400.0|100.0|100.0|100.0|100.0|,0.919889502762431,362|86|91|92|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|45|45|39|43|,190|41|46|53|50|,0|0|0|0|0|,0|0|0|0|0|,15|2|3|3|7|,9|2|2|1|4|,0|0|0|0|0|,0|0|0|0|0|,24,338,15,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,362|86|91|92|93|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,362|86|91|92|93|,0|0|0|0|0|,362|86|91|92|93|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,362|89|94|87|92|,29|8|6|9|6|,333|81|88|78|86|,4|4|4|4|4|,0.45644783431519187|0.45531368307193076|0.44541722014249485|0.44066044423440454|0.47595097699155975|,0.44337016574585636|0.46511627906976744|0.4725274725274725|0.41847826086956524|0.41935483870967744|,0.6353591160220995,0.36464088397790057,0.6588397790055248,0.3411602209944751,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|86|91|92|93|,81|88|78|86|,0|0|0|0|,0|0|0|0|,0|0|0|0|,81|88|78|86|,0|0|0|0|,0,0,0,7,4,4
20,400.0|100.0|100.0|100.0|100.0|,1.1291291291291292,333|81|88|78|86|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,153|34|43|34|42|,180|47|45|44|44|,0|0|0|0|0|,0|0|0|0|0|,153|34|43|34|42|,180|47|45|44|44|,0|0|0|0|0|,0|0|0|0|0|,333,0,153,3225|741|1002|728|754|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3558|822|1090|806|840|,3158|722|990|706|740|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|0|3.0|0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|97|100|96|100|,17|5|4|3|5|,376|92|96|93|95|,4|4|4|4|4|,0.4524366709051394|0.4670400853528426|0.4290741219008264|0.4610042735042734|0.4469983775013522|,0.4369369369369369|0.42592592592592593|0.4715909090909091|0.4551282051282051|0.3953488372093023|,0.6441441441441441,0.35585585585585583,0.6636636636636637,0.33633633633633636,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333|81|88|78|86|,92|96|93|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,92|96|93|95|,0|0|0|0|,19,24,3,67,14,26
21,400.0|100.0|100.0|100.0|100.0|,0.9202127659574468,376|92|96|93|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,190|57|47|42|44|,186|35|49|51|51|,0|0|0|0|0|,0|0|0|0|0|,16|7|4|2|3|,16|4|5|3|4|,0|0|0|0|0|,0|0|0|0|0|,32,344,16,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,376|92|96|93|95|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,376|92|96|93|95|,0|0|0|0|0|,376|92|96|93|95|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2.0|0|2.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,374|86|100|99|89|,28|10|11|4|3|,346|76|89|95|86|,4|4|4|4|4|,0.4577544986419194|0.46145439508506614|0.4615614149305556|0.4841311134235171|0.4087811634349031|,0.44680851063829785|0.46195652173913043|0.453125|0.44623655913978494|0.4263157894736842|,0.6343085106382979,0.36569148936170215,0.6555851063829787,0.34441489361702127,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376|92|96|93|95|,76|89|95|86|,0|0|0|0|,0|0|0|0|,0|0|0|0|,76|89|95|86|,0|0|0|0|,0,0,0,10,0,6
22,400.0|100.0|100.0|100.0|100.0|,1.0520231213872833,346|76|89|95|86|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,175|41|45|46|43|,171|35|44|49|43|,0|0|0|0|0|,0|0|0|0|0|,175|41|45|46|43|,171|35|44|49|43|,0|0|0|0|0|,0|0|0|0|0|,346,0,175,2412|621|674|600|517|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2758|697|763|695|603|,2358|597|663|595|503|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|0|0|0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|97|97|99|100|,29|5|8|5|11|,364|92|89|94|89|,4|4|4|4|4|,0.45712770222860766|0.4762378808864265|0.45212094432521144|0.45698060941828256|0.4350662520281232|,0.4508670520231214|0.4276315789473684|0.4887640449438202|0.4789473684210526|0.4011627906976744|,0.634393063583815,0.36560693641618497,0.6575144508670521,0.342485549132948,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346|76|89|95|86|,92|89|94|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,92|89|94|89|,0|0|0|0|,23,20,7,61,18,46
23,400.0|100.0|100.0|100.0|100.0|,0.9368131868131868,364|92|89|94|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,181|41|47|54|39|,183|51|42|40|50|,0|0|0|0|0|,0|0|0|0|0|,11|4|2|2|3|,14|6|3|2|3|,0|0|0|0|0|,0|0|0|0|0|,25,339,11,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,364|92|89|94|89|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,364|92|89|94|89|,0|0|0|0|0|,364|92|89|94|89|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,364|96|91|82|95|,23|9|4|6|4|,341|87|87|76|91|,4|4|4|4|4|,0.46981606991909186|0.4541292533081285|0.4775280898876405|0.4709993209597103|0.4638618861254893|,0.47115384615384615|0.46195652173913043|0.449438202247191|0.5053191489361702|0.46629213483146065|,0.5947802197802198,0.4052197802197802,0.6456043956043956,0.3543956043956044,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|92|89|94|89|,87|87|76|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,87|87|76|91|,0|0|0|0|,2,2,0,4,1,2
24,400.0|100.0|100.0|100.0|100.0|,1.0410557184750733,341|87|87|76|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,166|43|43|43|37|,175|44|44|33|54|,0|0|0|0|0|,0|0|0|0|0|,166|43|43|43|37|,175|44|44|33|54|,0|0|0|0|0|,0|0|0|0|0|,341,0,166,2886|816|724|887|459|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3227|903|811|963|550|,2827|803|711|863|450|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|0|0|22.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|92|86|100|100|,23|4|7|6|6|,355|88|79|94|94|,4|4|4|4|4|,0.4714441740267111|0.46812656889945825|0.4722222222222222|0.4582323407202217|0.47026325323028617|,0.4780058651026393|0.5114942528735632|0.40804597701149425|0.506578947368421|0.489010989010989|,0.5865102639296188,0.41348973607038125,0.6451612903225806,0.3548387096774194,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341|87|87|76|91|,88|79|94|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,88|79|94|94|,0|0|0|0|,19,20,6,63,19,39
25,400.0|100.0|100.0|100.0|100.0|,0.9408450704225352,355|88|79|94|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,169|40|40|41|48|,186|48|39|53|46|,0|0|0|0|0|,0|0|0|0|0|,10|3|2|1|4|,9|1|1|3|4|,0|0|0|0|0|,0|0|0|0|0|,19,336,10,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,355|88|79|94|94|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,355|88|79|94|94|,0|0|0|0|0|,355|88|79|94|94|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1.0|0|0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,354|93|76|100|85|,20|5|4|7|4|,334|88|72|93|81|,4|4|4|4|4|,0.4758619321563182|0.4790160123966942|0.4773674090690595|0.4570789950203711|0.4759506564056134|,0.4788732394366197|0.5|0.5|0.4308510638297872|0.48936170212765956|,0.6098591549295774,0.3901408450704225,0.6098591549295774,0.3901408450704225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|88|79|94|94|,88|72|93|81|,0|0|0|0|,0|0|0|0|,0|0|0|0|,88|72|93|81|,0|0|0|0|,3,4,0,3,0,0
26,400.0|100.0|100.0|100.0|100.0|,1.1017964071856288,334|88|72|93|81|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,159|44|31|38|46|,175|44|41|55|35|,0|0|0|0|0|,0|0|0|0|0|,159|44|31|38|46|,175|44|41|55|35|,0|0|0|0|0|,0|0|0|0|0|,334,0,159,2584|667|448|675|794|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2918|755|520|768|875|,2518|655|420|668|775|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|2.0|0|6.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|96|100|96|100|,24|6|6|4|8|,368|90|94|92|92|,4|4|4|4|4|,0.47611065294560584|0.4701381714876034|0.46363811728395066|0.4800844028211354|0.48437738149672305|,0.47305389221556887|0.4602272727272727|0.4444444444444444|0.489247311827957|0.49382716049382713|,0.6077844311377245,0.39221556886227543,0.6107784431137725,0.38922155688622756,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334|88|72|93|81|,90|94|92|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,90|94|92|92|,0|0|0|0|,28,23,1,57,20,30
