Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,1.053370786516854,356|96|84|81|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,175|46|37|44|48|,181|50|47|37|47|,0|0|0|0|0|,0|0|0|0|0|,48|5|8|15|20|,44|6|13|9|16|,0|0|0|0|0|,0|0|0|0|0|,92,264,48,906|115|116|244|431|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1262|211|200|325|526|,862|111|100|225|426|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|7.0|0|4.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|100|100|100|89|,14|2|6|4|2|,375|98|94|96|87|,4|4|4|4|4|,0.4962106268147961|0.4769422743055556|0.4998228458049887|0.4628105471726871|0.4704709141274238|,0.5042134831460674|0.5520833333333334|0.5178571428571429|0.48148148148148145|0.4631578947368421|,0.550561797752809,0.449438202247191,0.5351123595505618,0.4648876404494382,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356|96|84|81|95|,98|94|96|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,37|35|37|37|,0|0|0|0|,7,3,0,22,8,8
11,400.0|100.0|100.0|100.0|100.0|,0.984,375|98|94|96|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,168|42|44|43|39|,207|56|50|53|48|,0|0|0|0|0|,0|0|0|0|0|,45|15|17|8|5|,59|19|21|11|8|,0|0|0|0|0|,0|0|0|0|0|,104,271,45,710|251|275|114|70|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1085|349|369|210|157|,685|249|269|110|57|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|0|0|9.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|96|98|97|100|,22|5|5|8|4|,369|91|93|89|96|,4|4|4|4|4|,0.48955377777777775|0.4755049979175344|0.4952184246265279|0.4803331163194444|0.4970603778570485|,0.49866666666666665|0.49489795918367346|0.48404255319148937|0.5052083333333334|0.5114942528735632|,0.5986666666666667,0.4013333333333333,0.5266666666666666,0.47333333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375|98|94|96|87|,91|93|89|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,35|36|25|26|,0|0|0|0|,7,0,0,14,11,13
12,400.0|100.0|100.0|100.0|100.0|,0.964769647696477,369|91|93|89|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,177|45|44|41|47|,192|46|49|48|49|,0|0|0|0|0|,0|0|0|0|0|,52|10|8|14|20|,72|13|9|25|25|,0|0|0|0|0|,0|0|0|0|0|,124,245,52,564|85|69|146|264|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,933|176|162|235|360|,533|76|62|135|260|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|0|13.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|98|100|98|91|,31|7|10|5|9|,356|91|90|93|82|,4|4|4|4|4|,0.49909482157152196|0.49803767660910514|0.4985547462134351|0.49892690316879185|0.49734157986111105|,0.5271002710027101|0.521978021978022|0.5483870967741935|0.5056179775280899|0.53125|,0.5040650406504065,0.4959349593495935,0.5298102981029811,0.470189701897019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|91|93|89|96|,91|90|93|82|,0|0|0|0|,0|0|0|0|,0|0|0|0|,28|31|27|30|,0|0|0|0|,3,5,2,16,9,17
13,400.0|100.0|100.0|100.0|100.0|,1.0056179775280898,356|91|90|93|82|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|40|47|47|38|,184|51|43|46|44|,0|0|0|0|0|,0|0|0|0|0|,66|20|24|15|7|,80|21|28|19|12|,0|0|0|0|0|,0|0|0|0|0|,146,210,66,849|310|329|122|88|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1205|401|419|215|170|,805|301|319|115|70|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|0|0|1.0|14.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|86|99|100|100|,27|7|9|6|5|,358|79|90|94|95|,4|4|4|4|4|,0.4953584616841308|0.495592319768144|0.49737654320987656|0.4849115504682623|0.491597263533611|,0.47331460674157305|0.46153846153846156|0.5055555555555555|0.46236559139784944|0.4634146341463415|,0.5168539325842697,0.48314606741573035,0.5660112359550562,0.4339887640449438,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356|91|90|93|82|,79|90|94|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,26|37|31|31|,0|0|0|0|,7,3,1,19,16,20
14,400.0|100.0|100.0|100.0|100.0|,1.0,358|79|90|94|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|44|50|50|41|,173|35|40|44|54|,0|0|0|0|0|,0|0|0|0|0|,58|9|11|21|17|,54|11|4|17|22|,0|0|0|0|0|,0|0|0|0|0|,112,246,58,952|53|120|345|434|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1310|132|210|439|529|,910|32|110|339|429|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|3.0|3.0|0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|100|100|93|100|,35|11|8|8|8|,358|89|92|85|92|,4|4|4|4|4|,0.49943431852938425|0.49659509693959303|0.4964197530864197|0.4997170665459483|0.49653739612188363|,0.5810055865921788|0.6265822784810127|0.6333333333333333|0.5319148936170213|0.5421052631578948|,0.5153631284916201,0.48463687150837986,0.4818435754189944,0.5181564245810056,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358|79|90|94|95|,89|92|85|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,23|27|27|32|,0|0|0|0|,4,1,5,11,12,25
15,400.0|100.0|100.0|100.0|100.0|,1.058659217877095,358|89|92|85|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,187|51|45|45|46|,171|38|47|40|46|,0|0|0|0|0|,0|0|0|0|0|,73|32|21|9|11|,58|21|21|8|8|,0|0|0|0|0|,0|0|0|0|0|,131,227,73,1381|693|379|185|124|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1739|782|471|270|216|,1339|682|371|170|116|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|4.0|0|5.0|2.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,389|100|89|100|100|,10|4|3|1|2|,379|96|86|99|98|,4|4|4|4|4|,0.49729838332136955|0.49892690316879185|0.4998523156899811|0.47228373702422144|0.4955990075614367|,0.5460893854748603|0.5955056179775281|0.5706521739130435|0.5|0.5163043478260869|,0.473463687150838,0.526536312849162,0.5446927374301676,0.4553072625698324,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358|89|92|85|92|,96|86|99|98|,0|0|0|0|,0|0|0|0|,0|0|0|0|,50|38|34|32|,0|0|0|0|,2,4,3,21,15,28
16,400.0|100.0|100.0|100.0|100.0|,0.9076517150395779,379|96|86|99|98|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,189|47|41|55|46|,190|49|45|44|52|,0|0|0|0|0|,0|0|0|0|0|,46|6|4|16|20|,49|6|9|13|21|,0|0|0|0|0|,0|0|0|0|0|,95,284,46,591|81|14|235|261|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,970|177|100|334|359|,570|77|0|234|259|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|5.0|17.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|100|100|93|85|,34|7|10|7|10|,344|93|90|86|75|,4|4|4|4|4|,0.49891221865623325|0.499755859375|0.49969578150351535|0.47640546882971124|0.49822990420658053|,0.5184696569920845|0.5364583333333334|0.47093023255813954|0.5303030303030303|0.5306122448979592|,0.49076517150395776,0.5092348284960422,0.5316622691292876,0.4683377308707124,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379|96|86|99|98|,93|90|86|75|,0|0|0|0|,0|0|0|0|,0|0|0|0|,25|19|36|23|,0|0|0|0|,6,2,2,8,13,15
17,400.0|100.0|100.0|100.0|100.0|,1.072674418604651,344|93|90|86|75|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|49|51|37|39|,168|44|39|49|36|,0|0|0|0|0|,0|0|0|0|0|,79|25|33|10|11|,76|23|32|13|8|,0|0|0|0|0|,0|0|0|0|0|,155,189,79,1502|483|633|159|227|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1846|576|723|245|302|,1446|476|623|145|202|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|0|0|7.0|5.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|99|89|100|100|,19|2|3|7|7|,369|97|86|93|93|,4|4|4|4|4|,0.49393041846944286|0.4930338767487571|0.4930555555555556|0.4666711736073553|0.4994222222222222|,0.48401162790697677|0.478494623655914|0.48333333333333334|0.5|0.47333333333333333|,0.4811046511627907,0.5188953488372093,0.5755813953488372,0.42441860465116277,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344|93|90|86|75|,97|86|93|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,41|32|36|38|,0|0|0|0|,11,6,5,25,6,26
18,400.0|100.0|100.0|100.0|100.0|,0.991869918699187,369|97|86|93|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,175|47|48|36|44|,194|50|38|57|49|,0|0|0|0|0|,0|0|0|0|0|,34|6|8|10|10|,35|10|3|17|5|,0|0|0|0|0|,0|0|0|0|0|,69,300,34,474|140|19|153|162|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,843|237|105|246|255|,443|137|5|146|155|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|0|10.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|99|100|97|94|,24|9|8|5|2|,366|90|92|92|92|,4|4|4|4|4|,0.4995005912118742|0.49550961845041974|0.4956057328285559|0.4965024858365129|0.4953751878829922|,0.5311653116531165|0.5618556701030928|0.5|0.532258064516129|0.5268817204301075|,0.521680216802168,0.47831978319783197,0.505420054200542,0.494579945799458,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|97|86|93|93|,90|92|92|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,26|18|31|22|,0|0|0|0|,2,1,5,11,9,6
19,400.0|100.0|100.0|100.0|100.0|,0.953551912568306,366|90|92|92|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|51|50|41|37|,187|39|42|51|55|,0|0|0|0|0|,0|0|0|0|0|,81|20|39|15|7|,82|13|28|19|22|,0|0|0|0|0|,0|0|0|0|0|,163,203,81,1628|659|708|236|25|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1994|749|800|328|117|,1594|649|700|228|17|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|4.0|0|0|18.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|100|83|95|100|,29|5|4|7|13|,349|95|79|88|87|,4|4|4|4|4|,0.49754956851503473|0.49777777777777776|0.49616020793950855|0.47326913988657837|0.4946833648393195|,0.4849726775956284|0.4888888888888889|0.4891304347826087|0.46195652173913043|0.5|,0.476775956284153,0.523224043715847,0.5437158469945356,0.4562841530054645,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|90|92|92|92|,95|79|88|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,46|28|35|21|,0|0|0|0|,8,5,2,18,20,28
20,400.0|100.0|100.0|100.0|100.0|,1.0143266475644699,349|95|79|88|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,180|50|37|48|45|,169|45|42|40|42|,0|0|0|0|0|,0|0|0|0|0|,53|9|4|12|28|,43|5|2|11|25|,0|0|0|0|0|,0|0|0|0|0|,96,253,53,704|29|26|93|556|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1053|124|105|181|643|,653|24|5|81|543|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,23.0|5.0|18.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,377|100|100|90|87|,23|6|4|8|5|,354|94|96|82|82|,4|4|4|4|4|,0.49891215999868643|0.4994459833795014|0.4703573145329274|0.49192923553719003|0.49048751486325803|,0.5128939828080229|0.5263157894736842|0.45569620253164556|0.5340909090909091|0.5287356321839081|,0.4813753581661891,0.5186246418338109,0.47277936962750716,0.5272206303724928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349|95|79|88|87|,94|96|82|82|,0|0|0|0|,0|0|0|0|,0|0|0|0|,16|22|26|30|,0|0|0|0|,1,3,6,15,12,16
21,400.0|100.0|100.0|100.0|100.0|,1.0169491525423728,354|94|96|82|82|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,173|43|48|41|41|,181|51|48|41|41|,0|0|0|0|0|,0|0|0|0|0|,84|32|28|17|7|,91|35|31|20|5|,0|0|0|0|0|,0|0|0|0|0|,175,179,84,1731|746|509|449|27|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2085|840|605|531|109|,1685|740|505|431|9|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,20.0|0|0|7.0|13.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,380|94|86|100|100|,20|4|6|2|8|,360|90|80|98|92|,4|4|4|4|4|,0.48660785534169626|0.4764599366229063|0.4417860243055556|0.4957986317668054|0.49724866151100533|,0.4533898305084746|0.4148936170212766|0.3854166666666667|0.49390243902439024|0.5365853658536586|,0.53954802259887,0.4604519774011299,0.3912429378531073,0.6087570621468926,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|94|96|82|82|,90|80|98|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|35|39|23|,0|0|0|0|,7,3,2,27,23,22
22,400.0|100.0|100.0|100.0|100.0|,0.9666666666666667,360|90|80|98|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,201|47|43|58|53|,159|43|37|40|39|,0|0|0|0|0|,0|0|0|0|0|,47|0|9|9|29|,47|8|4|6|29|,0|0|0|0|0|,0|0|0|0|0|,94,266,47,758|0|195|161|402|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1118|90|275|259|494|,728|0|175|159|394|,0|0|0|0|0|,0|0|0|0|0|,390|90|100|100|100|,0|0|0|0|0|,390|90|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,19.0|19.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,371|100|88|93|90|,23|6|4|6|7|,348|94|84|87|83|,4|4|4|4|4|,0.4939718364197532|0.4934567901234568|0.45109374999999996|0.49612140774677216|0.4862948960302458|,0.5013888888888889|0.5555555555555556|0.475|0.49489795918367346|0.4782608695652174|,0.4861111111111111,0.5138888888888888,0.4236111111111111,0.5763888888888888,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|90|80|98|92|,94|84|87|83|,0|0|0|0|,0|0|0|0|,0|0|0|0|,24|26|24|31|,0|0|0|0|,2,8,3,17,9,8
23,400.0|100.0|100.0|100.0|100.0|,1.0488505747126438,348|94|84|87|83|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|50|39|49|47|,163|44|45|38|36|,0|0|0|0|0|,0|0|0|0|0|,79|38|11|23|7|,63|32|14|14|3|,0|0|0|0|0|,0|0|0|0|0|,142,206,79,1090|543|205|291|51|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1438|637|289|378|134|,1038|537|189|278|34|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|0|2.0|0|8.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|94|100|96|100|,25|6|6|7|6|,365|88|94|89|94|,4|4|4|4|4|,0.4906340831021271|0.4883997283838841|0.4230087868480725|0.4990421455938697|0.49952823341559005|,0.47270114942528735|0.5425531914893617|0.4226190476190476|0.5114942528735632|0.4036144578313253|,0.5632183908045977,0.4367816091954023,0.4267241379310345,0.5732758620689655,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348|94|84|87|83|,88|94|89|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|40|31|20|,0|0|0|0|,8,3,2,20,27,19
24,400.0|100.0|100.0|100.0|100.0|,0.9260273972602739,365|88|94|89|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,195|44|52|42|57|,170|44|42|47|37|,0|0|0|0|0|,0|0|0|0|0|,58|5|14|9|30|,36|3|8|8|17|,0|0|0|0|0|,0|0|0|0|0|,94,271,58,693|0|210|30|453|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1058|88|304|119|547|,670|0|204|19|447|,0|0|0|0|0|,0|0|0|0|0|,388|88|100|100|100|,0|0|0|0|0|,388|88|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,22.0|10.0|0|12.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,366|100|79|100|87|,28|10|4|10|4|,338|90|75|90|83|,4|4|4|4|4|,0.49978795271157817|0.4967394111570248|0.49943413309189677|0.4995896982704203|0.49759506564056144|,0.5191780821917809|0.5170454545454546|0.5319148936170213|0.5112359550561798|0.5159574468085106|,0.4904109589041096,0.5095890410958904,0.48904109589041095,0.510958904109589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365|88|94|89|94|,90|75|90|83|,0|0|0|0|,0|0|0|0|,0|0|0|0|,18|17|21|24|,0|0|0|0|,3,6,1,17,14,17
25,400.0|100.0|100.0|100.0|100.0|,1.0976331360946745,338|90|75|90|83|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,174|50|35|42|47|,164|40|40|48|36|,0|0|0|0|0|,0|0|0|0|0|,88|39|12|27|10|,81|33|14|29|5|,0|0|0|0|0|,0|0|0|0|0|,169,169,88,1685|840|283|406|156|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2023|930|358|496|239|,1623|830|258|396|139|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|2.0|0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,397|100|100|100|97|,26|8|7|5|6|,371|92|93|95|91|,4|4|4|4|4|,0.49196237876825033|0.4851543209876542|0.4561777777777777|0.4999382716049383|0.49709682101901576|,0.4718934911242604|0.5055555555555555|0.4533333333333333|0.4777777777777778|0.4457831325301205|,0.5547337278106509,0.4452662721893491,0.4289940828402367,0.5710059171597633,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338|90|75|90|83|,92|93|95|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,41|34|39|28|,0|0|0|0|,20,5,2,15,22,24
26,400.0|100.0|100.0|100.0|100.0|,0.9083557951482479,371|92|93|95|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,193|51|39|53|50|,178|41|54|42|41|,0|0|0|0|0|,0|0|0|0|0|,35|5|7|5|18|,31|3|10|5|13|,0|0|0|0|0|,0|0|0|0|0|,66,305,35,369|36|55|13|265|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,740|128|148|108|356|,340|28|48|8|256|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,32.0|0|11.0|21.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,368|94|100|100|74|,31|5|10|10|6|,337|89|90|90|68|,4|4|4|4|4|,0.4993461250644793|0.49781427221172025|0.494768181292635|0.4987534626038781|0.49698104093708495|,0.5175202156334232|0.5108695652173914|0.510752688172043|0.5210526315789473|0.5274725274725275|,0.5080862533692723,0.4919137466307278,0.4757412398921833,0.5242587601078167,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371|92|93|95|91|,89|90|90|68|,0|0|0|0|,0|0|0|0|,0|0|0|0|,13|30|19|21|,0|0|0|0|,4,5,2,11,7,6
