Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,1.0833333333333333,348|81|89|90|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,158|38|33|44|43|,190|43|56|46|45|,0|0|0|0|0|,0|0|0|0|0|,150|38|33|36|43|,181|43|56|37|45|,0|0|0|0|0|,0|0|0|0|0|,331,17,150,2909|647|803|575|884|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3257|728|892|665|972|,2857|628|792|565|872|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2.0|2.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,398|100|100|98|100|,21|5|1|10|5|,377|95|99|88|95|,4|4|4|4|4|,0.4993538611441405|0.49569425392470656|0.4969069561924|0.4982098765432098|0.4962551652892562|,0.4640804597701149|0.4876543209876543|0.47191011235955055|0.43333333333333335|0.4659090909090909|,0.4813218390804598,0.5186781609195402,0.4827586206896552,0.5172413793103449,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348|81|89|90|88|,95|99|88|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,1|0|0|0|,0|0|0|0|,20,12,12,39,35,32
11,400.0|100.0|100.0|100.0|100.0|,0.9230769230769231,377|95|99|88|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,201|48|57|48|48|,176|47|42|40|47|,0|0|0|0|0|,0|0|0|0|0|,18|7|4|3|4|,9|5|0|2|2|,0|0|0|0|0|,0|0|0|0|0|,27,350,15,11|11|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,388|106|99|88|95|,6|6|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,382|100|99|88|95|,0|0|0|0|0|,382|100|99|88|95|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|5.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,377|100|89|89|99|,29|10|7|2|10|,348|90|82|87|89|,4|4|4|4|4|,0.4997854062154803|0.4992797783933518|0.4753851647791042|0.49967716942148754|0.48667590027700824|,0.4827586206896552|0.49473684210526314|0.5202020202020202|0.4659090909090909|0.4473684210526316|,0.5145888594164456,0.4854111405835544,0.4986737400530504,0.5013262599469496,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377|95|99|88|95|,90|82|87|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,76|79|83|85|,0|0|0|0|,1,1,1,8,3,1
12,400.0|100.0|100.0|100.0|100.0|,1.0747126436781609,348|90|82|87|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,183|42|49|47|45|,165|48|33|40|44|,0|0|0|0|0|,0|0|0|0|0|,180|39|49|47|45|,159|42|33|40|44|,0|0|0|0|0|,0|0|0|0|0|,339,9,180,4350|980|1327|941|1102|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,4698|1070|1409|1028|1191|,4298|970|1309|928|1091|,0|0|0|0|0|,0|0|0|0|0|,401|100|101|100|100|,0|0|0|0|0|,401|100|101|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1.0|0|1.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,26|8|5|6|7|,374|92|95|94|93|,4|4|4|4|4|,0.4999483914651869|0.49737654320987656|0.4939767995240927|0.491511428193949|0.49731725792197945|,0.4870689655172414|0.5055555555555555|0.47560975609756095|0.47701149425287354|0.4887640449438202|,0.5057471264367817,0.4942528735632184,0.5043103448275862,0.4956896551724138,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348|90|82|87|89|,92|95|94|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,21,13,13,47,50,36
13,400.0|100.0|100.0|100.0|100.0|,0.9224598930481284,374|92|95|94|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,192|49|41|51|51|,182|43|54|43|42|,0|0|0|0|0|,0|0|0|0|0|,8|2|1|3|2|,7|2|2|2|1|,0|0|0|0|0|,0|0|0|0|0|,15,359,8,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,374|92|95|94|93|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,374|92|95|94|93|,0|0|0|0|0|,374|92|95|94|93|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|0|6.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,368|96|92|100|80|,23|2|8|9|4|,345|94|84|91|76|,4|4|4|4|4|,0.4980250364608654|0.4888646030245747|0.48955678670360114|0.4771389769126302|0.49499942189848534|,0.4585561497326203|0.47282608695652173|0.4263157894736842|0.425531914893617|0.510752688172043|,0.4879679144385027,0.5120320855614974,0.5427807486631016,0.4572192513368984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374|92|95|94|93|,94|84|91|76|,0|0|0|0|,0|0|0|0|,0|0|0|0|,91|83|88|75|,0|0|0|0|,1,1,1,0,4,1
14,400.0|100.0|100.0|100.0|100.0|,1.0666666666666667,345|94|84|91|76|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|51|43|54|31|,166|43|41|37|45|,0|0|0|0|0|,0|0|0|0|0|,179|51|43|54|31|,166|43|41|37|45|,0|0|0|0|0|,0|0|0|0|0|,345,0,179,3455|1118|1035|672|630|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3800|1212|1119|763|706|,3400|1112|1019|663|606|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,32|12|5|9|6|,368|88|95|91|94|,4|4|4|4|4|,0.4980067212770426|0.49886826618379354|0.4998228458049887|0.4992150706436421|0.48710180055401664|,0.45942028985507244|0.4148936170212766|0.4583333333333333|0.4945054945054945|0.47368421052631576|,0.48985507246376814,0.5101449275362319,0.5434782608695652,0.45652173913043476,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345|94|84|91|76|,88|95|91|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,22,11,15,46,50,35
15,400.0|100.0|100.0|100.0|100.0|,0.9157608695652174,368|88|95|91|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,205|53|48|51|53|,163|35|47|40|41|,0|0|0|0|0|,0|0|0|0|0|,8|3|1|4|0|,10|4|3|3|0|,0|0|0|0|0|,0|0|0|0|0|,18,350,8,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,368|88|95|91|94|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,368|88|95|91|94|,0|0|0|0|0|,368|88|95|91|94|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,368|98|98|76|96|,31|5|7|11|8|,337|93|91|65|88|,4|4|4|4|4|,0.4931308335302458|0.4914449896694214|0.49152354570637113|0.4964678178963893|0.48344839293798103|,0.501358695652174|0.4375|0.49473684210526314|0.5439560439560439|0.526595744680851|,0.485054347826087,0.5149456521739131,0.5815217391304348,0.41847826086956524,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368|88|95|91|94|,93|91|65|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,89|90|62|88|,0|0|0|0|,0,0,2,0,5,1
16,400.0|100.0|100.0|100.0|100.0|,1.1513353115727003,337|93|91|65|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,190|51|49|39|51|,147|42|42|26|37|,0|0|0|0|0|,0|0|0|0|0|,190|51|49|39|51|,147|42|42|26|37|,0|0|0|0|0|,0|0|0|0|0|,337,0,190,4909|1496|1105|1174|1134|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5246|1589|1196|1239|1222|,4846|1489|1096|1139|1122|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,12|2|2|3|5|,388|98|98|97|95|,4|4|4|4|4|,0.494873160809728|0.49572204879176784|0.47095761381475665|0.49940828402366866|0.492736311983471|,0.5089020771513353|0.4946236559139785|0.4725274725274725|0.5846153846153846|0.5056818181818182|,0.49258160237388726,0.5074183976261127,0.5712166172106825,0.4287833827893175,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337|93|91|65|88|,98|98|97|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,27,6,13,42,50,52
17,400.0|100.0|100.0|100.0|100.0|,0.9072164948453608,388|98|98|97|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,181|41|48|48|44|,207|57|50|49|51|,0|0|0|0|0|,0|0|0|0|0|,5|2|1|1|1|,4|2|2|0|0|,0|0|0|0|0|,0|0|0|0|0|,9,379,3,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,388|98|98|97|95|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,388|98|98|97|95|,0|0|0|0|0|,388|98|98|97|95|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|0|9.0|0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|93|100|83|100|,24|6|8|3|7|,352|87|92|80|93|,4|4|4|4|4|,0.4964063662450845|0.49411703456892964|0.4729279466888796|0.49909660962907854|0.4950138504155125|,0.47680412371134023|0.45918367346938777|0.4489795918367347|0.5154639175257731|0.4842105263157895|,0.4742268041237113,0.5257731958762887,0.5541237113402062,0.44587628865979384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388|98|98|97|95|,87|92|80|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,84|91|80|92|,0|0|0|0|,0,0,0,3,0,0
18,400.0|100.0|100.0|100.0|100.0|,1.0823863636363635,352|87|92|80|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,167|46|42|37|42|,185|41|50|43|51|,0|0|0|0|0|,0|0|0|0|0|,167|46|42|37|42|,185|41|50|43|51|,0|0|0|0|0|,0|0|0|0|0|,352,0,167,3139|784|715|741|899|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3491|871|807|821|992|,3091|771|707|721|892|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,19|6|3|5|5|,381|94|97|95|95|,4|4|4|4|4|,0.49586373321280997|0.48847271766415645|0.49075496219281667|0.4990234375|0.4891027864493005|,0.48011363636363635|0.4540229885057471|0.483695652173913|0.55625|0.43548387096774194|,0.46732954545454547,0.5326704545454546,0.5553977272727273,0.4446022727272727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352|87|92|80|93|,94|97|95|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,14,6,18,33,60,36
19,400.0|100.0|100.0|100.0|100.0|,0.9212598425196851,381|94|97|95|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|48|44|45|48|,196|46|53|50|47|,0|0|0|0|0|,0|0|0|0|0|,10|2|7|0|1|,20|3|8|3|6|,0|0|0|0|0|,0|0|0|0|0|,30,351,10,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,381|94|97|95|95|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,381|94|97|95|95|,0|0|0|0|0|,381|94|97|95|95|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|6.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,375|90|100|92|93|,24|5|8|6|5|,351|85|92|86|88|,4|4|4|4|4|,0.49381893208230865|0.45648483476686275|0.4831544266128176|0.4956509695290858|0.4772853185595568|,0.47112860892388453|0.46808510638297873|0.4639175257731959|0.45789473684210524|0.49473684210526314|,0.4343832020997375,0.5656167979002624,0.5433070866141733,0.4566929133858268,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381|94|97|95|95|,85|92|86|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,82|83|84|84|,0|0|0|0|,0,1,0,3,5,1
20,400.0|100.0|100.0|100.0|100.0|,1.0797720797720798,351|85|92|86|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,175|50|44|45|36|,176|35|48|41|52|,0|0|0|0|0|,0|0|0|0|0|,175|50|44|45|36|,176|35|48|41|52|,0|0|0|0|0|,0|0|0|0|0|,351,0,175,2855|840|566|797|652|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3206|925|658|883|740|,2806|825|558|783|640|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,21|5|6|6|4|,379|95|94|94|96|,4|4|4|4|4|,0.4939935552471165|0.48916955017301045|0.4843454631379962|0.4965859924283397|0.49780475206611574|,0.4672364672364672|0.4176470588235294|0.5108695652173914|0.4476744186046512|0.48863636363636365|,0.4373219373219373,0.5626780626780626,0.5455840455840456,0.4544159544159544,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351|85|92|86|88|,95|94|94|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,19,6,12,26,64,48
21,400.0|100.0|100.0|100.0|100.0|,0.9023746701846965,379|95|94|94|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,197|48|52|47|50|,182|47|42|47|46|,0|0|0|0|0|,0|0|0|0|0|,17|4|4|6|3|,14|4|3|5|2|,0|0|0|0|0|,0|0|0|0|0|,31,348,17,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,379|95|94|94|96|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,379|95|94|94|96|,0|0|0|0|0|,379|95|94|94|96|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|0|0|0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|92|85|99|100|,34|8|7|15|4|,342|84|78|84|96|,4|4|4|4|4|,0.49068162989675645|0.49240997229916905|0.47337596197374376|0.4858533272974196|0.4976942274305556|,0.49604221635883905|0.4842105263157895|0.4627659574468085|0.5319148936170213|0.5052083333333334|,0.40369393139841686,0.5963060686015831,0.5065963060686016,0.49340369393139843,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379|95|94|94|96|,84|78|84|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,80|74|80|92|,0|0|0|0|,0,0,0,0,5,12
22,400.0|100.0|100.0|100.0|100.0|,1.128654970760234,342|84|78|84|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|38|45|40|56|,163|46|33|44|40|,0|0|0|0|0|,0|0|0|0|0|,179|38|45|40|56|,163|46|33|44|40|,0|0|0|0|0|,0|0|0|0|0|,342,0,179,2741|594|698|710|739|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3083|678|776|794|835|,2683|578|676|694|735|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,14|3|4|6|1|,386|97|96|94|99|,4|4|4|4|4|,0.49107203925994314|0.4924886621315192|0.49630177514792895|0.484375|0.48904079861111116|,0.4926900584795322|0.47619047619047616|0.5384615384615384|0.48214285714285715|0.4791666666666667|,0.4064327485380117,0.5935672514619883,0.5131578947368421,0.4868421052631579,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342|84|78|84|96|,97|96|94|99|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,22,3,22,30,60,42
23,400.0|100.0|100.0|100.0|100.0|,0.8886010362694301,386|97|96|94|99|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,186|50|48|38|50|,200|47|48|56|49|,0|0|0|0|0|,0|0|0|0|0|,17|7|1|6|3|,12|5|2|4|1|,0|0|0|0|0|,0|0|0|0|0|,29,357,17,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,386|97|96|94|99|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,386|97|96|94|99|,0|0|0|0|0|,386|97|96|94|99|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|0|8.0|4.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,374|87|100|100|87|,31|6|8|9|8|,343|81|92|91|79|,4|4|4|4|4|,0.4903017530671965|0.4930917206929536|0.48923068576388884|0.47756337709370766|0.4918375675951434|,0.5|0.5154639175257731|0.484375|0.4946808510638298|0.5050505050505051|,0.4015544041450777,0.5984455958549223,0.5025906735751295,0.49740932642487046,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386|97|96|94|99|,81|92|91|79|,0|0|0|0|,0|0|0|0|,0|0|0|0|,74|92|84|77|,0|0|0|0|,5,0,2,3,4,3
24,400.0|100.0|100.0|100.0|100.0|,1.0932944606413995,343|81|92|91|79|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,163|37|47|42|37|,180|44|45|49|42|,0|0|0|0|0|,0|0|0|0|0|,163|37|47|42|37|,180|44|45|49|42|,0|0|0|0|0|,0|0|0|0|0|,343,0,163,3878|789|1221|1025|843|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,4221|870|1313|1116|922|,3821|770|1213|1016|822|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,25|6|5|4|10|,375|94|95|96|90|,4|4|4|4|4|,0.48928592678220806|0.4822435604328609|0.49170014177693755|0.48641468421688194|0.4930700208299952|,0.5102040816326531|0.5185185185185185|0.5163043478260869|0.5274725274725275|0.47468354430379744|,0.3965014577259475,0.6034985422740525,0.49854227405247814,0.5014577259475219,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343|81|92|91|79|,94|95|96|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,22,3,22,31,56,29
25,400.0|100.0|100.0|100.0|100.0|,0.944,375|94|95|96|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|43|41|46|42|,203|51|54|50|48|,0|0|0|0|0|,0|0|0|0|0|,9|4|0|2|3|,10|5|1|1|3|,0|0|0|0|0|,0|0|0|0|0|,19,356,9,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,375|94|95|96|90|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,375|94|95|96|90|,0|0|0|0|0|,375|94|95|96|90|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2.0|2.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,373|100|88|93|92|,19|5|5|7|2|,354|95|83|86|90|,4|4|4|4|4|,0.49132444444444445|0.47337596197374376|0.4943213296398892|0.49148220486111116|0.48802469135802473|,0.488|0.4946808510638298|0.5210526315789473|0.46875|0.4666666666666667|,0.4093333333333333,0.5906666666666667,0.4786666666666667,0.5213333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375|94|95|96|90|,95|83|86|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,88|82|84|85|,0|0|0|0|,0,0,0,3,2,4
26,400.0|100.0|100.0|100.0|100.0|,1.0593220338983051,354|95|83|86|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,162|37|42|37|46|,192|58|41|49|44|,0|0|0|0|0|,0|0|0|0|0|,162|37|42|37|46|,192|58|41|49|44|,0|0|0|0|0|,0|0|0|0|0|,354,0,162,3344|623|784|887|1050|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3698|718|867|973|1140|,3298|618|767|873|1040|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,400|100|100|100|100|,25|6|6|9|4|,375|94|94|91|96|,4|4|4|4|4|,0.4920002234351559|0.4926592797783933|0.49125417331978527|0.48806787452677125|0.4928086419753087|,0.4887005649717514|0.48947368421052634|0.4759036144578313|0.5290697674418605|0.46111111111111114|,0.4138418079096045,0.5861581920903954,0.4759887005649718,0.5240112994350282,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|95|83|86|90|,94|94|91|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,0|0|0|0|,16,4,21,26,49,46
