2.321240634758919494e-02,1.980862901417836455e-02,5.850975121650896400e-03,7.652118224723521329e-03,2.890836585976120157e-02,6.927529820535076321e-02,2.522854661348749791e-02,1.810497550893548941e-05,1.267107719663983147e-04,2.209291690408658471e-01,0.000000000000000000e+00,1.047767229751599312e-02,2.935901191175764114e-04,3.850206833409662468e-04,4.727636668623229170e-03,1.460844505472668267e-03,6.125989317926675524e-03,1.059873890810510285e-04,3.090040419279725670e-02,5.445125306510418817e-01
2.016869556015685461e-01,3.847010330457671656e-02,1.482582123908587068e-01,1.924090531623298406e-01,9.953565102711807531e-04,9.445498897015397813e-03,9.922696442110835735e-02,2.100799417866283170e-04,7.058127892967422205e-03,2.234623878893519933e-02,3.396295536748365502e-03,0.000000000000000000e+00,1.470985284224263050e-02,1.673797639523194256e-02,1.472116878792001891e-02,8.369556342450364117e-02,7.193823307094755759e-02,5.367433863420835276e-03,6.495688965701761075e-02,4.369995510549637072e-03
1.525728548141071228e-02,8.658338634885302115e-03,5.690358085851111164e-02,2.067506224678691135e-02,1.757598744391047256e-04,1.310401875487574464e-03,5.856102941109256679e-03,4.700561734954070495e-03,1.388815830934177487e-01,1.113245722762606178e-03,1.913185746422197135e-04,2.957218172786567692e-02,0.000000000000000000e+00,5.671084064729697838e-02,1.186878193042121242e-02,1.656444848713812534e-01,3.817533159615551369e-02,4.353910079803764988e-01,8.603644426537377168e-03,3.104857815587118387e-04
1.802260812022873568e-02,4.308290909465994911e-03,3.162075015795300093e-02,9.568643159388250108e-02,9.175346693081967979e-05,8.592344147200087212e-04,2.709614233845549641e-02,3.481051800475931830e-04,3.598676354716637271e-01,3.186108138716435469e-03,3.953971768136620418e-04,5.302879902334663165e-02,8.937167286544997480e-02,0.000000000000000000e+00,2.822950418766068982e-03,2.349134688271232452e-01,1.426467626084701110e-02,5.745816368155432646e-02,6.240495661339583340e-03,4.173162926950621846e-04
6.161069402751594842e-02,2.717968125188695572e-01,1.021055238115687464e-01,9.906965642958691712e-03,1.501457538725014043e-02,6.719570274400590848e-02,7.448362526230991112e-03,4.786725220720646976e-03,1.838322987770492443e-03,6.772570894793639683e-03,3.214325511229924361e-03,3.087787407385750652e-02,1.238329479140653881e-02,1.868957860956521654e-03,0.000000000000000000e+00,1.513094760815167882e-02,2.365115390104601811e-01,5.548638441110005128e-03,1.374507637221017986e-01,8.537403219041112337e-03
5.488290556904066447e-02,1.681146519677498286e-02,1.295868452949721639e-01,1.235536194919567010e-01,3.326304812773914665e-04,2.985685263488236946e-03,3.368490670684581162e-02,7.946066794436812235e-04,8.114942283555447167e-02,5.386527711872459746e-03,7.893692013555800475e-04,1.395204795541112874e-01,1.373527836175936490e-01,1.236045905961315750e-01,1.202531747995903323e-02,0.000000000000000000e+00,6.013891436742171970e-02,5.428704588091301519e-02,2.205745424518660777e-02,1.055429826101080427e-03
1.115168659869089918e-01,1.432894122119689750e-01,2.730866882520293082e-01,2.480578083087249877e-02,2.852006114867408799e-03,2.155981795304109244e-02,1.498413006056634883e-02,1.330618355024198399e-03,3.866814251728130196e-03,7.675373444724568027e-03,2.092461146904675811e-03,7.580542220566043043e-02,2.001005508171886313e-02,4.744534223350837729e-03,1.188195050395669666e-01,3.801548759775336822e-02,0.000000000000000000e+00,7.757019228435069885e-03,1.235516035975591786e-01,4.236404417319115934e-03
7.258505909218910396e-03,4.421861698757779957e-03,2.746575933233782671e-02,1.065486463693046844e-02,9.411877286703969022e-05,6.645221794216853725e-04,2.928381367050877839e-03,7.696095360050544953e-03,1.852208861807171369e-01,5.322534140978211386e-04,9.099179893668653935e-05,1.421589136940331483e-02,5.736035248086659433e-01,4.803417058334828044e-02,7.006299868839507838e-03,8.625178283102426235e-02,1.949672912644861977e-02,0.000000000000000000e+00,4.213849803239268048e-03,1.495109586439133257e-04
1.801471244613870037e-01,2.803261872143696931e-01,8.613777103277546476e-02,2.235108363634341969e-02,8.517104875976934386e-03,7.841706076907464795e-02,2.565090060864284524e-02,2.981698426204431305e-04,1.064988121386440181e-03,2.809303237471774684e-02,9.672233018644943794e-03,6.272593572374481063e-02,4.132656819808017655e-03,1.902094862334036867e-03,6.327963786089355058e-02,1.277737942438833887e-02,1.132217360109072923e-01,1.536362098658822315e-03,0.000000000000000000e+00,1.974854124332543065e-02
2.863491717767979380e-02,3.822562520940697706e-02,8.204792579033538813e-03,6.285674782737012134e-03,7.576363975105501747e-02,1.744650329706588232e-01,1.710598610845239648e-02,3.906007751581218481e-05,1.300859974813081622e-04,1.228938013312035893e-01,4.431662183327279014e-01,1.097233596119966993e-02,3.877794447522434312e-04,3.307307731518023997e-04,1.021971535907730336e-02,1.589688183267586345e-03,1.009427225043847340e-02,1.417371636779520667e-04,5.134890654648296970e-02,0.000000000000000000e+00
