Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
23,0|1|2|,330|32|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,330|32|20|,nan|nan|nan|,nan|nan|nan|,0|330|52|,0|0|0|,252|330|52|,0|0|0|,75|283|28|,0|0|0|,0|0|0|,75|283|28|,0|0|0|,0|0|0|,75|280|28|,4|12|12|,0|0|0|
24,0|1|2|,71|268|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,71|268|16|,nan|nan|nan|,nan|nan|nan|,0|71|284|,0|0|0|,2246|71|284|,0|0|0|,323|31|46|,0|0|0|,0|0|0|,323|31|46|,0|0|0|,0|0|0|,319|31|46|,7|2|14|,0|0|0|
25,0|1|2|,312|29|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,312|29|32|,nan|nan|nan|,nan|nan|nan|,0|312|61|,0|0|0|,201|312|61|,0|0|0|,71|274|34|,0|0|0|,0|0|0|,71|274|34|,0|0|0|,0|0|0|,71|274|34|,1|6|12|,0|0|0|
26,0|1|2|,70|268|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,70|268|22|,nan|nan|nan|,nan|nan|nan|,0|70|290|,0|0|0|,2051|70|290|,0|0|0|,330|22|48|,0|0|0|,0|0|0|,330|22|48|,0|0|0|,0|0|0|,322|20|47|,8|2|25|,0|0|0|
27,0|1|2|,314|18|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,314|18|22|,nan|nan|nan|,nan|nan|nan|,0|314|40|,0|0|0|,107|314|40|,0|0|0|,52|277|33|,0|0|0|,0|0|0|,52|277|33|,0|0|0|,0|0|0|,52|277|33|,1|9|10|,0|0|0|
28,0|1|2|,51|268|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,51|268|23|,nan|nan|nan|,nan|nan|nan|,0|51|291|,0|0|0|,2532|51|291|,0|0|0|,346|21|33|,0|0|0|,0|0|0|,346|21|33|,0|0|0|,0|0|0|,337|21|32|,9|1|11|,0|0|0|
29,0|1|2|,328|20|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|20|21|,nan|nan|nan|,nan|nan|nan|,0|328|41|,0|0|0|,195|328|41|,0|0|0|,66|288|24|,0|0|0|,0|0|0|,66|288|24|,0|0|0|,0|0|0|,66|288|24|,3|15|12|,0|0|0|
30,0|1|2|,63|273|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,63|273|12|,nan|nan|nan|,nan|nan|nan|,0|63|285|,0|0|0|,2897|63|285|,0|0|0|,344|22|34|,0|0|0|,0|0|0|,344|22|34|,0|0|0|,0|0|0|,340|22|34|,3|3|10|,0|0|0|
31,0|1|2|,337|19|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|19|24|,nan|nan|nan|,nan|nan|nan|,0|337|43|,0|0|0|,105|337|43|,0|0|0|,52|305|28|,0|0|0|,0|0|0|,52|305|28|,0|0|0|,0|0|0|,52|305|28|,0|14|11|,0|0|0|
32,0|1|2|,52|291|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,52|291|17|,nan|nan|nan|,nan|nan|nan|,0|52|308|,0|0|0|,2353|52|308|,0|0|0|,332|18|51|,0|0|0|,0|0|0|,332|18|51|,0|0|0|,0|0|0|,324|18|49|,5|1|19|,0|0|0|
33,0|1|2|,319|17|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,319|17|30|,nan|nan|nan|,nan|nan|nan|,0|319|47|,0|0|0|,146|319|47|,0|0|0|,61|281|29|,0|0|0|,0|0|0|,61|281|29|,0|0|0|,0|0|0|,61|281|29|,3|12|7|,0|0|0|
34,0|1|2|,58|269|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,58|269|22|,nan|nan|nan|,nan|nan|nan|,0|58|291|,0|0|0|,3002|58|291|,0|0|0|,356|13|31|,0|0|0|,0|0|0|,356|13|31|,0|0|0|,0|0|0|,354|13|31|,12|0|8|,0|0|0|
35,0|1|2|,342|13|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|13|23|,nan|nan|nan|,nan|nan|nan|,0|342|36|,0|0|0|,178|342|36|,0|0|0|,63|292|27|,0|0|0|,0|0|0|,63|292|27|,0|0|0|,0|0|0|,63|292|27|,4|16|11|,0|0|0|
36,0|1|2|,59|276|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,59|276|16|,nan|nan|nan|,nan|nan|nan|,0|59|292|,0|0|0|,2942|59|292|,0|0|0|,304|45|51|,0|0|0|,0|0|0|,304|45|51|,0|0|0|,0|0|0|,300|45|51|,6|1|27|,0|0|0|
37,0|1|2|,294|44|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,294|44|24|,nan|nan|nan|,nan|nan|nan|,0|294|68|,0|0|0|,372|294|68|,0|0|0|,88|266|27|,0|0|0|,0|0|0|,88|266|27|,0|0|0|,0|0|0|,87|266|27|,5|20|10|,0|0|0|
38,0|1|2|,82|246|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,82|246|17|,nan|nan|nan|,nan|nan|nan|,0|82|263|,0|0|0|,2165|82|263|,0|0|0|,284|76|40|,0|0|0|,0|0|0|,284|76|40|,0|0|0|,0|0|0|,282|76|39|,7|5|15|,0|0|0|
39,0|1|2|,275|71|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,275|71|24|,nan|nan|nan|,nan|nan|nan|,0|275|95|,0|0|0|,667|275|95|,0|0|0|,93|263|24|,0|0|0|,0|0|0|,93|263|24|,0|0|0|,0|0|0|,93|263|24|,2|21|15|,0|0|0|
40,0|1|2|,91|242|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|242|9|,nan|nan|nan|,nan|nan|nan|,0|91|251|,0|0|0|,2164|91|251|,0|0|0|,267|91|38|,0|0|0|,0|0|0|,267|91|38|,0|0|0|,0|0|0|,266|90|37|,7|7|13|,0|0|0|
41,0|1|2|,259|83|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,259|83|24|,nan|nan|nan|,nan|nan|nan|,0|259|107|,0|0|0|,624|259|107|,0|0|0|,85|259|32|,0|0|0|,0|0|0|,85|259|32|,0|0|0|,0|0|0|,85|259|32|,1|16|14|,0|0|0|
42,0|1|2|,84|243|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,84|243|18|,nan|nan|nan|,nan|nan|nan|,0|84|261|,0|0|0|,2150|84|261|,0|0|0|,267|84|38|,0|0|0|,0|0|0|,267|84|38|,0|0|0|,0|0|0|,266|84|38|,3|1|20|,0|0|0|
43,0|1|2|,263|83|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,263|83|18|,nan|nan|nan|,nan|nan|nan|,0|263|101|,0|0|0|,610|263|101|,0|0|0|,90|263|23|,0|0|0|,0|0|0|,90|263|23|,0|0|0|,0|0|0|,90|263|23|,3|16|7|,0|0|0|
44,0|1|2|,87|247|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,87|247|16|,nan|nan|nan|,nan|nan|nan|,0|87|263|,0|0|0|,2971|87|263|,0|0|0|,277|87|26|,0|0|0|,0|0|0|,277|87|26|,0|0|0|,0|0|0|,276|87|26|,1|2|8|,0|0|0|
45,0|1|2|,275|85|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,275|85|18|,nan|nan|nan|,nan|nan|nan|,0|275|103|,0|0|0|,898|275|103|,0|0|0|,90|275|23|,0|0|0|,0|0|0|,90|275|23|,0|0|0|,0|0|0|,90|272|22|,1|11|11|,0|0|0|
46,0|1|2|,89|261|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|261|11|,nan|nan|nan|,nan|nan|nan|,0|89|272|,0|0|0|,3150|89|272|,0|0|0|,275|89|28|,0|0|0|,0|0|0|,275|89|28|,0|0|0|,0|0|0|,273|89|27|,3|9|9|,0|0|0|
47,0|1|2|,270|80|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,270|80|18|,nan|nan|nan|,nan|nan|nan|,0|270|98|,0|0|0|,999|270|98|,0|0|0|,94|270|19|,0|0|0|,0|0|0|,94|270|19|,0|0|0|,0|0|0|,94|270|19|,1|10|8|,0|0|0|
48,0|1|2|,93|260|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,93|260|11|,nan|nan|nan|,nan|nan|nan|,0|93|271|,0|0|0|,2136|93|271|,0|0|0|,266|93|36|,0|0|0|,0|0|0|,266|93|36|,0|0|0|,0|0|0|,264|93|36|,6|4|15|,0|0|0|
49,0|1|2|,258|89|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,258|89|21|,nan|nan|nan|,nan|nan|nan|,0|258|110|,0|0|0|,773|258|110|,0|0|0|,92|258|26|,0|0|0|,0|0|0|,92|258|26|,0|0|0|,0|0|0|,91|258|26|,2|14|6|,0|0|0|
50,0|1|2|,89|244|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|244|20|,nan|nan|nan|,nan|nan|nan|,0|89|264|,0|0|0|,2842|89|264|,0|0|0|,281|89|25|,0|0|0|,0|0|0|,281|89|25|,0|0|0|,0|0|0|,277|89|25|,5|7|11|,0|0|0|
51,0|1|2|,272|82|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,272|82|14|,nan|nan|nan|,nan|nan|nan|,0|272|96|,0|0|0|,727|272|96|,0|0|0|,93|272|18|,0|0|0|,0|0|0|,93|272|18|,0|0|0|,0|0|0|,93|269|18|,1|14|7|,0|0|0|
52,0|1|2|,92|255|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,92|255|11|,nan|nan|nan|,nan|nan|nan|,0|92|266|,0|0|0|,1870|92|266|,0|0|0|,258|92|45|,0|0|0|,0|0|0|,258|92|45|,0|0|0|,0|0|0|,254|90|45|,7|5|20|,0|0|0|
53,0|1|2|,247|85|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,247|85|25|,nan|nan|nan|,nan|nan|nan|,0|247|110|,0|0|0|,663|247|110|,0|0|0|,86|247|33|,0|0|0|,0|0|0|,86|247|33|,0|0|0|,0|0|0|,86|247|33|,3|11|18|,0|0|0|
54,0|1|2|,83|236|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,83|236|15|,nan|nan|nan|,nan|nan|nan|,0|83|251|,0|0|0|,2066|83|251|,0|0|0|,270|83|35|,0|0|0|,0|0|0|,270|83|35|,0|0|0|,0|0|0|,257|83|35|,5|3|17|,0|0|0|
55,0|1|2|,252|80|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,252|80|18|,nan|nan|nan|,nan|nan|nan|,0|252|98|,0|0|0|,852|252|98|,0|0|0|,90|252|28|,0|0|0|,0|0|0|,90|252|28|,0|0|0|,0|0|0|,90|252|28|,4|24|14|,0|0|0|
56,0|1|2|,86|228|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,86|228|14|,nan|nan|nan|,nan|nan|nan|,0|86|242|,0|0|0|,2301|86|242|,0|0|0|,275|86|30|,0|0|0|,0|0|0|,275|86|30|,0|0|0|,0|0|0|,274|86|30|,4|1|7|,0|0|0|
57,0|1|2|,270|85|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,270|85|23|,nan|nan|nan|,nan|nan|nan|,0|270|108|,0|0|0|,743|270|108|,0|0|0|,87|270|30|,0|0|0|,0|0|0|,87|270|30|,0|0|0|,0|0|0|,87|270|30|,0|21|11|,0|0|0|
58,0|1|2|,87|249|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,87|249|19|,nan|nan|nan|,nan|nan|nan|,0|87|268|,0|0|0|,2321|87|268|,0|0|0|,269|87|36|,0|0|0|,0|0|0|,269|87|36|,0|0|0|,0|0|0|,268|87|36|,8|7|14|,0|0|0|
59,0|1|2|,260|80|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,260|80|22|,nan|nan|nan|,nan|nan|nan|,0|260|102|,0|0|0|,761|260|102|,0|0|0|,85|260|29|,0|0|0|,0|0|0|,85|260|29|,0|0|0|,0|0|0|,85|258|29|,1|15|7|,0|0|0|
60,0|1|2|,84|243|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,84|243|22|,nan|nan|nan|,nan|nan|nan|,0|84|265|,0|0|0|,2468|84|265|,0|0|0|,270|84|32|,0|0|0|,0|0|0|,270|84|32|,0|0|0|,0|0|0|,268|84|32|,7|7|11|,0|0|0|
61,0|1|2|,261|77|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,261|77|21|,nan|nan|nan|,nan|nan|nan|,0|261|98|,0|0|0|,634|261|98|,0|0|0|,89|261|29|,0|0|0|,0|0|0|,89|261|29|,0|0|0|,0|0|0|,89|261|29|,1|7|10|,0|0|0|
62,0|1|2|,88|254|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,88|254|19|,nan|nan|nan|,nan|nan|nan|,0|88|273|,0|0|0|,2850|88|273|,0|0|0|,264|88|42|,0|0|0|,0|0|0|,264|88|42|,0|0|0|,0|0|0|,263|88|42|,4|5|20|,0|0|0|
63,0|1|2|,259|83|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,259|83|22|,nan|nan|nan|,nan|nan|nan|,0|259|105|,0|0|0|,829|259|105|,0|0|0|,87|259|32|,0|0|0|,0|0|0|,87|259|32|,0|0|0|,0|0|0|,87|259|32|,0|13|15|,0|0|0|
64,0|1|2|,87|246|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,87|246|17|,nan|nan|nan|,nan|nan|nan|,0|87|263|,0|0|0|,1990|87|263|,0|0|0|,265|87|40|,0|0|0|,0|0|0|,265|87|40|,0|0|0|,0|0|0|,265|87|40|,5|6|17|,0|0|0|
65,0|1|2|,260|81|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,260|81|23|,nan|nan|nan|,nan|nan|nan|,0|260|104|,0|0|0|,822|260|104|,0|0|0|,90|260|29|,0|0|0|,0|0|0|,90|260|29|,0|0|0|,0|0|0|,90|260|29|,0|12|8|,0|0|0|
66,0|1|2|,90|248|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,90|248|21|,nan|nan|nan|,nan|nan|nan|,0|90|269|,0|0|0|,2928|90|269|,0|0|0|,285|90|17|,0|0|0|,0|0|0|,285|90|17|,0|0|0|,0|0|0|,285|90|17|,4|4|9|,0|0|0|
67,0|1|2|,281|86|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,281|86|8|,nan|nan|nan|,nan|nan|nan|,0|281|94|,0|0|0|,764|281|94|,0|0|0|,87|281|18|,0|0|0|,0|0|0|,87|281|18|,0|0|0|,0|0|0|,87|279|18|,1|28|7|,0|0|0|
68,0|1|2|,86|251|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,86|251|11|,nan|nan|nan|,nan|nan|nan|,0|86|262|,0|0|0|,1768|86|262|,0|0|0|,259|86|42|,0|0|0|,0|0|0|,259|86|42|,0|0|0|,0|0|0|,256|86|42|,3|2|15|,0|0|0|
69,0|1|2|,253|84|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,253|84|27|,nan|nan|nan|,nan|nan|nan|,0|253|111|,0|0|0|,910|253|111|,0|0|0|,94|253|25|,0|0|0|,0|0|0|,94|253|25|,0|0|0|,0|0|0|,94|253|25|,2|13|12|,0|0|0|
70,0|1|2|,92|240|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,92|240|13|,nan|nan|nan|,nan|nan|nan|,0|92|253|,0|0|0|,1850|92|253|,0|0|0|,265|92|36|,0|0|0|,0|0|0|,265|92|36|,0|0|0|,0|0|0|,265|92|36|,4|4|19|,0|0|0|
71,0|1|2|,261|88|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,261|88|17|,nan|nan|nan|,nan|nan|nan|,0|261|105|,0|0|0|,1098|261|105|,0|0|0|,87|261|25|,0|0|0|,0|0|0|,87|261|25|,0|0|0|,0|0|0|,87|261|25|,2|15|9|,0|0|0|
72,0|1|2|,85|246|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,85|246|16|,nan|nan|nan|,nan|nan|nan|,0|85|262|,0|0|0|,2656|85|262|,0|0|0|,274|85|29|,0|0|0|,0|0|0|,274|85|29|,0|0|0|,0|0|0|,271|85|29|,8|5|9|,0|0|0|
73,0|1|2|,263|80|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,263|80|20|,nan|nan|nan|,nan|nan|nan|,0|263|100|,0|0|0|,806|263|100|,0|0|0|,87|263|29|,0|0|0|,0|0|0|,87|263|29|,0|0|0|,0|0|0|,87|263|29|,4|17|12|,0|0|0|
74,0|1|2|,83|246|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,83|246|17|,nan|nan|nan|,nan|nan|nan|,0|83|263|,0|0|0|,1950|83|263|,0|0|0|,265|83|40|,0|0|0|,0|0|0|,265|83|40|,0|0|0|,0|0|0|,262|83|40|,5|4|16|,0|0|0|
75,0|1|2|,257|79|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,257|79|24|,nan|nan|nan|,nan|nan|nan|,0|257|103|,0|0|0|,869|257|103|,0|0|0|,85|257|35|,0|0|0|,0|0|0|,85|257|35|,0|0|0|,0|0|0|,85|257|35|,1|18|16|,0|0|0|
76,0|1|2|,84|239|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,84|239|19|,nan|nan|nan|,nan|nan|nan|,0|84|258|,0|0|0|,2511|84|258|,0|0|0|,276|84|26|,0|0|0|,0|0|0|,276|84|26|,0|0|0|,0|0|0|,271|84|26|,2|2|9|,0|0|0|
77,0|1|2|,269|82|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,269|82|17|,nan|nan|nan|,nan|nan|nan|,0|269|99|,0|0|0|,746|269|99|,0|0|0|,92|269|22|,0|0|0|,0|0|0|,92|269|22|,0|0|0|,0|0|0|,92|269|22|,1|12|5|,0|0|0|
78,0|1|2|,91|257|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|257|17|,nan|nan|nan|,nan|nan|nan|,0|91|274|,0|0|0|,2817|91|274|,0|0|0|,278|91|28|,0|0|0|,0|0|0|,278|91|28|,0|0|0|,0|0|0|,274|91|28|,5|2|13|,0|0|0|
79,0|1|2|,269|89|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,269|89|15|,nan|nan|nan|,nan|nan|nan|,0|269|104|,0|0|0|,1247|269|104|,0|0|0|,89|269|22|,0|0|0|,0|0|0|,89|269|22|,0|0|0|,0|0|0|,89|269|22|,1|17|8|,0|0|0|
