Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
20,0|1|2|,785|908|102|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,785|908|102|,nan|nan|nan|,nan|nan|nan|,0|785|1010|,0|0|0|,10362|785|1010|,0|0|0|,1493|336|160|,0|0|0|,0|0|0|,1493|336|160|,0|0|0|,0|0|0|,1452|327|156|,28|15|65|,0|0|0|
21,0|1|2|,1424|312|91|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1424|312|91|,nan|nan|nan|,nan|nan|nan|,0|1424|403|,0|0|0|,2846|1424|403|,0|0|0|,798|1005|144|,0|0|0|,0|0|0|,798|1005|144|,0|0|0|,0|0|0|,788|1000|143|,17|40|59|,0|0|0|
22,0|1|2|,771|960|84|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,771|960|84|,nan|nan|nan|,nan|nan|nan|,0|771|1044|,0|0|0|,10373|771|1044|,0|0|0|,1515|297|177|,0|0|0|,0|0|0|,1515|297|177|,0|0|0|,0|0|0|,1481|293|172|,34|11|61|,0|0|0|
23,0|1|2|,1447|282|111|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1447|282|111|,nan|nan|nan|,nan|nan|nan|,0|1447|393|,0|0|0|,2938|1447|393|,0|0|0|,807|988|155|,0|0|0|,0|0|0|,807|988|155|,0|0|0|,0|0|0|,801|977|154|,18|48|56|,0|0|0|
24,0|1|2|,783|929|98|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,783|929|98|,nan|nan|nan|,nan|nan|nan|,0|783|1027|,0|0|0|,11012|783|1027|,0|0|0|,1521|301|178|,0|0|0|,0|0|0|,1521|301|178|,0|0|0|,0|0|0|,1500|295|174|,40|10|67|,0|0|0|
25,0|1|2|,1460|285|107|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1460|285|107|,nan|nan|nan|,nan|nan|nan|,0|1460|392|,0|0|0|,3248|1460|392|,0|0|0|,824|976|138|,0|0|0|,0|0|0|,824|976|138|,0|0|0|,0|0|0|,814|971|137|,13|50|62|,0|0|0|
26,0|1|2|,801|921|75|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,801|921|75|,nan|nan|nan|,nan|nan|nan|,0|801|996|,0|0|0|,7656|801|996|,0|0|0|,1464|346|189|,0|0|0|,0|0|0|,1464|346|189|,0|0|0|,0|0|0|,1427|344|185|,23|16|94|,0|0|0|
27,0|1|2|,1404|328|91|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1404|328|91|,nan|nan|nan|,nan|nan|nan|,0|1404|419|,0|0|0|,2662|1404|419|,0|0|0|,787|959|183|,0|0|0|,0|0|0|,787|959|183|,0|0|0|,0|0|0|,775|955|181|,18|49|67|,0|0|0|
28,0|1|2|,757|906|114|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,757|906|114|,nan|nan|nan|,nan|nan|nan|,0|757|1020|,0|0|0|,9624|757|1020|,0|0|0|,1434|390|178|,0|0|0|,0|0|0|,1434|390|178|,0|0|0|,0|0|0|,1420|386|174|,24|24|74|,0|0|0|
29,0|1|2|,1396|362|100|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1396|362|100|,nan|nan|nan|,nan|nan|nan|,0|1396|462|,0|0|0|,3629|1396|462|,0|0|0|,852|949|161|,0|0|0|,0|0|0|,852|949|161|,0|0|0|,0|0|0|,842|938|161|,19|46|71|,0|0|0|
30,0|1|2|,823|892|90|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,823|892|90|,nan|nan|nan|,nan|nan|nan|,0|823|982|,0|0|0|,8784|823|982|,0|0|0|,1449|361|181|,0|0|0|,0|0|0|,1449|361|181|,0|0|0|,0|0|0|,1413|353|176|,28|22|64|,0|0|0|
31,0|1|2|,1385|331|112|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1385|331|112|,nan|nan|nan|,nan|nan|nan|,0|1385|443|,0|0|0|,2965|1385|443|,0|0|0|,830|967|164|,0|0|0|,0|0|0|,830|967|164|,0|0|0|,0|0|0|,815|950|161|,18|56|63|,0|0|0|
32,0|1|2|,797|894|98|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,797|894|98|,nan|nan|nan|,nan|nan|nan|,0|797|992|,0|0|0|,8671|797|992|,0|0|0|,1448|360|188|,0|0|0|,0|0|0|,1448|360|188|,0|0|0|,0|0|0|,1421|358|185|,22|9|77|,0|0|0|
33,0|1|2|,1399|349|108|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1399|349|108|,nan|nan|nan|,nan|nan|nan|,0|1399|457|,0|0|0|,2515|1399|457|,0|0|0|,817|959|192|,0|0|0|,0|0|0|,817|959|192|,0|0|0|,0|0|0|,800|943|187|,18|45|75|,0|0|0|
34,0|1|2|,782|898|112|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,782|898|112|,nan|nan|nan|,nan|nan|nan|,0|782|1010|,0|0|0|,8656|782|1010|,0|0|0|,1546|274|180|,0|0|0|,0|0|0|,1546|274|180|,0|0|0|,0|0|0|,1512|268|176|,29|13|66|,0|0|0|
35,0|1|2|,1483|255|110|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1483|255|110|,nan|nan|nan|,nan|nan|nan|,0|1483|365|,0|0|0|,2403|1483|365|,0|0|0|,821|1001|153|,0|0|0|,0|0|0|,821|1001|153|,0|0|0|,0|0|0|,809|991|150|,12|53|48|,0|0|0|
36,0|1|2|,797|938|102|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,797|938|102|,nan|nan|nan|,nan|nan|nan|,0|797|1040|,0|0|0|,9652|797|1040|,0|0|0|,1530|276|193|,0|0|0|,0|0|0|,1530|276|193|,0|0|0|,0|0|0|,1498|269|188|,31|11|80|,0|0|0|
37,0|1|2|,1467|258|108|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1467|258|108|,nan|nan|nan|,nan|nan|nan|,0|1467|366|,0|0|0|,3213|1467|366|,0|0|0|,877|956|128|,0|0|0|,0|0|0|,877|956|128|,0|0|0|,0|0|0|,858|942|126|,22|43|44|,0|0|0|
38,0|1|2|,836|899|82|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,836|899|82|,nan|nan|nan|,nan|nan|nan|,0|836|981|,0|0|0|,8355|836|981|,0|0|0|,1461|340|192|,0|0|0|,0|0|0|,1461|340|192|,0|0|0|,0|0|0|,1434|340|186|,27|21|74|,0|0|0|
39,0|1|2|,1407|319|112|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1407|319|112|,nan|nan|nan|,nan|nan|nan|,0|1407|431|,0|0|0|,2859|1407|431|,0|0|0|,830|961|172|,0|0|0|,0|0|0|,830|961|172|,0|0|0|,0|0|0|,805|949|167|,17|49|71|,0|0|0|
40,0|1|2|,788|900|96|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,788|900|96|,nan|nan|nan|,nan|nan|nan|,0|788|996|,0|0|0|,8357|788|996|,0|0|0|,1507|290|202|,0|0|0|,0|0|0|,1507|290|202|,0|0|0|,0|0|0|,1475|280|193|,29|20|90|,0|0|0|
41,0|1|2|,1446|260|103|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1446|260|103|,nan|nan|nan|,nan|nan|nan|,0|1446|363|,0|0|0|,2553|1446|363|,0|0|0|,833|962|162|,0|0|0|,0|0|0|,833|962|162|,0|0|0|,0|0|0|,817|951|160|,19|56|77|,0|0|0|
42,0|1|2|,798|895|83|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,798|895|83|,nan|nan|nan|,nan|nan|nan|,0|798|978|,0|0|0|,9715|798|978|,0|0|0|,1574|250|176|,0|0|0|,0|0|0|,1574|250|176|,0|0|0|,0|0|0|,1542|242|174|,33|7|66|,0|0|0|
43,0|1|2|,1509|235|108|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1509|235|108|,nan|nan|nan|,nan|nan|nan|,0|1509|343|,0|0|0|,2075|1509|343|,0|0|0|,768|1020|162|,0|0|0|,0|0|0|,768|1020|162|,0|0|0|,0|0|0|,761|997|160|,14|60|69|,0|0|0|
44,0|1|2|,747|937|91|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,747|937|91|,nan|nan|nan|,nan|nan|nan|,0|747|1028|,0|0|0|,11375|747|1028|,0|0|0|,1563|265|171|,0|0|0|,0|0|0|,1563|265|171|,0|0|0|,0|0|0|,1540|262|168|,31|10|72|,0|0|0|
45,0|1|2|,1509|252|96|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1509|252|96|,nan|nan|nan|,nan|nan|nan|,0|1509|348|,0|0|0|,2184|1509|348|,0|0|0|,789|1038|153|,0|0|0|,0|0|0|,789|1038|153|,0|0|0|,0|0|0|,774|1020|152|,14|36|56|,0|0|0|
46,0|1|2|,760|984|96|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,760|984|96|,nan|nan|nan|,nan|nan|nan|,0|760|1080|,0|0|0|,9091|760|1080|,0|0|0|,1586|218|196|,0|0|0|,0|0|0|,1586|218|196|,0|0|0|,0|0|0|,1558|215|193|,36|8|81|,0|0|0|
47,0|1|2|,1522|207|112|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1522|207|112|,nan|nan|nan|,nan|nan|nan|,0|1522|319|,0|0|0|,2205|1522|319|,0|0|0|,760|1046|153|,0|0|0|,0|0|0|,760|1046|153|,0|0|0|,0|0|0|,755|1037|152|,12|54|51|,0|0|0|
48,0|1|2|,743|983|101|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,743|983|101|,nan|nan|nan|,nan|nan|nan|,0|743|1084|,0|0|0|,9521|743|1084|,0|0|0|,1558|269|173|,0|0|0|,0|0|0|,1558|269|173|,0|0|0|,0|0|0|,1511|265|169|,30|14|62|,0|0|0|
49,0|1|2|,1481|251|107|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,1481|251|107|,nan|nan|nan|,nan|nan|nan|,0|1481|358|,0|0|0|,2608|1481|358|,0|0|0|,829|981|141|,0|0|0|,0|0|0|,829|981|141|,0|0|0|,0|0|0|,823|966|139|,14|38|52|,0|0|0|
50,0|1|2|,809|928|87|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,809|928|87|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
