Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
10,400.0|100.0|100.0|100.0|100.0|,0.9917355371900827,363|91|94|80|98|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,187|45|48|44|50|,176|46|46|36|48|,0|0|0|0|0|,0|0|0|0|0|,93|23|30|13|27|,88|16|25|16|31|,0|0|0|0|0|,0|0|0|0|0|,181,182,93,1716|463|428|187|638|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2079|554|522|267|736|,1679|454|422|167|636|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,24.0|0|5.0|19.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|86|100|100|90|,16|4|5|5|2|,360|82|95|95|88|,4|4|4|4|4|,0.43742837845016647|0.448043714527231|0.42049569941149834|0.423359375|0.4446845064556435|,0.4380165289256198|0.44505494505494503|0.425531914893617|0.4125|0.4642857142857143|,0.2548209366391185,0.7451790633608816,0.5495867768595041,0.45041322314049587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363|91|94|80|98|,82|95|95|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,75|79|74|78|,0|0|0|0|,5,1,26,9,34,18
11,400.0|100.0|100.0|100.0|100.0|,0.9583333333333334,360|82|95|95|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,180|44|48|47|41|,180|38|47|48|47|,0|0|0|0|0|,0|0|0|0|0|,22|4|7|7|4|,32|3|9|14|6|,0|0|0|0|0|,0|0|0|0|0|,54,306,22,411|105|218|64|24|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,771|187|313|159|112|,371|87|213|59|12|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,31.0|0|0|5.0|26.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,369|93|76|100|100|,24|3|7|11|3|,345|90|69|89|97|,4|4|4|4|4|,0.4499209104938272|0.4517772159428911|0.46429362880886427|0.4556509695290858|0.41703254132231404|,0.4263888888888889|0.3719512195121951|0.48947368421052634|0.41578947368421054|0.42045454545454547|,0.2777777777777778,0.7222222222222222,0.4736111111111111,0.5263888888888889,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|82|95|95|88|,90|69|89|97|,0|0|0|0|,0|0|0|0|,0|0|0|0|,50|45|44|37|,0|0|0|0|,0,0,11,0,10,1
12,400.0|100.0|100.0|100.0|100.0|,1.0144927536231885,345|90|69|89|97|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,184|48|36|52|48|,161|42|33|37|49|,0|0|0|0|0|,0|0|0|0|0|,86|19|14|25|28|,83|21|10|20|32|,0|0|0|0|0|,0|0|0|0|0|,169,176,86,1249|373|163|400|313|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1594|463|232|489|410|,1194|363|132|389|310|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,19.0|0|12.0|0|7.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,381|87|100|94|100|,31|3|9|9|10|,350|84|91|85|90|,4|4|4|4|4|,0.4154022264230204|0.3858024691358024|0.4138836378911992|0.4343517232672641|0.41101604846423645|,0.39855072463768115|0.32222222222222224|0.4492753623188406|0.3595505617977528|0.4690721649484536|,0.21159420289855072,0.7884057971014493,0.5376811594202898,0.4623188405797101,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345|90|69|89|97|,84|91|85|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,68|71|74|72|,0|0|0|0|,15,1,25,5,36,4
13,400.0|100.0|100.0|100.0|100.0|,1.0085714285714287,350|84|91|85|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|40|44|50|42|,174|44|47|35|48|,0|0|0|0|0|,0|0|0|0|0|,36|10|9|9|8|,29|6|11|2|10|,0|0|0|0|0|,0|0|0|0|0|,65,285,36,408|117|125|93|73|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,758|201|216|178|163|,358|101|116|78|63|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,18.0|0|6.0|8.0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,382|82|100|100|100|,29|7|8|5|9|,353|75|92|95|91|,4|4|4|4|4|,0.42592448979591846|0.4276856575963719|0.39213259268204326|0.43865051903114183|0.4359876543209876|,0.4471428571428571|0.43452380952380953|0.4010989010989011|0.5117647058823529|0.4444444444444444|,0.23,0.77,0.4657142857142857,0.5342857142857143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350|84|91|85|90|,75|92|95|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,39|53|48|45|,0|0|0|0|,1,0,17,1,11,6
14,400.0|100.0|100.0|100.0|100.0|,1.0056657223796035,353|75|92|95|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,181|34|46|55|46|,172|41|46|40|45|,0|0|0|0|0|,0|0|0|0|0|,82|14|16|28|24|,86|22|23|19|22|,0|0|0|0|0|,0|0|0|0|0|,168,185,82,1628|340|268|687|333|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1981|415|360|782|424|,1581|315|260|682|324|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,23.0|0|7.0|0|16.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,377|97|100|80|100|,22|2|2|5|13|,355|95|98|75|87|,4|4|4|4|4|,0.39560746013530323|0.39688888888888896|0.3619742438563327|0.41268698060941833|0.4053254437869822|,0.3810198300283286|0.4|0.29891304347826086|0.42105263157894735|0.4065934065934066|,0.17705382436260622,0.8229461756373938,0.49008498583569404,0.509915014164306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353|75|92|95|91|,95|98|75|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,83|82|70|72|,0|0|0|0|,6,0,24,3,36,13
15,400.0|100.0|100.0|100.0|100.0|,1.0253521126760563,355|95|98|75|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,184|47|58|33|46|,171|48|40|42|41|,0|0|0|0|0|,0|0|0|0|0|,28|8|7|3|10|,20|4|9|2|5|,0|0|0|0|0|,0|0|0|0|0|,48,307,28,617|272|106|108|131|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,972|367|204|183|218|,572|267|104|83|118|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,17.0|0|2.0|15.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,383|86|100|100|97|,19|4|4|6|5|,364|82|96|94|92|,4|4|4|4|4|,0.41394961317198975|0.40332409972299177|0.40928259058725536|0.41999999999999993|0.42360285374554096|,0.4112676056338028|0.4|0.39285714285714285|0.44|0.41954022988505746|,0.2084507042253521,0.7915492957746478,0.532394366197183,0.4676056338028169,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|95|98|75|87|,82|96|94|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,59|59|64|59|,0|0|0|0|,2,0,17,1,7,1
16,400.0|100.0|100.0|100.0|100.0|,0.9807692307692307,364|82|96|94|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,170|33|50|46|41|,194|49|46|48|51|,0|0|0|0|0|,0|0|0|0|0|,59|10|19|14|16|,64|13|18|16|17|,0|0|0|0|0|,0|0|0|0|0|,123,241,59,926|91|379|193|263|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1290|173|475|287|355|,890|73|375|187|255|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|10.0|0|0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|100|90|97|100|,30|8|5|10|7|,357|92|85|87|93|,4|4|4|4|4|,0.41893151491365777|0.37711927424152303|0.4205457899305556|0.39989814395654144|0.45708293950850665|,0.44368131868131866|0.39634146341463417|0.4635416666666667|0.425531914893617|0.483695652173913|,0.22664835164835165,0.7733516483516484,0.5796703296703297,0.42032967032967034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|82|96|94|92|,92|85|87|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,53|77|61|74|,0|0|0|0|,1,0,11,1,38,8
17,400.0|100.0|100.0|100.0|100.0|,1.0084033613445378,357|92|85|87|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|43|49|35|45|,185|49|36|52|48|,0|0|0|0|0|,0|0|0|0|0|,47|19|4|14|10|,45|20|4|12|9|,0|0|0|0|0|,0|0|0|0|0|,92,265,47,681|364|73|166|78|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1038|456|158|253|171|,638|356|58|153|71|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,20.0|0|19.0|0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,380|87|100|93|100|,20|5|3|4|8|,360|82|97|89|92|,4|4|4|4|4|,0.44423455656772515|0.40754962192816635|0.4393079584775087|0.46376667987845155|0.45808764018961723|,0.47478991596638653|0.391304347826087|0.5176470588235295|0.5|0.4946236559139785|,0.28991596638655465,0.7100840336134454,0.6078431372549019,0.39215686274509803,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|92|85|87|93|,82|97|89|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,65|49|54|43|,0|0|0|0|,2,0,16,1,22,6
18,400.0|100.0|100.0|100.0|100.0|,0.9694444444444444,360|82|97|89|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,164|33|56|29|46|,196|49|41|60|46|,0|0|0|0|0|,0|0|0|0|0|,73|8|31|10|24|,76|9|17|25|25|,0|0|0|0|0|,0|0|0|0|0|,149,211,73,1052|111|443|119|379|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1412|193|540|208|471|,1012|93|440|108|371|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,30.0|11.0|0|19.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,370|100|82|100|88|,21|3|5|4|9|,349|97|77|96|79|,4|4|4|4|4|,0.4281925154320988|0.41117638310529436|0.41154745456477837|0.42867062239616205|0.4521207466918714|,0.4513888888888889|0.39634146341463417|0.4484536082474227|0.43820224719101125|0.5163043478260869|,0.2513888888888889,0.7486111111111111,0.6,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|82|97|89|92|,97|77|96|79|,0|0|0|0|,0|0|0|0|,0|0|0|0|,62|66|64|58|,0|0|0|0|,5,0,15,3,31,19
19,400.0|100.0|100.0|100.0|100.0|,0.9598853868194842,349|97|77|96|79|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,174|46|43|49|36|,175|51|34|47|43|,0|0|0|0|0|,0|0|0|0|0|,37|13|4|11|9|,62|22|7|21|12|,0|0|0|0|0|,0|0|0|0|0|,99,250,37,460|169|43|107|141|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,809|266|120|203|220|,409|166|20|103|120|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,35.0|0|16.0|19.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,365|81|100|100|84|,30|7|7|8|8|,335|74|93|92|76|,4|4|4|4|4|,0.43361918210852124|0.41157402486980554|0.40242874009107776|0.4717881944444443|0.4278561128024355|,0.40830945558739257|0.41237113402061853|0.4155844155844156|0.4479166666666667|0.34810126582278483|,0.29083094555873923,0.7091690544412608,0.6504297994269341,0.3495702005730659,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349|97|77|96|79|,74|93|92|76|,0|0|0|0|,0|0|0|0|,0|0|0|0|,38|43|58|48|,0|0|0|0|,0,0,10,0,19,8
20,400.0|100.0|100.0|100.0|100.0|,1.0865671641791044,335|74|93|92|76|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,169|33|51|52|33|,166|41|42|40|43|,0|0|0|0|0|,0|0|0|0|0|,73|13|30|19|11|,75|23|20|15|17|,0|0|0|0|0|,0|0|0|0|0|,148,187,73,946|172|426|149|199|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1281|246|519|241|275|,881|146|419|141|175|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|7.0|0|0|8.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|100|92|93|100|,21|9|4|4|4|,364|91|88|89|96|,4|4|4|4|4|,0.4426687458231231|0.4243060628195763|0.4267834431726212|0.4768135633270322|0.42174515235457066|,0.417910447761194|0.4189189189189189|0.41397849462365593|0.42934782608695654|0.40789473684210525|,0.30597014925373134,0.6940298507462687,0.6402985074626866,0.3597014925373134,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335|74|93|92|76|,91|88|89|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,69|73|59|68|,0|0|0|0|,6,0,17,4,35,11
21,400.0|100.0|100.0|100.0|100.0|,1.0,364|91|88|89|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|51|46|43|45|,179|40|42|46|51|,0|0|0|0|0|,0|0|0|0|0|,52|11|8|20|13|,43|11|7|10|15|,0|0|0|0|0|,0|0|0|0|0|,95,269,52,739|166|124|267|182|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1103|257|212|356|278|,703|157|112|256|178|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,16.0|11.0|4.0|0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|100|100|84|100|,20|6|4|4|6|,364|94|96|80|94|,4|4|4|4|4|,0.43114886487139237|0.4321036106750392|0.3744189049586777|0.4522471910112359|0.4476453993055556|,0.40384615384615385|0.4010989010989011|0.3409090909090909|0.398876404494382|0.46875|,0.2925824175824176,0.7074175824175825,0.6607142857142857,0.3392857142857143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|91|88|89|96|,94|96|80|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,58|62|56|63|,0|0|0|0|,4,0,7,1,26,14
22,400.0|100.0|100.0|100.0|100.0|,1.0,364|94|96|80|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|48|51|38|35|,192|46|45|42|59|,0|0|0|0|0|,0|0|0|0|0|,55|17|18|10|10|,70|19|16|14|21|,0|0|0|0|0|,0|0|0|0|0|,125,239,55,863|296|318|114|135|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1227|390|414|194|229|,827|290|314|94|129|,0|0|0|0|0|,0|0|0|0|0|,401|101|100|100|100|,0|0|0|0|0|,401|101|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|0|0|5.0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|93|100|100|100|,29|4|8|8|9|,364|89|92|92|91|,4|4|4|4|4|,0.44495494203598607|0.4414610683567225|0.4130859375|0.4459375|0.4680285196921683|,0.4684065934065934|0.4627659574468085|0.4375|0.4875|0.48936170212765956|,0.3118131868131868,0.6881868131868132,0.6401098901098901,0.3598901098901099,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|94|96|80|94|,89|92|92|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,69|73|58|60|,0|0|0|0|,4,0,13,2,23,13
23,400.0|100.0|100.0|100.0|100.0|,0.967032967032967,364|89|92|92|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,167|41|45|39|42|,197|48|47|53|49|,0|0|0|0|0|,0|0|0|0|0|,40|8|7|13|12|,64|12|12|21|19|,0|0|0|0|0|,0|0|0|0|0|,104,260,40,666|107|50|272|237|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1030|196|142|364|328|,630|96|42|264|228|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,20.0|0|20.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,380|94|100|91|95|,28|7|10|5|6|,352|87|90|86|89|,4|4|4|4|4|,0.414108727810651|0.36349577073601824|0.4219636105860114|0.41434310018903586|0.43901702692911493|,0.41346153846153844|0.37640449438202245|0.41304347826086957|0.43478260869565216|0.42857142857142855|,0.3076923076923077,0.6923076923076923,0.7211538461538461,0.27884615384615385,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364|89|92|92|91|,87|90|86|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,48|41|69|63|,0|0|0|0|,6,0,7,5,10,12
24,400.0|100.0|100.0|100.0|100.0|,1.0284090909090908,352|87|90|86|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,189|50|51|47|41|,163|37|39|39|48|,0|0|0|0|0|,0|0|0|0|0|,72|22|28|8|14|,59|17|21|9|12|,0|0|0|0|0|,0|0|0|0|0|,131,221,72,1684|407|849|190|238|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2036|494|939|276|327|,1636|394|839|176|227|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,16.0|0|0|14.0|2.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|87|97|100|100|,22|3|10|5|4|,362|84|87|95|96|,4|4|4|4|4|,0.45107099044421484|0.44170299907517496|0.4305864197530863|0.4626487290427258|0.4562870849640197|,0.4403409090909091|0.4540229885057471|0.37222222222222223|0.48255813953488375|0.4550561797752809|,0.3508522727272727,0.6491477272727273,0.6633522727272727,0.3366477272727273,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352|87|90|86|89|,84|87|95|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,74|80|66|76|,0|0|0|0|,7,1,23,6,24,11
25,400.0|100.0|100.0|100.0|100.0|,0.925414364640884,362|84|87|95|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|40|43|47|48|,184|44|44|48|48|,0|0|0|0|0|,0|0|0|0|0|,32|5|3|15|9|,34|5|4|14|11|,0|0|0|0|0|,0|0|0|0|0|,66,296,32,400|13|47|233|107|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,762|97|134|328|203|,365|0|34|228|103|,0|0|0|0|0|,0|0|0|0|0|,397|97|100|100|100|,0|0|0|0|0|,397|97|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,36.0|32.0|4.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,361|100|100|65|96|,26|8|6|4|8|,335|92|94|61|88|,4|4|4|4|4|,0.44390242971826255|0.3921485260770975|0.44963007002246|0.4837673130193906|0.4179144965277777|,0.43784530386740333|0.39285714285714285|0.43103448275862066|0.49473684210526314|0.4270833333333333|,0.3149171270718232,0.6850828729281768,0.6477900552486188,0.35220994475138123,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|84|87|95|96|,92|94|61|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,39|41|37|49|,0|0|0|0|,5,0,8,5,11,3
26,400.0|100.0|100.0|100.0|100.0|,1.0835820895522388,335|92|94|61|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,157|39|50|27|41|,178|53|44|34|47|,0|0|0|0|0|,0|0|0|0|0|,73|22|26|10|15|,96|31|27|14|24|,0|0|0|0|0|,0|0|0|0|0|,169,166,73,1457|441|509|155|352|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1792|533|603|216|440|,1392|433|503|116|340|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|0|0|11.0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|93|92|100|100|,22|7|3|8|4|,363|86|89|92|96|,4|4|4|4|4|,0.43968812653152156|0.44659735349716445|0.4364814395654143|0.44934157484547155|0.4120286673553719|,0.42686567164179107|0.44565217391304346|0.39893617021276595|0.4918032786885246|0.39204545454545453|,0.31343283582089554,0.6865671641791045,0.6597014925373135,0.3402985074626866,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335|92|94|61|88|,86|89|92|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,76|81|73|84|,0|0|0|0|,8,1,15,8,26,15
