Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
19,0|1|2|,250|66|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,250|66|33|,nan|nan|nan|,nan|nan|nan|,0|250|99|,0|0|0|,460|250|99|,0|0|0|,211|140|49|,0|0|0|,0|0|0|,211|140|49|,0|0|0|,0|0|0|,193|129|43|,6|8|16|,0|0|0|
20,0|1|2|,187|121|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,187|121|27|,nan|nan|nan|,nan|nan|nan|,0|187|148|,0|0|0|,946|187|148|,0|0|0|,286|67|47|,0|0|0|,0|0|0|,286|67|47|,0|0|0|,0|0|0|,274|66|45|,5|2|14|,0|0|0|
21,0|1|2|,269|64|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,269|64|31|,nan|nan|nan|,nan|nan|nan|,0|269|95|,0|0|0|,739|269|95|,0|0|0|,254|106|40|,0|0|0|,0|0|0|,254|106|40|,0|0|0|,0|0|0|,242|103|39|,3|2|15|,0|0|0|
22,0|1|2|,239|101|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,239|101|24|,nan|nan|nan|,nan|nan|nan|,0|239|125|,0|0|0|,863|239|125|,0|0|0|,268|89|44|,0|0|0|,0|0|0|,268|89|44|,0|0|0|,0|0|0|,261|88|44|,1|7|21|,0|0|0|
23,0|1|2|,260|81|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,260|81|23|,nan|nan|nan|,nan|nan|nan|,0|260|104|,0|0|0|,666|260|104|,0|0|0|,233|131|36|,0|0|0|,0|0|0|,233|131|36|,0|0|0|,0|0|0|,225|120|35|,4|8|16|,0|0|0|
24,0|1|2|,221|112|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,221|112|19|,nan|nan|nan|,nan|nan|nan|,0|221|131|,0|0|0|,1684|221|131|,0|0|0|,321|53|26|,0|0|0|,0|0|0|,321|53|26|,0|0|0|,0|0|0|,306|52|26|,10|3|9|,0|0|0|
25,0|1|2|,296|49|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,296|49|17|,nan|nan|nan|,nan|nan|nan|,0|296|66|,0|0|0|,400|296|66|,0|0|0|,179|187|31|,0|0|0|,0|0|0|,179|187|31|,0|0|0|,0|0|0|,170|162|29|,4|10|12|,0|0|0|
26,0|1|2|,166|152|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,166|152|17|,nan|nan|nan|,nan|nan|nan|,0|166|169|,0|0|0|,1457|166|169|,0|0|0|,329|37|34|,0|0|0|,0|0|0|,329|37|34|,0|0|0|,0|0|0|,319|35|31|,5|3|14|,0|0|0|
27,0|1|2|,314|32|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,314|32|17|,nan|nan|nan|,nan|nan|nan|,0|314|49|,0|0|0|,407|314|49|,0|0|0|,206|170|24|,0|0|0|,0|0|0|,206|170|24|,0|0|0|,0|0|0|,203|168|24|,4|8|10|,0|0|0|
28,0|1|2|,199|160|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,199|160|14|,nan|nan|nan|,nan|nan|nan|,0|199|174|,0|0|0|,1600|199|174|,0|0|0|,327|43|30|,0|0|0|,0|0|0|,327|43|30|,0|0|0|,0|0|0|,318|43|30|,5|1|13|,0|0|0|
29,0|1|2|,313|42|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,313|42|17|,nan|nan|nan|,nan|nan|nan|,0|313|59|,0|0|0|,408|313|59|,0|0|0|,193|178|29|,0|0|0|,0|0|0|,193|178|29|,0|0|0|,0|0|0|,165|156|23|,1|5|8|,0|0|0|
30,0|1|2|,164|151|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,164|151|15|,nan|nan|nan|,nan|nan|nan|,0|164|166|,0|0|0|,1301|164|166|,0|0|0|,306|46|47|,0|0|0|,0|0|0|,306|46|47|,0|0|0|,0|0|0|,291|42|40|,4|2|22|,0|0|0|
31,0|1|2|,287|40|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,287|40|18|,nan|nan|nan|,nan|nan|nan|,0|287|58|,0|0|0|,529|287|58|,0|0|0|,188|164|29|,0|0|0|,0|0|0|,188|164|29|,0|0|0|,0|0|0|,176|144|28|,7|4|6|,0|0|0|
32,0|1|2|,169|140|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,169|140|22|,nan|nan|nan|,nan|nan|nan|,0|169|162|,0|0|0|,1182|169|162|,0|0|0|,307|52|41|,0|0|0|,0|0|0|,307|52|41|,0|0|0|,0|0|0|,299|52|39|,7|4|17|,0|0|0|
33,0|1|2|,292|48|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,292|48|22|,nan|nan|nan|,nan|nan|nan|,0|292|70|,0|0|0|,523|292|70|,0|0|0|,213|155|32|,0|0|0|,0|0|0|,213|155|32|,0|0|0|,0|0|0|,198|144|29|,3|7|14|,0|0|0|
34,0|1|2|,195|137|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,195|137|15|,nan|nan|nan|,nan|nan|nan|,0|195|152|,0|0|0|,1323|195|152|,0|0|0|,297|59|44|,0|0|0|,0|0|0|,297|59|44|,0|0|0|,0|0|0|,289|58|41|,11|0|14|,0|0|0|
35,0|1|2|,278|58|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,278|58|27|,nan|nan|nan|,nan|nan|nan|,0|278|85|,0|0|0|,845|278|85|,0|0|0|,283|93|24|,0|0|0|,0|0|0|,283|93|24|,0|0|0|,0|0|0|,271|88|24|,4|4|5|,0|0|0|
36,0|1|2|,267|84|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,267|84|19|,nan|nan|nan|,nan|nan|nan|,0|267|103|,0|0|0|,704|267|103|,0|0|0|,240|118|42|,0|0|0|,0|0|0|,240|118|42|,0|0|0|,0|0|0|,226|106|38|,4|6|12|,0|0|0|
37,0|1|2|,222|100|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,222|100|26|,nan|nan|nan|,nan|nan|nan|,0|222|126|,0|0|0|,1127|222|126|,0|0|0|,302|66|32|,0|0|0|,0|0|0|,302|66|32|,0|0|0|,0|0|0|,290|63|31|,7|1|19|,0|0|0|
38,0|1|2|,283|62|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,283|62|12|,nan|nan|nan|,nan|nan|nan|,0|283|74|,0|0|0|,481|283|74|,0|0|0|,210|158|32|,0|0|0|,0|0|0|,210|158|32|,0|0|0|,0|0|0|,198|140|29|,1|5|10|,0|0|0|
39,0|1|2|,197|135|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,197|135|19|,nan|nan|nan|,nan|nan|nan|,0|197|154|,0|0|0|,1316|197|154|,0|0|0|,303|63|34|,0|0|0|,0|0|0|,303|63|34|,0|0|0|,0|0|0|,293|54|33|,3|4|12|,0|0|0|
40,0|1|2|,290|50|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,290|50|21|,nan|nan|nan|,nan|nan|nan|,0|290|71|,0|0|0|,482|290|71|,0|0|0|,174|187|39|,0|0|0|,0|0|0|,174|187|39|,0|0|0|,0|0|0|,167|169|35|,0|8|10|,0|0|0|
41,0|1|2|,167|161|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,167|161|25|,nan|nan|nan|,nan|nan|nan|,0|167|186|,0|0|0|,1279|167|186|,0|0|0|,321|31|48|,0|0|0|,0|0|0|,321|31|48|,0|0|0|,0|0|0|,305|31|45|,6|2|16|,0|0|0|
42,0|1|2|,299|29|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,299|29|29|,nan|nan|nan|,nan|nan|nan|,0|299|58|,0|0|0|,345|299|58|,0|0|0|,136|226|38|,0|0|0|,0|0|0|,136|226|38|,0|0|0|,0|0|0|,118|209|34|,3|18|7|,0|0|0|
43,0|1|2|,115|191|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,115|191|27|,nan|nan|nan|,nan|nan|nan|,0|115|218|,0|0|0|,1545|115|218|,0|0|0|,324|23|53|,0|0|0|,0|0|0|,324|23|53|,0|0|0|,0|0|0|,307|18|51|,7|0|23|,0|0|0|
44,0|1|2|,300|18|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,300|18|28|,nan|nan|nan|,nan|nan|nan|,0|300|46|,0|0|0|,80|300|46|,0|0|0|,50|265|39|,0|0|0|,0|0|0|,50|265|39|,0|0|0|,0|0|0|,50|264|39|,3|11|20|,0|0|0|
45,0|1|2|,47|253|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,47|253|19|,nan|nan|nan|,nan|nan|nan|,0|47|272|,0|0|0|,2314|47|272|,0|0|0|,345|6|49|,0|0|0|,0|0|0|,345|6|49|,0|0|0|,0|0|0|,335|6|48|,10|0|24|,0|0|0|
46,0|1|2|,325|6|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,325|6|24|,nan|nan|nan|,nan|nan|nan|,0|325|30|,0|0|0|,105|325|30|,0|0|0|,74|282|21|,0|0|0|,0|0|0|,74|282|21|,0|0|0|,0|0|0|,72|279|20|,0|17|7|,0|0|0|
47,0|1|2|,72|262|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,72|262|13|,nan|nan|nan|,nan|nan|nan|,0|72|275|,0|0|0|,2442|72|275|,0|0|0|,356|13|31|,0|0|0|,0|0|0|,356|13|31|,0|0|0|,0|0|0|,350|13|30|,6|0|14|,0|0|0|
48,0|1|2|,344|13|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|13|16|,nan|nan|nan|,nan|nan|nan|,0|344|29|,0|0|0|,156|344|29|,0|0|0|,104|272|19|,0|0|0|,0|0|0|,104|272|19|,0|0|0|,0|0|0|,96|254|18|,1|12|9|,0|0|0|
49,0|1|2|,95|242|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,95|242|9|,nan|nan|nan|,nan|nan|nan|,0|95|251|,0|0|0|,2000|95|251|,0|0|0|,335|15|50|,0|0|0|,0|0|0|,335|15|50|,0|0|0|,0|0|0|,317|15|48|,0|1|16|,0|0|0|
50,0|1|2|,317|14|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,317|14|32|,nan|nan|nan|,nan|nan|nan|,0|317|46|,0|0|0|,52|317|46|,0|0|0|,43|296|39|,0|0|0|,0|0|0|,43|296|39|,0|0|0|,0|0|0|,43|293|39|,1|11|15|,0|0|0|
51,0|1|2|,42|282|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,42|282|24|,nan|nan|nan|,nan|nan|nan|,0|42|306|,0|0|0|,2411|42|306|,0|0|0|,343|12|44|,0|0|0|,0|0|0|,343|12|44|,0|0|0|,0|0|0|,332|11|43|,7|1|17|,0|0|0|
52,0|1|2|,325|10|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,325|10|26|,nan|nan|nan|,nan|nan|nan|,0|325|36|,0|0|0|,106|325|36|,0|0|0|,86|275|29|,0|0|0|,0|0|0|,86|275|29|,0|0|0|,0|0|0|,86|268|29|,0|15|12|,0|0|0|
53,0|1|2|,86|253|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,86|253|17|,nan|nan|nan|,nan|nan|nan|,0|86|270|,0|0|0|,2190|86|270|,0|0|0|,340|14|46|,0|0|0|,0|0|0|,340|14|46|,0|0|0|,0|0|0|,325|14|45|,8|2|18|,0|0|0|
54,0|1|2|,317|12|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,317|12|27|,nan|nan|nan|,nan|nan|nan|,0|317|39|,0|0|0|,249|317|39|,0|0|0|,96|252|31|,0|0|0|,0|0|0|,96|252|31|,0|0|0|,0|0|0|,78|224|26|,3|10|11|,0|0|0|
55,0|1|2|,75|214|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,75|214|15|,nan|nan|nan|,nan|nan|nan|,0|75|229|,0|0|0|,2553|75|229|,0|0|0|,357|9|34|,0|0|0|,0|0|0|,357|9|34|,0|0|0|,0|0|0|,342|9|34|,8|1|14|,0|0|0|
56,0|1|2|,334|8|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,334|8|20|,nan|nan|nan|,nan|nan|nan|,0|334|28|,0|0|0|,144|334|28|,0|0|0|,105|263|22|,0|0|0|,0|0|0|,105|263|22|,0|0|0|,0|0|0|,102|258|21|,3|14|10|,0|0|0|
57,0|1|2|,99|244|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,99|244|11|,nan|nan|nan|,nan|nan|nan|,0|99|255|,0|0|0|,2796|99|255|,0|0|0|,360|7|33|,0|0|0|,0|0|0|,360|7|33|,0|0|0|,0|0|0|,356|7|33|,5|1|14|,0|0|0|
58,0|1|2|,351|6|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,351|6|19|,nan|nan|nan|,nan|nan|nan|,0|351|25|,0|0|0|,25|351|25|,0|0|0|,20|337|24|,0|0|0|,0|0|0|,20|337|24|,0|0|0|,0|0|0|,20|337|24|,0|17|19|,0|0|0|
59,0|1|2|,20|320|5|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,20|320|5|,nan|nan|nan|,nan|nan|nan|,0|20|325|,0|0|0|,3605|20|325|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,352|0|32|,13|0|6|,0|0|0|
60,0|1|2|,339|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,339|0|26|,nan|nan|nan|,nan|nan|nan|,0|339|26|,0|0|0|,0|339|26|,0|0|0|,0|339|26|,0|0|0|,0|0|0|,0|339|26|,0|0|0|,0|0|0|,0|339|26|,0|11|8|,0|0|0|
61,0|1|2|,0|328|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|18|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,2490|0|346|,0|0|0|,346|0|54|,0|0|0|,0|0|0|,346|0|54|,0|0|0|,0|0|0|,339|0|53|,11|0|16|,0|0|0|
62,0|1|2|,328|0|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|0|37|,nan|nan|nan|,nan|nan|nan|,0|328|37|,0|0|0|,0|328|37|,0|0|0|,0|328|37|,0|0|0|,0|0|0|,0|328|37|,0|0|0|,0|0|0|,0|328|37|,0|22|15|,0|0|0|
63,0|1|2|,0|306|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|306|22|,nan|nan|nan|,nan|nan|nan|,0|0|328|,0|0|0|,2742|0|328|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,342|0|42|,7|0|18|,0|0|0|
64,0|1|2|,335|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,335|0|24|,nan|nan|nan|,nan|nan|nan|,0|335|24|,0|0|0|,0|335|24|,0|0|0|,0|335|24|,0|0|0|,0|0|0|,0|335|24|,0|0|0|,0|0|0|,0|335|24|,0|27|7|,0|0|0|
65,0|1|2|,0|308|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|308|17|,nan|nan|nan|,nan|nan|nan|,0|0|325|,0|0|0|,4053|0|325|,0|0|0|,366|0|35|,0|0|0|,0|0|0|,366|0|35|,0|0|0|,0|0|0|,347|0|33|,6|0|11|,0|0|0|
66,0|1|2|,341|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|22|,nan|nan|nan|,nan|nan|nan|,0|341|22|,0|0|0|,0|341|22|,0|0|0|,0|341|22|,0|0|0|,0|0|0|,0|341|22|,0|0|0|,0|0|0|,0|341|22|,0|15|9|,0|0|0|
67,0|1|2|,0|326|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|13|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,3607|0|339|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,352|0|33|,10|0|13|,0|0|0|
68,0|1|2|,342|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|20|,nan|nan|nan|,nan|nan|nan|,0|342|20|,0|0|0|,0|342|20|,0|0|0|,0|342|20|,0|0|0|,0|0|0|,0|342|20|,0|0|0|,0|0|0|,0|342|20|,0|17|7|,0|0|0|
69,0|1|2|,0|325|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|13|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,2607|0|338|,0|0|0|,347|0|53|,0|0|0|,0|0|0|,347|0|53|,0|0|0|,0|0|0|,335|0|50|,7|0|18|,0|0|0|
70,0|1|2|,328|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|0|32|,nan|nan|nan|,nan|nan|nan|,0|328|32|,0|0|0|,0|328|32|,0|0|0|,0|328|32|,0|0|0|,0|0|0|,0|328|32|,0|0|0|,0|0|0|,0|328|32|,0|24|14|,0|0|0|
71,0|1|2|,0|304|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|304|18|,nan|nan|nan|,nan|nan|nan|,0|0|322|,0|0|0|,4075|0|322|,0|0|0|,375|0|25|,0|0|0|,0|0|0|,375|0|25|,0|0|0|,0|0|0|,368|0|25|,8|0|11|,0|0|0|
72,0|1|2|,360|0|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,360|0|14|,nan|nan|nan|,nan|nan|nan|,0|360|14|,0|0|0|,0|360|14|,0|0|0|,0|360|14|,0|0|0|,0|0|0|,0|360|14|,0|0|0|,0|0|0|,0|360|14|,0|18|2|,0|0|0|
73,0|1|2|,0|342|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|342|12|,nan|nan|nan|,nan|nan|nan|,0|0|354|,0|0|0|,3862|0|354|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,358|0|42|,0|0|0|,0|0|0|,351|0|40|,8|0|14|,0|0|0|
74,0|1|2|,343|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|26|,nan|nan|nan|,nan|nan|nan|,0|343|26|,0|0|0|,0|343|26|,0|0|0|,0|343|26|,0|0|0|,0|0|0|,0|343|26|,0|0|0|,0|0|0|,0|343|26|,0|14|12|,0|0|0|
75,0|1|2|,0|329|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|14|,nan|nan|nan|,nan|nan|nan|,0|0|343|,0|0|0|,3201|0|343|,0|0|0|,357|0|43|,0|0|0|,0|0|0|,357|0|43|,0|0|0|,0|0|0|,351|0|40|,3|0|13|,0|0|0|
76,0|1|2|,348|0|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,348|0|27|,nan|nan|nan|,nan|nan|nan|,0|348|27|,0|0|0|,0|348|27|,0|0|0|,0|348|27|,0|0|0|,0|0|0|,0|348|27|,0|0|0|,0|0|0|,0|348|27|,0|20|11|,0|0|0|
77,0|1|2|,0|328|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|16|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,2899|0|344|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,361|0|34|,8|0|12|,0|0|0|
78,0|1|2|,353|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,353|0|22|,nan|nan|nan|,nan|nan|nan|,0|353|22|,0|0|0|,0|353|22|,0|0|0|,0|353|22|,0|0|0|,0|0|0|,0|353|22|,0|0|0|,0|0|0|,0|353|22|,0|13|9|,0|0|0|
79,0|1|2|,0|340|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|340|13|,nan|nan|nan|,nan|nan|nan|,0|0|353|,0|0|0|,3302|0|353|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,356|0|31|,10|0|15|,0|0|0|
